39.886	22.397	65.055	0.535	1.221	0.558	0.813	0	0	1.68	0.339	1.101	1	0	0	0	0	0	0	0	0	0	3	NaN	NaN	0	0	1	0	0	0	0.18538	0	82.881	0	4.5498	0	0.2973	1.812	1	1	0.18883	0.34432	0.96381	0.1042	0.3484	0.91683	0.339	0.339	0	0	0	0	0	1	1	0.23519	0.36657	0.97099	0.12834	0.36194	0.99347	0.318	0.318	0	0	0	0	0	1	1	0.18538	0.2973	0.99819	0.09813	0.2983	0.99189	0.297	0.297	0	0	0	0	0	0.339	1.101	0	0	3	0	0	0	0	0	4	0	0	0	0	0	4	0	NaN	NaN
37.58	26.686	43.329	0.274	0.793	0.44	0.333	0	0	2.016	0	0	1	0	0	0	0	0	0.87056	0	0	0	6	NaN	NaN	0	0	1	0	0	0.17001	0.19528	0	82.881	0	4.5498	0.37796	0.37196	2.0136	1	1	0.25715	0.3401	0.97782	0.14306	0.34575	0.99815	0.381	0.381	0	0	0	0	0	1	2	0.23832	0.34523	0.82422	0.17001	0.37796	0.98771	0.297	0.466	0	0	0	0	0	1	1	0.19528	0.37196	0.98391	0.11011	0.37318	0.99888	0.403	0.403	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	5	0	0	0	0	0	6	0	NaN	NaN
39.591	27.33	11.716	0.275	0.798	0.439	0.238	0	0	0.19016	0	0	1	0	0	0	0	0	0.98784	0	0	0	0	NaN	NaN	0	0	1	0	0	0.19247	0.19013	0	82.881	0	4.5498	0.37298	0.40733	0.273	1	1	0.24175	0.36233	0.95912	0.14352	0.36497	0.99966	0.318	0.318	0	0	0	0	0	1	1	0.19247	0.37298	0.98328	0.10531	0.36825	0.99908	0.339	0.339	0	0	0	0	0	1	1	0.19013	0.40733	0.99526	0.098715	0.40784	0.98569	0.424	0.424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN
36.948	27.844	33.159	0.122	0.403	0.385	0	0.19188	0.38343	2.7609	0	0	1	0	0	0	0.84829	0.99975	0.8485	0	0	0	5	NaN	NaN	0	0	2	1	0	0.16277	0.19183	0	82.881	0	4.5498	0.3799	0.39639	2.7637	1	2	0.26986	0.3935	0.73224	0.19188	0.38343	0.99579	0.275	0.487	0	0	0	0	0	1	1	0.16277	0.3799	0.99497	0.090094	0.3816	0.96237	0.381	0.381	0	0	0	0	0	1	1	0.19183	0.39639	0.98998	0.10675	0.39719	0.99065	0.403	0.403	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	6	0	NaN	NaN
35.702	29.945	45	0.012	0.13	0.115	0.388	0.11181	0.36781	4.8141	0.1007	1.147	1	0	0	1	0.95448	1.0031	0.95154	1	0	1	1	-0.17536	1	0	0	1	0	1	0.10672	0.11216	0	82.881	0	4.5498	0.36632	0.36737	4.8468	1	1	0.11181	0.36781	0.9995	0.059886	0.36648	0.99243	0.36	0.36	0	0	0	0	0	1	1	0.10672	0.36632	0.99977	0.056328	0.36363	0.99484	0.36	0.36	0	0	0	0	0	1	1	0.11216	0.36737	0.99948	0.058822	0.36649	0.99635	0.381	0.381	0	0	0	0	0	0.1007	1.147	0	1	1	0	0	0	0	0	1	0	0.1027	1.163	0	1	1	0	0.098282	0
35.049	30.528	33.887	0.128	0.883	0.185	0.388	0.10406	0.36457	4.494	0.1485	1.115	1	0	0	0	0.86014	1.0916	0.78799	0	0	1	1	-0.084547	1	0	0	1	0	1	0.089507	0.11359	0	82.881	0	4.5498	0.33504	0.388	5.7208	1	1	0.10406	0.36457	0.99908	0.054364	0.36202	0.98386	0.36	0.36	0	0	0	0	0	1	1	0.089507	0.33504	0.99833	0.043772	0.3362	0.99615	0.339	0.339	0	0	0	0	0	1	1	0.11359	0.388	0.99969	0.061388	0.38759	0.99057	0.381	0.381	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0.1485	1.115	0	1	1	0	0.045207	1
1.457	30.529	135	0.007	0.122	0.075	0	0.14007	0.39558	0.567	0.3218	1.229	1	0	0	0	0.88378	0.82218	0.9303	1	1	0	2	-0.10505	1	0	0	1	0	1	0.12379	0.11516	0	82.881	0	4.5498	0.40954	0.39563	0.60135	1	1	0.14007	0.39558	0.99067	0.076649	0.39907	0.99454	0.381	0.381	0	0	0	0	0	1	1	0.12379	0.40954	0.99453	0.066909	0.41166	0.99846	0.403	0.403	0	0	0	0	0	1	1	0.11516	0.39563	0.99847	0.061356	0.39721	0.99665	0.381	0.381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3218	1.229	1	0	2	0	0.010106	1
2.487	30.854	165.77	0.047	0.307	0.193	0.021	0	0	0	0.3305	1.103	0	0	0	0	0	0	0	1	0	1	1	-0.011334	1	0	0	1	0	0	0.15449	0	0	82.881	0	4.5498	0.37866	0	0.093915	1	1	0.1999	0.4362	0.96812	0.10965	0.43335	0.9834	0.445	0.445	0	0	0	0	0	1	1	0.15449	0.37866	0.98881	0.080392	0.37395	0.98929	0.36	0.36	0	0	0	0	0	1	1	0.1953	0.35864	0.97527	0.10661	0.35165	0.99299	0.318	0.318	0	0	0	0	0	0	0	0	0	0	0	0.3305	1.103	0	1	1	0	0	0	0	0	0	0	0.02209	1
28.652	31.068	135	0.012	0.13	0.115	0	0.10817	0.3974	0	0.3224	1.091	0	0	0	0	0.98093	0.97681	0.9958	1	0	1	1	0.00717	0	0	0	1	0	1	0.10611	0.10566	0	82.881	0	4.5498	0.39219	0.4001	0.26313	1	1	0.10817	0.3974	0.99975	0.056883	0.40029	0.98949	0.403	0.403	0	0	0	0	0	1	1	0.10611	0.39219	0.99982	0.057695	0.39201	0.99201	0.403	0.403	0	0	0	0	0	1	1	0.10566	0.4001	0.99968	0.056293	0.4013	0.99484	0.403	0.403	0	0	0	0	0	0.3224	1.091	0	1	1	0	0.3483	1.023	0	1	1	0	0.3078	1.119	0	1	1	0	0.014517	1
29.725	31.078	152.81	0.015	0.145	0.131	0	0.11369	0.41113	0.31219	0.268	1.047	1	0	0	0	1.0081	0.97108	0.96325	1	1	0	2	0.020772	0	0	0	1	0	1	0.11461	0.1104	0	82.881	0	4.5498	0.40059	0.39977	0.96349	1	1	0.11369	0.41113	0.99975	0.06131	0.41085	0.99077	0.403	0.403	0	0	0	0	0	1	1	0.11461	0.40059	0.99982	0.059599	0.40173	0.99127	0.403	0.403	0	0	0	0	0	1	1	0.1104	0.39977	0.99971	0.05762	0.40066	0.99343	0.403	0.403	0	0	0	0	0	0.268	1.047	1	0	2	0	0.3042	1.015	1	0	2	0	0.2444	1.071	1	0	2	0	0.020772	1
33.824	31.496	141.82	0.009	0.151	0.08	0	0.12144	0.40065	3.3056	0.3016	1.227	1	0	0	0	0.89801	0.82053	0.91372	1	1	0	3	-0.11867	1	0	0	1	0	1	0.10905	0.099645	0	82.881	0	4.5498	0.38706	0.38662	5.0874	1	1	0.12144	0.40065	0.99734	0.066213	0.40087	0.99539	0.403	0.403	0	0	0	0	0	1	1	0.10905	0.38706	0.99889	0.05755	0.38604	0.99782	0.381	0.381	0	0	0	0	0	1	1	0.099645	0.38662	0.99919	0.050818	0.38672	0.99506	0.381	0.381	0	0	0	0	0	0	0	0	0	4	0	0.3016	1.227	1	0	3	0	0	0	0	0	5	0	0.0096125	1
25.443	31.955	38.133	0.064	0.447	0.183	0.03	0.18166	0.40106	0	0.3867	0.9062	0	0	0	0	0.7044	0.97201	0.72468	0	1	0	2	-0.017342	1	0	0	1	0	1	0.12796	0.17658	0	82.881	0	4.5498	0.35764	0.31087	0.17942	1	1	0.18166	0.40106	0.99603	0.098434	0.40064	0.97788	0.381	0.381	0	0	0	0	0	1	1	0.12796	0.35764	0.99279	0.076244	0.36697	0.99089	0.339	0.339	0	0	0	0	0	1	1	0.17658	0.31087	0.98812	0.096898	0.30744	0.99748	0.275	0.275	0	0	0	0	0	0.3867	0.9062	1	0	2	0	0.3853	0.9638	1	0	2	0	0.3607	0.8533	1	0	2	0	0.0094865	1
24.437	32.253	68.675	0.052	0.271	0.243	0	0.18793	0.37155	0.12774	0.3192	0.7559	0	0	0	0	0.81652	0.98742	0.82692	0	0	1	1	-0.26287	1	0	0	1	0	1	0.15345	0.18557	0	82.881	0	4.5498	0.3939	0.37388	0.38722	1	1	0.18793	0.37155	0.99349	0.10162	0.36503	0.99267	0.339	0.339	0	0	0	0	0	1	1	0.15345	0.3939	0.99804	0.081791	0.39363	0.99733	0.403	0.403	0	0	0	0	0	1	1	0.18557	0.37388	0.98708	0.096938	0.37207	0.99631	0.36	0.36	0	0	0	0	0	0.3192	0.7559	0	1	1	0	0.3637	0.8686	0	1	1	0	0.268	0.6948	0	1	1	0	0.073573	0
21.368	32.755	127.68	0.079	0.322	0.311	0.021	0.14138	0.38312	0.168	0.2848	0.9558	1	0	0	0	1.2602	1.322	0.95328	0	1	0	3	-0.0095345	1	0	0	2	1	0	0.17817	0.1869	0	82.881	0	4.5498	0.39365	0.39245	0.38033	1	2	0.22078	0.39227	0.97669	0.14138	0.38312	0.99929	0.318	0.445	0	0	0	0	0	1	1	0.17817	0.39365	0.99459	0.096753	0.39323	0.99794	0.403	0.403	0	0	0	0	0	1	1	0.1869	0.39245	0.99125	0.10029	0.39704	0.98782	0.381	0.381	0	0	0	0	0	0	0	0	0	4	0	0.2848	0.9558	1	0	3	0	0.5692	1.182	1	0	2	0	0.0095345	1
21.928	32.799	14.891	0.009	0.141	0.077	0.021	0.10871	0.38031	0.21416	0.09895	0.7893	0	0	0	1	0.87785	1.0321	0.85055	1	0	1	1	-0.22701	1	0	0	1	0	1	0.095433	0.1122	0	82.881	0	4.5498	0.39034	0.37305	0.462	1	1	0.10871	0.38031	0.99677	0.063214	0.38145	0.99682	0.381	0.381	0	0	0	0	0	1	1	0.095433	0.39034	0.99656	0.051093	0.39232	0.99729	0.381	0.381	0	0	0	0	0	1	1	0.1122	0.37305	0.99772	0.056339	0.37347	0.99609	0.381	0.381	0	0	0	0	0	0.09895	0.7893	0	1	1	0	0.1013	0.7854	0	1	1	0	0	0	0	0	1	0	0.16165	0
19.529	33.29	33.259	0.059	0.295	0.256	0.021	0.13329	0.3797	1.8952	0.763	1.081	1	0	0	0	1.0021	1.0947	0.91545	0	0	0	3	0.22985	0	0	0	2	1	0	0.13358	0.14591	0	82.881	0	4.5498	0.37113	0.38593	2.0474	1	2	0.2116	0.38203	0.91615	0.13329	0.3797	0.9993	0.318	0.445	0	0	0	0	0	1	1	0.13358	0.37113	0.99917	0.070916	0.37003	0.99103	0.381	0.381	0	0	0	0	0	1	1	0.14591	0.38593	0.99955	0.078339	0.38667	0.99405	0.381	0.381	0	0	0	0	0	0	0	0	0	4	0	0.763	1.081	0	0	3	0	0	0	0	0	4	0	NaN	NaN
19.12	33.454	7.385	0.027	0.323	0.106	0.021	0.12642	0.38525	2.2759	0.699	0.9855	1	0	0	0	0.97258	0.91921	0.94512	1	0	0	3	0.22039	0	0	0	1	0	1	0.12295	0.11621	0	82.881	0	4.5498	0.38514	0.38734	2.4983	1	1	0.12642	0.38525	0.99761	0.064812	0.38321	0.99414	0.381	0.381	0	0	0	0	0	1	1	0.12295	0.38514	0.99276	0.061699	0.38679	0.99328	0.381	0.381	0	0	0	0	0	1	1	0.11621	0.38734	0.99836	0.062615	0.38513	0.99598	0.381	0.381	0	0	0	0	0	0.699	0.9855	0	0	3	0	0.678	0.953	0	0	3	0	0	0	0	0	4	0	NaN	NaN
5.955	36.481	0.871	0.081	0.348	0.296	0.021	0.14988	0.38016	6.4416	0	0	1	0	0	0	0	1.1644	0	0	0	0	0	NaN	NaN	0	0	2	1	0	0	0.17453	0	82.881	0	4.5498	0	0.38243	6.4233	1	2	0.22031	0.39606	0.87264	0.14988	0.38016	0.99811	0.318	0.466	0	0	0	0	0	1	1	0.18322	0.36917	0.95937	0.09966	0.36382	0.99631	0.339	0.339	0	0	0	0	0	1	1	0.17453	0.38243	0.99773	0.094083	0.38247	0.9953	0.381	0.381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN
12.204	37.698	28.831	0.016	0.195	0.106	0	0.12166	0.3799	4.9682	0	0	1	0	0	0	0.80364	0.89372	0.89921	1	0	0	5	NaN	NaN	0	0	1	0	1	0.09777	0.10873	0	82.881	0	4.5498	0.37025	0.3684	4.9742	1	1	0.12166	0.3799	0.99901	0.063581	0.38058	0.98802	0.381	0.381	0	0	0	0	0	1	1	0.09777	0.37025	0.99725	0.050612	0.3681	0.9935	0.36	0.36	0	0	0	0	0	1	1	0.10873	0.3684	0.99844	0.058259	0.36511	0.99294	0.36	0.36	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	5	0	NaN	NaN
10.919	38.447	16.518	1.052	2.249	0.595	1.893	0	0	6.454	0.2437	0.9397	1	0	0	0	0	0	0.83257	0	1	0	3	NaN	NaN	0	0	0	0	0	0.20334	0.24423	0	82.881	0	4.5498	0.27129	0.37004	6.4593	1	3	0	0	0	0	0	0	0	0	0.276	0.19	0.265	0.498	0	1	1	0.20334	0.27129	0.99177	0.11038	0.27275	0.99853	0.275	0.275	0	0	0	0	0	1	2	0.12041	0.2479	0.95199	0.24423	0.37004	0.97409	0.254	0.487	0	0	0	0	0	0.2437	0.9397	1	0	3	0	0	0	0	0	4	0	0	0	0	0	4	0	NaN	NaN
8.857	38.503	162.76	0.273	1.002	0.347	0.664	0.17453	0.37011	8.2756	0	0	1	0	0	0	0.57818	0.78096	0.74034	0	0	0	4	NaN	NaN	0	0	2	1	0	0.10091	0.1363	0	82.881	0	4.5498	0.48234	0.5072	8.2748	1	2	0.26329	0.36776	0.79726	0.17453	0.37011	0.99417	0.275	0.466	0	0	0	0	0	1	1	0.10091	0.48234	0.99967	0.053957	0.48517	0.98796	0.487	0.487	0	0	0	0	0	1	1	0.1363	0.5072	0.99792	0.072386	0.50534	0.99199	0.508	0.508	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	NaN	NaN
