 	x	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
65	1.377	14.203	21.587	0.290	3.396	3.140	68.803	33.883	6.591	4.666	0.131	6.433	0.227	4.664	0.265	0.139	20.655	0.162	13.444	1.882	6.355	3.727	5.388	8.003	0.178	2.886
66	1.398	15.983	22.914	0.111	1.308	3.392	93.291	33.299	5.248	4.750	0.083	6.484	0.262	4.398	0.120	0.152	21.628	0.110	11.150	1.232	7.626	0.933	4.257	3.847	0.200	3.191
67	1.420	17.654	23.135	0.032	0.592	4.147	106.010	32.247	3.899	5.065	0.053	6.895	0.281	4.092	0.031	0.126	21.125	0.066	7.764	0.748	9.384	0.000	3.088	1.517	0.131	3.638
68	1.441	19.677	21.603	0.012	0.330	5.357	100.069	30.444	2.993	5.908	0.036	7.454	0.222	4.243	0.006	0.073	18.459	0.037	5.268	0.532	10.979	0.000	2.400	0.466	0.049	4.014
69	1.462	22.842	18.396	0.009	0.178	6.860	78.500	27.849	2.600	7.913	0.025	7.936	0.135	5.208	0.001	0.032	16.124	0.019	3.666	0.412	11.385	0.000	2.230	0.120	0.018	4.091
70	1.483	27.554	14.553	0.008	0.081	8.451	51.980	25.018	2.020	11.969	0.023	8.330	0.098	7.300	0.002	0.012	12.561	0.009	2.507	0.357	9.916	0.000	0.050	0.033	0.017	3.896
71	1.504	32.422	11.160	6.949E-4	0.020	9.989	30.253	23.322	1.065	18.878	0.022	8.702	0.120	10.478	3.780E-4	0.007	6.109	0.005	1.434	0.353	6.547	0.000	0.000	0.002	0.025	3.688
72	1.525	33.688	5.350	0.000	0.000	11.323	16.592	20.643	0.358	26.661	0.021	9.014	0.167	13.351	0.000	0.016	0.275	0.000	0.094	0.367	3.145	0.000	0.000	0.000	0.036	3.698
73	1.547	28.629	0.000	0.000	0.000	12.035	9.428	16.553	0.110	30.678	0.014	9.029	0.208	13.277	0.000	0.038	0.000	0.000	0.000	0.407	0.987	0.000	0.000	0.000	0.054	3.457
74	1.568	19.697	0.000	0.000	0.000	11.028	5.534	10.352	0.080	27.806	0.001	8.590	0.177	9.580	0.000	0.048	0.000	0.000	0.000	0.437	0.190	0.000	0.000	0.000	0.084	1.908
75	1.589	11.629	0.000	0.000	0.000	8.013	2.659	6.589	0.024	21.161	0.003	7.952	0.051	4.677	0.000	0.002	0.000	0.000	0.000	0.421	0.008	0.000	0.000	0.000	0.121	0.193
76	1.610	0.000	0.000	0.000	0.000	4.514	0.214	4.480	0.000	15.738	0.008	7.619	0.000	1.641	0.000	0.000	0.000	0.000	0.000	0.298	0.000	0.000	0.000	0.000	0.143	0.000
77	1.631	0.000	0.000	0.000	0.000	1.914	0.000	2.829	0.000	13.945	9.774E-4	7.842	0.000	0.443	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	0.000	0.000	0.131	0.000
78	1.653	0.000	0.000	0.000	0.000	0.252	0.000	1.834	0.000	15.452	1.904E-6	6.625	0.000	0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.091	0.000
79	1.674	0.000	0.000	0.000	0.000	0.000	0.000	1.124	0.000	18.549	0.000	0.591	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.051	0.000
80	1.695	0.000	0.000	0.000	0.000	0.000	0.000	0.649	0.000	21.354	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.018	0.000
81	1.716	0.000	0.000	0.000	0.000	0.000	0.000	0.347	0.000	21.650	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.843E-4	0.000
82	1.737	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.000	19.085	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
83	1.759	0.000	0.000	0.000	0.000	0.000	0.000	0.003	0.000	14.671	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.137	0.000	0.000	0.000	0.000	0.000	0.000	0.000
84	1.780	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.827	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.464	0.000	0.000	0.000	0.000	0.000	0.000	0.000
85	1.801	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.955	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.642	0.000	0.000	0.000	0.000	0.000	0.000	0.000
86	1.822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.355	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.746	0.000	0.000	0.000	0.000	0.000	0.000	0.000
