 	X	Y	Angle	Area	LenEll	WidEll	LenSke	MitoSkelPos
1	26.027	0.390	114.517	0.079	0.396	0.252	0.070	8
2	21.539	2.464	69.699	0.044	0.275	0.205	0.000	0
3	24.499	7.888	7.161	0.069	0.381	0.229	0.210	7
4	33.388	13.146	119.270	0.093	0.400	0.297	0.140	11
5	32.898	24.279	0.000	0.044	0.237	0.237	0.140	10
6	18.738	30.892	24.319	0.741	1.620	0.583	1.015	3
7	24.386	30.707	177.633	0.113	0.442	0.325	0.070	6
8	10.840	33.080	18.435	0.025	0.220	0.142	0.070	2
