4.441	0.584	115.37	0.21	1.183	0.226	1.135	0.16974	0.45606	0	0	0	0	0	0	0	0.89224	1.0302	0.86609	0	0	0	0	0	0	0	0	1	0	1	0.15145	0.17487	0	0	0	0	0.36729	0.31172	0	1	1	0.16974	0.45606	0.9984	0.089964	0.45692	0.97954	0.451	0.451	0	0	0	0	0	1	1	0.15145	0.36729	0.99947	0.080612	0.3641	0.99265	0.361	0.361	0	0	0	0	0	1	1	0.17487	0.31172	0.99651	0.094695	0.3123	0.99303	0.3	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5.48	4.249	59.473	15.372	7.451	2.627	52.726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2178	0	0	0	0	0	0.25955	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0.40689	0.2041	0.8859	0.2178	0.25955	0.99934	0.15	0.361	0	0	0	0	0	1	1	0.04	0.37405	0.41692	0.13201	0.37	-0.79864	0.12	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
9.692	0.105	145.97	0.044	0.303	0.186	0.042	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.18938	0.40598	0.83495	0.096327	0.40719	0.53828	0.421	0.421	0	0	0	0	0	1	1	0.13268	0.3992	0.65109	0.063773	0.40549	0.43138	0.391	0.391	0	0	0	0	0	1	1	0.18577	0.41599	0.9581	0.10054	0.41374	0.95629	0.421	0.421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
11.16	0.045	0	0.008	0.102	0.102	0.06	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.099256	0.36789	0.96096	0.053374	0.36635	0.9855	0.33	0.33	0	0	0	0	0	1	1	0.097536	0.36684	0.96005	0.049209	0.36379	0.98391	0.33	0.33	0	0	0	0	0	1	1	0.10092	0.36889	0.96036	0.054379	0.36665	0.98493	0.33	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
12.75	2.47	132.02	2.215	4.058	0.695	11.995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.18818	0	0	0	0	0	0.3754	0	1	1	0.43659	0.47309	0.56571	0.15225	0.42073	0.60848	0.451	0.451	0	0	0	0	0	1	1	0.04	0.32835	0.42978	0.31608	0.30804	-0.070464	0.12	0.12	0	0	0	0	0	1	1	0.18818	0.3754	0.99605	0.072382	0.34492	0.94019	0.361	0.361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
12.689	1.048	108.39	0.31	2.085	0.189	2.051	0.15422	0.36863	0	0	0	0	0	0	0	0.80659	0	0	0	0	0	0	0	0	0	0	1	0	1	0.12439	0	0	0	0	0	0.42141	0	0	1	1	0.15422	0.36863	0.99754	0.08041	0.36468	0.98287	0.361	0.361	0	0	0	0	0	1	1	0.12439	0.42141	0.99721	0.066779	0.42283	0.99065	0.421	0.421	0	0	0	0	0	1	1	0.12932	0.4355	0.027652	0.070992	0.43999	0.010679	0.451	0.451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
9.988	0.165	0	0.008	0.102	0.102	0.06	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.139	0.39902	0.81725	0.068018	0.39572	0.69467	0.391	0.391	0	0	0	0	0	1	1	0.14675	0.39272	0.75043	0.068598	0.39196	0.58312	0.391	0.391	0	0	0	0	0	1	1	0.13603	0.4005	0.81069	0.068534	0.39717	0.68407	0.391	0.391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
5.126	0.578	51.9	0.042	0.277	0.191	0.085	0.17622	0.3741	0	0	0	0	0	0	0	0.74035	0.95375	0.77626	1	0	0	0	0	0	0	0	1	0	1	0.13047	0.16807	0	0	0	0	0.3967	0.38358	0	1	1	0.17622	0.3741	0.99672	0.0048032	0.37533	0.92401	0.361	0.361	0	0	0	0	0	1	1	0.13047	0.3967	0.99992	0.067101	0.39659	0.99077	0.391	0.391	0	0	0	0	0	1	1	0.16807	0.38358	0.99676	0.092854	0.38147	0.99889	0.391	0.391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6.783	0.588	110.01	0.033	0.241	0.177	0.03	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.18776	0.41072	0.73228	0.092857	0.41459	0.55388	0.421	0.421	0	0	0	0	0	1	1	0.17846	0.39389	0.85711	0.093376	0.39402	0.75976	0.391	0.391	0	0	0	0	0	1	1	0.15269	0.42732	0.50509	0.080281	0.4216	0.18456	0.421	0.421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
25.156	0.884	168.97	0.075	0.626	0.152	0.428	0.12876	0.43764	0	0	0	0	0	0	0	0.95429	1.0057	0.94884	0	0	0	0	0	0	0	0	1	0	1	0.12288	0.1295	0	0	0	0	0.41518	0.41226	0	1	1	0.12876	0.43764	0.99972	0.066957	0.43762	0.98994	0.451	0.451	0	0	0	0	0	1	1	0.12288	0.41518	0.9998	0.064104	0.41574	0.98728	0.421	0.421	0	0	0	0	0	1	1	0.1295	0.41226	0.99566	0.065082	0.41237	0.98593	0.421	0.421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.34	5.805	127.59	3.329	7.217	0.587	15.508	0	0	0	0	0	0	0	0	0	0	0	0.75218	0	0	0	0	0	0	0	0	0	0	0	0.25923	0.19498	0	0	0	0	0.40365	0.53726	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0.49617	0.40515	0.74601	0.25923	0.40365	0.98263	0.27	0.571	0	0	0	0	0	1	1	0.19498	0.53726	0.99961	0.10771	0.53753	0.98261	0.541	0.541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
