1	0.200868	0.623972	1	0
2	0.133788	0.417548	1	0
3	0.15938	0.433782	1	0
4	0.159502	0.422739	1	0
5	0.133734	0.395338	1	0
6	0.162357	0.410361	1	0
7	0.178676	0.379387	1	0
0	0	0	1	0
9	0.176757	0.327238	1	0
10	0.168669	0.395803	1	0
11	0.148178	0.392093	1	0
12	0.15338	0.433048	2	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
16	0.159627	0.385973	1	0
17	0.0976716	0.396402	1	0
0	0	0	1	0
19	0.22487	0.464639	2	0
0	0	0	1	0
21	0.193415	0.419227	2	0
22	0.169052	0.407977	1	0
0	0	0	1	0
0	0	0	2	0
0	0	0	1	0
0	0	0	1	0
27	0.330855	0.287314	1	0
28	0.149118	0.403123	1	0
0	0	0	2	0
0	0	0	2	0
31	0.177795	0.40672	1	0
