1	1	0.162629	0.159238	0.998647	0.0761625	0.188081	0.96288	0.15	0.15	0	0	0	0
1	1	0.12959	0.444695	0.999681	0.0670501	0.444469	0.993503	0.451	0.451	0	0	0	0
1	1	0.143171	0.39411	0.999249	0.0768909	0.393627	0.992263	0.391	0.391	0	0	0	0
1	1	0.137992	0.411955	0.999184	0.0707199	0.41182	0.991778	0.421	0.421	0	0	0	0
1	1	0.137875	0.398404	0.99828	0.0790405	0.398739	0.997454	0.391	0.391	0	0	0	0
1	1	0.121589	0.391283	0.999741	0.0592592	0.391157	0.986603	0.391	0.391	0	0	0	0
1	1	0.147859	0.419273	0.999264	0.0786417	0.419586	0.989357	0.421	0.421	0	0	0	0
1	1	0.137062	0.41137	0.998598	0.0704023	0.412618	0.990302	0.421	0.421	0	0	0	0
1	1	0.137931	0.310251	0.999498	0.0700214	0.308684	0.986005	0.301	0.301	0	0	0	0
1	1	0.111457	0.343751	0.998565	0.0607733	0.345631	0.993108	0.331	0.331	0	0	0	0
1	1	0.144132	0.356759	0.995578	0.0807154	0.356023	0.994873	0.361	0.361	0	0	0	0
1	1	0.174463	0.421427	0.99861	0.0986234	0.421562	0.988311	0.421	0.421	0	0	0	0
1	1	0.135825	0.408335	0.999225	0.0695275	0.40827	0.990826	0.421	0.421	0	0	0	0
1	2	0.411649	0.533571	0.904644	0.229112	0.468607	0.995115	0.391	0.601	0	0	0	0
1	2	0.280651	0.308033	0.896187	0.171868	0.329635	0.981035	0.24	0.391	0	0	0	0
1	1	0.111821	0.395754	0.999612	0.0607477	0.396668	0.988878	0.391	0.391	0	0	0	0
1	1	0.0848953	0.402743	0.994722	0.0446701	0.397524	-8.56457e+43	0.391	0.391	0	0	0	0
1	1	0.387217	0.594212	0.852333	0.0741295	0.469602	0.399166	0.481	0.481	0	0	0	0
1	1	0.19614	0.290008	0.987882	0.0556721	0.305321	0.929797	0.301	0.301	0	0	0	0
1	1	0.64	0.172602	0.517343	0.113096	0.453165	-0.299108	0.421	0.421	0	0	0	0
1	1	0.213639	0.430864	0.998066	0.113582	0.430851	0.981738	0.421	0.421	0	0	0	0
1	1	0.13616	0.419217	0.999092	0.072657	0.418291	0.989394	0.421	0.421	0	0	0	0
1	2	0.151395	0.421504	0.78996	0.271545	0.285773	0.978228	0.15	0.421	0	0	0	0
1	1	0.187162	0.440966	0.971072	0.0687644	0.428147	0.953002	0.421	0.421	0	0	0	0
1	1	0.129225	0.377885	0.557113	0.0671649	0.379444	0.268446	0.391	0.391	0	0	0	0
1	1	0.110084	0.416106	0.690973	0.0593856	0.410527	0.485841	0.421	0.421	0	0	0	0
1	1	0.206908	0.495738	0.98772	0.0203926	0.490274	0.906414	0.481	0.481	0	0	0	0
1	1	0.124752	0.387473	0.997038	0.0671628	0.385114	0.981426	0.391	0.391	0	0	0	0
1	2	0.547047	0.631	0.85758	0.383295	0.439353	0.773812	0.331	0.661	0	0	0	0
1	1	0.186043	0.44205	0.535073	0.0784581	0.443223	0.236676	0.451	0.451	0	0	0	0
1	1	0.216432	0.427013	0.954378	0.122313	0.427099	0.9822	0.391	0.391	0	0	0	0
