1	0.174866	0.311723	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
5	0.188182	0.375402	1	0
0	0	0	1	0
0	0	0	1	0
8	0.168071	0.383579	1	0
0	0	0	1	0
10	0.129503	0.412261	1	0
11	0.194985	0.537255	1	0
0	0	0	1	0
0	0	0	1	0
14	0.212113	0.387855	1	0
0	0	0	1	0
0	0	0	0	0
17	0.118198	0.413878	1	0
18	0.132361	0.387186	1	0
0	0	0	2	0
20	0.161346	0.374285	1	0
21	0.12564	0.418344	1	0
22	0.211178	0.271311	1	0
23	0.145164	0.405887	1	0
24	0.301	0.4205	2	0
25	0.181	0.3905	2	0
0	0	0	1	0
0	0	0	1	0
28	0.131919	0.386462	1	0
29	0.144435	0.387065	1	0
0	0	0	1	0
0	0	0	1	0
32	0.190638	0.374144	1	0
33	0.165725	0.399953	1	0
34	0.262815	0.499592	2	0
35	0.208708	0.296556	1	0
0	0	0	1	0
37	0.145582	0.396746	1	0
38	0.132214	0.401491	1	0
39	0.145854	0.414006	1	0
0	0	0	1	0
0	0	0	1	0
42	0.233205	0.464577	1	0
43	0.211494	0.435912	1	0
44	0.129249	0.400203	1	0
0	0	0	1	0
46	0.202793	0.511748	1	0
47	0.0934488	0.385622	1	0
48	0.114717	0.430355	1	0
0	0	0	1	0
