1	0.169741	0.456059	1	0
0	0	0	0	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
6	0.15422	0.368631	1	0
0	0	0	1	0
8	0.176222	0.374104	1	0
0	0	0	1	0
10	0.128764	0.437638	1	0
0	0	0	0	0
12	0.188103	0.378486	1	0
13	0.144043	0.392273	1	0
14	0.203501	0.383698	1	0
0	0	0	1	0
0	0	0	1	0
17	0.126251	0.40136	1	0
18	0.148595	0.399743	1	0
0	0	0	0	0
20	0.192123	0.385157	1	0
21	0.156704	0.411268	1	0
0	0	0	1	0
23	0.150062	0.384849	1	0
0	0	0	0	0
0	0	0	1	0
26	0.162016	0.425613	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
30	0.200469	0.443057	1	0
0	0	0	1	0
32	0.299488	0.384858	2	0
33	0.172441	0.420548	1	0
0	0	0	0	0
35	0.175968	0.597317	1	0
0	0	0	1	0
37	0.15831	0.389673	1	0
38	0.13373	0.398618	1	0
39	0.152463	0.394755	1	0
0	0	0	1	0
0	0	0	1	0
42	0.178934	0.434412	1	0
43	0.217321	0.437691	2	0
44	0.136203	0.371981	1	0
0	0	0	1	0
46	0.341257	0.340997	2	0
47	0.183272	0.43822	1	0
48	0.223834	0.435599	1	0
0	0	0	1	0
