 	x	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
44	0.932	3.877	7.916	5.908	5.090	3.198	6.151	8.727	4.102	7.175	14.397	5.700	25.639	4.707	3.482	5.889	24.193	2.743	4.301	13.695	12.038	4.199	2.104	9.895	8.451	7.686
45	0.953	3.725	6.935	6.988	4.865	2.943	6.022	9.071	4.136	6.164	12.902	6.125	28.436	4.853	3.719	6.584	33.593	2.887	4.600	11.866	11.840	4.028	2.435	15.743	8.273	9.186
46	0.975	3.606	6.001	8.114	4.639	2.978	6.101	9.688	4.645	5.739	10.753	7.000	31.051	5.107	3.630	7.447	42.349	3.335	4.686	11.015	10.418	3.968	3.024	21.011	8.215	10.686
47	0.996	3.511	5.387	9.344	4.401	3.244	6.370	9.969	5.832	5.536	8.362	8.214	31.605	5.360	3.439	8.733	48.973	3.914	4.655	11.144	8.582	4.294	3.929	22.489	8.223	11.800
48	1.017	3.403	5.147	11.169	4.375	3.580	6.694	9.372	7.741	5.331	6.272	9.290	28.579	5.455	3.494	11.040	52.748	4.364	4.668	12.199	7.001	5.024	5.122	19.794	8.285	12.206
49	1.038	3.291	5.129	14.498	4.848	3.716	7.000	8.151	10.186	5.171	4.732	9.760	22.535	5.305	4.286	14.738	53.680	4.592	4.866	13.858	5.777	5.792	6.393	15.778	8.410	11.545
50	1.059	3.258	5.120	19.995	6.035	3.510	7.115	7.073	12.852	5.127	3.743	9.735	15.786	4.979	6.739	19.151	51.977	4.953	5.346	15.547	4.904	6.140	7.355	12.982	8.513	9.982
51	1.081	3.359	4.983	26.428	7.754	3.132	6.987	6.656	15.636	5.174	3.178	9.601	10.324	4.606	13.007	22.568	47.981	5.896	6.058	16.457	4.312	5.973	7.674	11.859	8.373	8.061
52	1.102	3.540	4.686	29.937	9.383	2.877	6.610	7.024	18.565	5.324	2.920	9.698	6.703	4.377	25.858	23.521	42.581	7.794	6.811	15.885	3.868	5.561	7.367	11.800	8.075	6.457
53	1.123	3.679	4.305	26.443	10.291	2.927	6.213	8.117	21.305	5.659	2.899	10.078	4.466	4.244	43.854	21.094	36.738	10.525	7.274	14.102	3.548	5.160	6.868	11.894	7.726	5.319
54	1.144	3.695	3.976	17.698	10.509	3.323	5.901	9.716	22.976	6.231	3.058	10.609	3.016	4.094	56.536	15.575	31.322	13.280	7.162	12.046	3.300	4.860	6.678	11.379	7.185	4.600
55	1.165	3.588	3.771	9.395	10.441	4.060	5.698	11.507	22.640	7.030	3.463	11.022	2.036	3.888	51.910	9.199	26.750	14.394	6.452	10.452	3.216	4.694	6.875	10.128	6.154	4.249
56	1.186	3.415	3.696	4.557	10.543	5.134	5.500	13.113	20.072	7.723	4.164	10.991	1.382	3.657	34.256	4.466	23.004	12.838	5.482	9.759	3.375	4.760	6.989	8.680	4.765	4.228
57	1.208	3.295	3.816	2.438	11.281	6.501	5.302	14.354	16.028	7.834	5.224	10.306	0.951	3.483	17.009	1.948	20.057	9.168	4.641	9.900	3.776	5.220	6.515	7.551	3.531	4.478
58	1.229	3.377	4.244	1.605	12.925	7.915	5.195	15.434	11.850	7.119	6.583	9.022	0.651	3.405	7.298	0.856	17.856	5.323	4.156	10.620	4.288	6.277	5.611	7.208	2.599	4.887
59	1.250	3.767	5.040	1.257	15.694	8.852	5.384	16.682	8.686	6.181	7.789	7.523	0.447	3.370	3.193	0.415	16.356	2.582	4.121	11.492	4.710	8.034	4.800	7.862	1.857	5.287
60	1.271	4.496	6.187	1.034	18.757	8.832	6.090	18.231	6.890	5.594	8.366	6.252	0.325	3.270	1.627	0.230	15.475	1.107	4.542	12.287	4.942	10.194	4.353	9.717	1.211	5.525
61	1.292	5.543	7.626	0.847	20.137	7.918	7.727	19.988	6.280	5.396	7.810	5.469	0.259	3.094	0.980	0.150	15.114	0.484	5.446	12.847	5.068	11.850	4.240	12.594	0.693	5.580
62	1.314	6.845	9.306	0.690	18.056	6.712	10.947	21.713	6.472	5.300	6.578	5.136	0.222	3.070	0.639	0.109	15.174	0.261	6.971	12.853	5.218	11.874	4.332	15.371	0.364	5.333
63	1.335	8.269	11.223	0.562	12.980	5.733	16.681	23.243	6.919	5.093	5.216	5.013	0.205	3.365	0.418	0.082	15.569	0.177	9.247	11.698	5.478	9.879	4.493	15.725	0.203	4.763
64	1.356	9.599	13.405	0.433	7.375	5.107	25.602	24.487	6.970	5.088	4.213	4.857	0.202	3.904	0.257	0.065	16.409	0.137	11.850	9.749	5.935	6.746	4.545	12.838	0.138	4.032
65	1.377	10.661	15.798	0.252	3.081	4.789	37.370	25.356	6.260	5.276	3.611	4.589	0.201	4.332	0.145	0.062	17.647	0.102	13.655	7.463	6.765	3.739	4.253	7.931	0.114	3.394
66	1.398	11.529	17.997	0.099	1.216	4.780	49.524	25.988	5.009	4.949	3.293	4.277	0.206	4.460	0.075	0.066	18.893	0.073	13.431	5.147	8.074	0.770	3.636	3.793	0.099	3.018
67	1.420	12.587	19.289	0.030	0.572	5.192	57.986	26.470	3.783	4.614	2.976	3.999	0.220	4.364	0.031	0.061	19.575	0.052	9.543	3.339	9.629	0.000	3.097	1.489	0.076	2.872
68	1.441	14.382	19.225	0.013	0.333	6.121	58.080	26.611	2.982	5.462	2.532	3.774	0.212	4.353	0.006	0.046	19.372	0.033	5.881	2.174	10.514	0.000	2.961	0.491	0.054	2.667
69	1.462	17.243	18.028	0.011	0.196	7.345	49.775	26.430	2.540	7.374	1.902	3.602	0.163	4.675	0.001	0.028	18.081	0.017	3.892	1.451	9.971	0.000	3.117	0.119	0.042	2.469
70	1.483	20.641	16.313	0.010	0.105	8.703	36.615	26.591	1.770	10.458	1.275	3.511	0.118	5.582	0.002	0.008	15.123	0.006	2.550	0.997	7.916	0.000	0.133	0.035	0.037	2.406
71	1.504	22.767	13.667	5.791E-4	0.027	9.905	23.216	27.526	0.881	15.051	0.763	3.543	0.105	7.183	5.081E-4	0.002	8.645	5.352E-4	1.065	0.813	5.023	0.000	0.000	0.003	0.035	2.387
72	1.525	21.468	10.483	0.000	0.000	10.590	12.808	27.624	0.306	20.214	0.404	3.677	0.110	8.697	0.000	0.004	0.458	0.000	0.033	0.679	2.352	0.000	0.000	0.000	0.029	2.337
73	1.547	16.557	7.868	0.000	0.000	10.243	6.664	26.289	0.107	23.505	0.172	3.812	0.114	8.766	0.000	0.009	0.000	0.000	0.000	0.621	0.712	0.000	0.000	0.000	0.027	1.971
