0	0	0	0	0	0	0
2	0.209	0.3725	0.179	0.5665	3	0.067082
0	0	0	0	0	0	0
4	0.12	0.328	0.238	0.507	3	0.067082
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
11	0.209	0.2835	0.179	0.4775	3	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
19	0.179	0.2685	0.149	0.4325	3	2.32011
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
25	0.119	0.2985	0.119	0.6265	4	0.0948683
0	0	0	0	0	0	0
0	0	0	0	0	0	0
28	0.179	0.3575	0.149	0.5215	3	0.216333
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
