0	0	0	1	0
0	0	0	0	0
0	0	0	1	0
0	0	0	1	0
5	0.165165	0.323473	2	0
6	0.14612	0.334627	2	0
7	0.257926	0.272583	1	0
0	0	0	1	0
9	0.183727	0.502624	2	0
10	0.139162	0.387611	1	0
11	0.194817	0.382782	1	0
12	0.14771	0.492935	2	0
13	0.187219	0.361701	2	0
14	0.181242	0.401247	1	0
0	0	0	1	0
16	0.198657	0.382321	1	0
17	0.170154	0.31144	1	0
0	0	0	1	0
19	0.183162	0.448435	1	0
20	0.157474	0.467747	2	0
21	0.137743	0.382318	1	0
22	0.135554	0.406732	1	0
0	0	0	1	0
0	0	0	1	0
25	0.142794	0.299148	1	0
26	0.13602	0.440858	1	0
27	0.156026	0.353056	1	0
28	0.133345	0.40384	2	0
29	0.127976	0.316623	1	0
30	0.196064	0.374543	1	0
31	0.140329	0.374066	2	0
32	0.124695	0.457922	1	0
0	0	0	1	0
34	0.126377	0.38986	2	0
35	0.12123	0.380215	1	0
36	0.0808354	0.395294	1	0
