 	x	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
30	0.636	9.081	11.010	3.888	2.930	21.231	2.897	1.708	6.265	1.150	3.131	7.201	1.004	3.169	2.383	5.961	0.363	1.860	0.443	4.302	18.621	17.382	0.011	5.054	3.916	0.114
31	0.657	9.958	11.548	4.362	3.592	32.776	2.495	2.611	6.432	1.978	2.953	7.140	1.748	2.841	2.150	5.769	0.280	3.761	0.380	3.580	16.002	17.518	0.019	4.606	4.259	0.128
32	0.678	11.066	11.451	4.184	4.630	42.512	2.466	2.990	5.339	2.925	2.705	6.418	3.145	2.690	1.891	5.166	0.256	5.609	0.344	3.196	12.032	14.897	0.045	4.162	4.753	0.157
33	0.699	12.375	10.818	3.515	5.429	46.640	2.740	3.375	4.108	4.113	2.481	5.297	5.225	2.846	1.745	4.379	0.290	6.948	0.416	3.274	8.399	11.507	0.088	3.864	5.414	0.254
34	0.720	13.907	9.870	2.659	6.095	44.805	3.209	3.824	3.281	5.681	2.365	4.337	7.385	3.258	1.699	3.739	0.385	7.595	0.634	3.798	6.010	8.821	0.133	3.827	6.291	0.517
35	0.742	15.533	8.882	2.101	6.566	39.304	3.690	4.270	2.961	7.527	2.460	3.840	8.708	3.672	1.640	3.359	0.587	7.172	1.056	4.790	4.698	7.266	0.181	4.040	7.318	1.183
36	0.763	16.788	8.118	1.834	6.874	32.176	3.997	4.717	3.015	9.268	2.844	3.821	8.883	3.894	1.473	3.262	0.944	6.142	1.660	6.332	3.959	6.626	0.261	4.440	8.358	2.602
37	0.784	17.078	7.706	1.820	6.918	24.547	4.049	5.268	3.250	10.094	3.512	4.228	8.256	3.915	1.233	3.549	1.481	4.897	2.225	8.210	3.500	6.449	0.459	4.831	9.193	5.098
38	0.805	16.161	7.652	2.090	6.700	17.378	4.004	6.129	3.487	9.724	4.475	4.857	7.439	3.969	1.045	4.111	2.245	3.907	2.513	9.900	3.270	6.278	0.950	5.010	9.752	8.238
39	0.826	14.327	7.870	2.699	6.381	11.673	3.996	7.418	3.656	8.447	5.571	5.369	6.847	4.272	1.022	4.713	3.377	3.251	2.579	11.003	3.343	5.937	1.928	4.803	10.122	10.650
40	0.847	12.148	8.292	3.810	6.198	7.851	4.089	8.964	3.804	6.940	6.685	5.526	6.610	4.924	1.257	5.155	5.081	2.964	2.810	11.550	3.770	5.495	3.292	4.423	10.346	11.113
41	0.869	10.163	8.853	5.577	6.271	5.633	4.250	10.334	4.120	5.620	7.524	5.343	6.768	5.884	1.916	5.126	7.647	2.873	3.574	11.977	4.457	5.096	4.533	4.192	10.414	9.934
42	0.890	8.658	9.233	7.925	6.447	4.493	4.412	11.302	4.872	4.686	7.964	5.026	7.418	6.817	3.145	4.711	11.364	2.857	5.006	12.595	5.343	4.889	5.236	4.535	10.183	8.237
43	0.911	7.624	8.835	10.277	6.524	4.045	4.693	12.232	6.228	4.264	7.842	4.726	8.776	7.269	4.904	4.373	16.351	2.896	6.583	12.982	6.243	4.996	5.477	5.625	9.638	6.879
44	0.932	6.917	7.478	11.822	6.362	4.109	5.029	13.673	8.048	4.301	7.354	4.431	10.975	7.054	6.805	4.452	22.384	3.117	7.255	12.273	7.128	5.435	5.637	7.518	8.987	6.035
45	0.953	6.402	5.834	12.229	6.089	4.517	5.281	15.674	9.761	4.678	6.721	4.108	13.583	6.451	8.295	5.083	28.366	3.725	6.553	10.373	7.750	6.008	6.091	9.596	8.449	5.694
46	0.975	5.986	4.682	11.943	5.784	4.898	5.418	17.436	10.709	5.108	6.093	3.826	15.414	5.894	9.138	6.239	33.028	4.768	5.132	8.216	7.891	6.378	7.054	10.611	8.144	5.699
47	0.996	5.616	4.215	11.993	5.305	4.848	5.341	17.803	10.858	5.301	5.489	3.687	15.241	5.600	9.522	7.864	35.666	6.118	3.933	6.642	7.478	6.395	8.467	9.950	8.068	5.776
48	1.017	5.304	4.160	13.452	4.634	4.336	5.133	16.441	10.791	5.214	4.897	3.717	13.083	5.441	9.720	9.951	36.455	7.334	3.295	5.883	6.699	6.218	9.955	8.197	8.239	5.721
49	1.038	5.130	4.155	17.357	3.931	3.674	5.001	14.132	11.190	5.130	4.319	3.827	10.192	5.289	9.914	12.518	35.959	8.121	3.281	5.724	5.936	6.032	10.886	6.768	8.573	5.476
50	1.059	5.177	4.039	24.012	3.459	3.130	5.035	12.096	12.335	5.354	3.742	3.924	7.742	5.033	10.511	15.579	34.518	8.518	3.880	5.829	5.488	5.854	10.641	6.212	8.864	5.107
51	1.081	5.429	3.873	31.331	3.326	2.825	5.138	10.921	14.082	6.004	3.245	3.971	6.020	4.828	12.461	19.013	32.419	8.991	5.062	6.019	5.480	5.653	9.187	6.404	8.909	4.746
52	1.102	5.731	3.754	34.098	3.483	2.832	5.323	10.604	15.869	6.762	2.909	4.001	4.799	4.846	17.448	22.596	30.187	10.511	6.685	6.186	5.882	5.425	7.244	6.940	8.643	4.455
53	1.123	5.891	3.705	28.997	3.860	3.219	5.543	10.821	16.764	7.024	2.794	4.115	3.792	5.124	26.771	26.009	28.391	14.006	8.307	6.362	6.352	5.174	5.605	7.596	8.236	4.277
54	1.144	5.897	3.673	19.247	4.317	4.022	5.782	11.186	16.149	6.555	2.873	4.400	2.855	5.576	38.400	28.199	27.261	19.553	9.340	6.622	6.419	4.917	4.608	8.006	7.802	4.203
55	1.165	5.886	3.573	10.634	4.844	5.221	5.926	11.342	14.153	5.508	3.272	4.833	2.014	5.927	44.504	27.632	26.468	25.607	9.461	7.183	5.862	4.743	4.196	8.075	7.315	4.170
56	1.186	5.941	3.396	5.609	5.505	6.708	6.019	11.196	11.474	4.444	4.043	5.264	1.349	5.943	38.916	23.731	25.447	28.904	8.774	8.038	5.009	4.767	4.095	7.696	6.499	4.046
57	1.208	6.137	3.251	3.289	6.406	8.187	6.025	10.777	8.786	3.646	5.238	5.460	0.874	5.596	25.446	17.954	23.692	26.994	7.629	9.293	4.354	5.063	3.978	7.094	5.332	3.756
58	1.229	6.643	3.243	2.256	7.792	9.149	6.125	10.190	6.455	3.265	6.701	5.189	0.549	5.034	13.274	12.067	21.246	20.613	6.430	10.984	4.109	5.693	3.685	6.795	4.067	3.537
59	1.250	7.603	3.372	1.683	9.881	9.202	6.301	9.436	4.686	3.335	7.942	4.498	0.330	4.542	6.345	7.167	18.640	12.897	5.523	12.992	4.178	6.859	3.289	7.371	2.901	3.690
60	1.271	9.014	3.587	1.273	12.639	8.580	6.499	8.383	3.508	3.811	8.419	3.787	0.194	4.249	3.251	3.844	16.628	6.762	5.087	15.333	4.416	8.901	2.937	9.419	1.916	4.348
61	1.292	10.759	3.889	0.952	15.001	8.026	6.885	6.943	2.806	4.541	7.759	3.460	0.121	4.177	1.949	1.942	15.775	3.237	5.177	17.965	4.767	11.855	2.713	12.986	1.159	5.327
62	1.314	12.753	4.369	0.710	15.090	8.278	7.873	5.333	2.374	5.148	6.470	3.632	0.097	4.278	1.286	0.883	16.261	1.633	5.745	20.452	5.314	14.636	2.626	16.909	0.665	6.220
63	1.335	14.998	5.169	0.508	11.911	9.723	10.214	3.839	2.081	5.311	5.145	4.048	0.108	4.405	0.843	0.420	17.899	0.946	6.685	22.140	6.223	15.262	2.678	18.258	0.392	6.577
64	1.356	17.378	6.418	0.346	7.240	12.279	14.829	2.680	1.800	5.149	4.206	4.417	0.133	4.483	0.522	0.245	20.034	0.614	7.739	23.068	7.489	12.230	2.879	15.457	0.247	6.233
65	1.377	19.549	8.071	0.227	3.591	14.900	22.230	1.922	1.488	4.829	3.671	4.604	0.152	4.535	0.310	0.165	21.964	0.432	8.379	23.778	8.859	4.359	3.190	10.127	0.166	5.542
66	1.398	21.284	9.768	0.143	1.690	15.636	31.596	1.482	1.145	4.502	3.352	4.531	0.159	4.533	0.175	0.122	23.243	0.298	8.236	24.840	9.742	0.452	3.502	5.251	0.121	4.814
67	1.420	22.943	10.942	0.090	0.896	13.774	40.047	1.140	0.763	4.226	2.975	3.638	0.161	4.246	0.089	0.090	23.954	0.203	7.419	26.343	9.363	0.000	3.683	2.326	0.096	4.138
68	1.441	25.325	11.128	0.062	0.585	10.904	44.088	0.324	0.445	4.143	2.434	3.103	0.166	3.899	0.037	0.072	22.292	0.146	6.443	27.991	7.794	0.000	3.638	0.784	0.085	3.614
69	1.462	28.693	8.649	0.054	0.446	8.818	41.729	0.012	0.226	4.374	1.743	2.575	0.141	3.711	0.010	0.066	17.884	0.113	5.677	29.286	5.509	0.000	3.412	0.272	0.079	3.348
70	1.483	29.765	4.265	0.047	0.346	8.503	34.203	0.000	0.110	5.015	1.123	2.521	0.088	3.535	0.002	0.056	13.540	0.094	4.555	29.683	3.137	0.000	0.070	0.132	0.061	3.356
