 	x	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274
11	0.331	23.313	17.238	1.213	12.810	8.272	7.979	14.068	35.308	12.528	33.293	6.928	15.185	8.507	11.253	5.646	8.483	8.849	6.015	7.750	13.970	6.325	16.500	34.572	23.068	13.122	15.800	14.223	15.325	4.067	26.078	32.832	29.381	16.300	33.502	22.824	43.921	57.344	23.356	9.721	61.325	15.447	9.300	12.217	30.218	14.392	21.596	16.317	0.000	6.638	4.573	10.056	25.644	23.857	14.293	11.721	22.125	6.700	10.447	12.800	10.187	12.717	7.080	11.126	14.716	16.082	18.466	18.639	26.867	16.634	25.431	35.419	44.081	12.300	40.366	33.432	33.256	30.200	6.612	28.362	45.100	36.591	26.317	31.665	24.367	23.853	6.256	17.400	32.653	17.056	36.545	24.600	38.351	25.561	20.908	24.481	26.039	5.067	30.160	31.618	21.926	6.200	11.830	17.377	5.446	15.312	34.600	17.942	16.800	17.532	15.548	8.461	11.934	21.501	19.928	5.068	14.901	10.629	11.832	12.600	13.200	55.823	5.474	13.531	17.400	19.295	25.506	9.739	14.600	8.970	15.186	10.200	12.511	25.304	17.872	33.513	16.277	14.300	22.192	20.064	17.126	12.282	11.069	13.596	20.900	16.840	28.013	18.488	24.639	30.727	14.793	29.120	30.010	5.000	27.404	25.337	27.764	12.000	22.743	11.570	21.340	8.327	37.373	19.609	12.000	25.212	30.900	28.968	62.538	10.976	34.900	31.950	3.895	14.932	30.521	24.428	11.763	24.061	65.012	9.620	18.342	13.031	14.500	31.988	12.395	19.872	17.100	12.892	21.100	36.972	16.773	10.275	21.219	26.675	30.164	39.109	13.972	19.820	24.084	44.241	9.500	23.925	7.115	21.120	11.056	19.286	43.458	15.041	11.431	15.487	15.277	8.700	12.913	17.572	7.622	40.470	9.460	22.434	8.198	26.921	14.000	32.121	12.707	9.000	16.090	14.728	26.860	7.869	15.669	33.509	10.236	7.904	15.794	20.218	23.987	40.102	8.205	38.100	6.478	14.900	11.873	39.644	26.872	27.542	21.000	40.559	23.400	25.889	39.400	10.867	7.208	27.039	26.424	19.461	19.100	16.488	7.716	25.978	30.500	8.656	22.100	7.000	27.075	32.459	7.800	14.000	72.093	13.921	27.635	31.188	18.095	18.117	3.736	7.500	0.700
12	0.361	29.871	17.902	1.812	19.764	12.226	14.037	22.679	28.150	23.381	26.560	9.640	24.220	9.825	18.704	11.048	18.311	9.567	4.565	10.765	19.865	10.723	22.700	49.093	26.171	20.049	26.388	18.417	27.609	8.097	31.860	49.280	45.481	32.300	42.477	24.294	49.568	54.980	25.432	13.955	52.651	22.344	9.021	22.407	39.409	24.870	31.249	24.123	0.000	7.598	6.587	10.835	30.817	28.222	14.808	20.085	33.794	7.900	15.580	13.000	10.608	15.306	9.733	10.688	18.020	27.674	19.035	20.669	26.735	16.851	43.733	35.964	46.676	12.900	41.339	42.520	42.580	32.100	8.264	35.144	43.900	39.332	29.837	35.179	27.064	29.177	7.995	17.100	37.579	26.285	40.042	24.600	44.689	24.906	24.116	22.381	25.353	5.768	52.852	38.533	24.973	7.600	14.150	25.717	7.253	16.531	32.100	31.003	16.400	18.713	16.676	10.860	14.093	24.147	20.690	14.526	16.826	14.289	12.183	12.900	13.800	61.837	8.776	14.006	15.300	18.859	38.955	14.739	15.800	11.312	15.532	10.300	14.832	31.859	17.119	47.346	14.144	14.700	31.848	24.540	21.190	21.787	26.485	22.292	20.100	16.052	29.856	19.341	21.277	32.566	19.222	42.908	31.499	5.600	37.417	26.799	30.642	11.500	29.564	9.846	22.117	9.527	39.914	24.886	16.694	35.586	31.000	25.064	57.286	19.025	36.675	37.564	7.916	15.652	40.380	31.701	13.459	25.200	74.142	21.254	22.107	17.892	20.300	34.198	12.181	19.376	17.700	12.099	19.100	45.777	24.314	9.946	28.924	31.888	33.768	40.510	14.709	32.338	32.492	40.919	9.900	23.947	8.802	22.118	18.260	28.431	57.435	24.938	17.657	14.939	15.664	11.000	11.899	20.874	8.689	35.762	8.585	30.476	11.152	44.531	16.800	42.209	20.180	9.200	24.698	24.284	38.092	9.688	9.548	38.630	16.867	11.948	22.089	18.929	34.521	42.972	10.011	46.000	7.796	24.500	18.940	44.693	34.826	35.266	25.300	42.112	28.500	28.615	48.000	14.148	10.386	26.484	40.303	31.767	24.300	24.984	11.159	38.714	37.200	9.763	29.322	9.500	38.236	35.608	9.900	20.800	78.380	23.112	37.855	40.193	28.378	29.080	8.765	17.400	7.645
13	0.391	34.871	15.170	3.120	23.245	17.283	17.510	25.166	21.385	32.415	17.481	10.632	27.626	9.980	27.274	15.048	25.803	10.135	3.061	12.346	22.196	14.315	27.000	57.631	24.732	19.667	31.435	21.365	33.414	10.637	31.663	58.334	58.288	43.500	45.216	21.866	53.554	46.437	26.740	13.293	37.359	23.963	7.656	29.983	39.934	30.652	37.892	31.394	0.016	7.619	9.103	10.788	28.814	30.535	16.674	25.647	38.161	8.600	16.970	13.500	11.430	17.726	9.716	9.780	20.386	35.764	19.155	19.696	25.232	15.779	58.267	36.388	47.186	13.600	41.587	46.879	47.964	32.800	8.788	40.594	41.700	42.392	31.882	38.818	28.082	31.142	9.445	17.000	41.494	31.896	41.773	33.300	50.993	24.045	28.421	15.706	23.164	7.092	71.753	42.139	21.976	8.200	15.542	31.526	9.187	17.136	28.600	35.319	15.200	18.497	17.106	11.621	14.732	25.438	21.430	25.993	17.335	13.502	12.131	12.900	13.100	63.951	9.168	14.427	14.300	18.245	48.503	17.576	15.800	14.013	15.247	10.900	14.928	27.709	16.591	58.286	13.866	15.200	37.271	26.704	22.165	30.133	28.947	27.752	20.800	14.529	29.692	17.617	20.067	34.567	23.549	51.472	29.329	6.700	42.647	27.992	29.054	11.300	30.751	8.826	19.693	10.372	39.538	25.986	19.602	37.393	31.300	24.970	47.925	26.577	33.888	38.856	12.730	15.335	45.053	40.404	14.978	25.498	81.753	31.584	23.134	23.694	20.800	32.612	12.264	18.416	17.300	10.744	18.700	55.860	26.856	10.079	27.620	30.316	34.763	41.714	15.938	45.424	39.393	40.815	10.400	17.016	9.719	22.198	23.912	26.951	63.504	33.580	18.883	13.912	15.186	11.400	10.304	21.093	8.147	32.179	8.230	35.457	11.740	55.265	18.100	41.073	25.849	9.200	28.511	36.088	45.947	10.669	9.700	40.772	21.895	12.708	22.550	16.594	40.856	36.614	10.946	47.900	8.405	34.800	28.351	50.011	35.410	35.439	26.200	39.632	33.000	28.223	44.600	14.770	14.262	23.424	45.372	37.897	27.700	33.322	12.869	42.452	39.300	10.522	29.796	11.000	39.148	39.459	10.600	27.300	81.717	28.670	42.703	38.047	37.970	31.531	15.213	31.900	17.456
14	0.421	35.398	11.226	4.649	19.030	20.237	15.266	18.969	16.108	34.447	9.417	9.967	21.811	9.008	31.476	16.210	24.325	10.786	1.935	10.620	18.187	13.815	27.200	55.866	21.058	12.479	26.894	22.706	27.665	12.671	24.318	56.970	64.127	39.000	39.506	15.955	55.870	32.241	26.880	10.555	23.700	18.713	6.201	29.323	31.271	26.321	39.873	36.226	2.868	6.356	11.684	10.063	20.483	30.234	19.052	23.060	29.501	8.100	15.230	13.700	10.857	18.498	9.317	9.293	19.781	36.576	18.659	16.034	22.750	12.452	67.314	36.534	44.332	14.100	40.750	48.780	48.304	31.600	8.569	41.518	39.700	45.847	31.303	41.694	26.772	29.092	10.805	17.300	41.681	29.431	42.076	29.400	52.426	23.459	31.953	8.794	20.773	7.834	77.942	40.496	19.032	7.400	15.601	33.276	10.943	16.978	25.900	37.277	14.400	17.217	16.461	14.977	14.584	24.106	22.040	27.099	18.029	11.814	12.283	12.500	12.800	60.995	10.599	14.325	12.900	18.006	52.930	15.389	16.100	14.112	13.803	11.400	15.986	18.387	16.712	64.209	14.160	15.500	37.554	26.832	22.797	31.122	26.660	26.396	21.800	13.023	28.033	14.338	18.040	29.639	25.869	51.424	26.199	6.300	39.208	28.376	23.579	12.200	28.971	8.812	16.222	10.359	33.591	23.044	23.117	29.514	30.400	24.726	33.942	27.180	27.172	38.557	14.904	13.907	41.145	46.651	15.437	24.825	81.975	30.260	23.095	27.514	21.600	26.570	11.971	15.956	16.300	9.550	18.900	61.910	22.860	10.668	19.581	22.712	32.993	43.120	16.675	55.456	42.808	39.257	10.400	8.796	9.617	21.119	23.990	17.910	58.580	36.190	13.835	13.278	14.027	9.400	8.756	18.384	7.342	29.332	8.315	35.112	10.791	51.229	17.100	31.454	26.270	9.800	25.699	48.520	46.294	9.695	9.526	37.429	19.484	12.178	18.264	12.773	39.863	24.262	10.163	43.800	8.579	40.200	30.666	46.107	31.438	27.524	23.500	34.541	33.400	24.395	31.700	13.183	17.081	18.182	39.304	34.076	27.600	37.672	12.361	38.306	35.600	11.414	23.782	10.300	31.952	42.331	9.000	27.300	80.012	26.422	40.414	27.972	42.030	23.947	13.285	32.600	22.237
15	0.451	31.070	8.063	4.630	12.573	22.715	9.396	9.912	10.656	28.298	3.990	7.044	12.140	7.280	26.809	13.309	15.964	11.042	0.725	6.683	10.760	9.857	23.200	44.187	17.115	5.061	16.629	23.115	15.764	13.964	14.004	47.380	64.188	23.200	29.536	9.304	55.550	18.901	26.360	7.535	12.088	10.273	4.800	20.827	18.615	16.044	35.649	34.992	11.016	5.716	13.694	9.253	10.593	26.636	20.699	15.062	15.437	7.200	11.685	13.900	9.267	17.498	9.989	7.443	15.659	29.286	18.211	11.112	20.542	7.611	69.143	35.745	38.519	14.600	37.598	48.283	46.432	28.200	8.572	41.120	38.900	48.674	28.544	41.555	25.486	25.122	11.406	17.900	40.988	21.105	41.041	25.300	49.314	23.957	31.749	2.068	18.533	6.933	69.590	30.625	22.064	6.100	14.854	29.703	12.091	14.321	24.500	33.998	19.600	15.563	15.936	16.043	12.322	21.707	21.740	27.291	18.330	9.785	12.825	12.300	10.500	53.235	10.926	13.644	11.200	18.343	49.527	10.323	16.200	13.553	14.718	11.600	13.231	9.239	15.877	65.776	14.179	15.100	32.682	25.348	23.051	22.916	23.564	19.520	21.900	11.640	24.927	13.521	15.088	24.386	25.802	46.228	32.895	5.400	38.291	27.945	20.570	12.600	25.830	8.737	12.942	9.285	24.988	15.537	27.430	18.948	25.400	24.114	29.221	19.176	26.048	34.286	13.770	12.486	30.999	45.581	14.178	24.377	73.726	19.766	21.362	27.078	21.400	16.898	11.932	12.372	15.300	8.824	19.200	58.309	15.257	9.729	11.853	15.307	30.700	43.378	16.261	57.603	41.224	36.038	10.800	3.173	9.363	18.956	16.778	8.323	45.645	30.596	6.676	12.280	12.785	7.400	6.031	13.665	6.924	24.599	8.655	28.544	8.195	34.585	13.000	21.126	21.363	10.300	19.145	57.032	38.608	7.424	6.567	30.754	10.799	10.902	12.059	8.421	30.187	11.521	8.456	37.900	8.619	36.600	28.593	32.740	24.080	18.889	18.300	21.692	30.200	18.717	18.100	9.995	18.018	13.262	26.756	22.670	23.800	34.646	9.985	32.274	27.000	12.533	14.433	8.500	19.626	42.931	6.900	20.200	70.394	17.910	32.398	14.953	35.941	12.963	3.941	12.000	15.046
16	0.481	21.661	6.039	3.974	7.220	23.861	4.410	3.637	6.792	17.375	1.304	3.646	6.045	4.744	15.551	7.879	8.914	10.530	0.000	3.041	4.864	5.317	17.600	27.568	12.594	1.732	7.919	23.633	6.988	14.612	6.721	31.932	60.211	9.900	19.113	4.359	50.908	9.946	24.060	5.086	5.616	3.576	3.585	10.647	7.198	6.412	26.551	27.085	21.644	5.185	14.233	7.193	3.802	18.431	21.140	8.016	5.446	7.300	7.901	13.800	8.225	15.096	10.156	6.555	9.974	18.658	18.258	7.345	19.297	5.155	61.271	33.201	30.465	14.800	32.615	45.253	39.700	24.200	8.621	39.197	39.000	48.248	25.376	38.676	23.153	18.459	9.808	17.700	40.702	11.062	38.401	24.500	43.126	24.545	29.279	14.590	7.567	5.179	50.831	13.158	29.017	5.200	12.854	21.992	12.292	10.331	23.700	26.788	20.300	12.717	15.083	15.932	9.344	19.891	20.288	24.772	16.545	7.302	13.254	12.300	9.600	42.439	10.867	12.910	11.100	18.789	38.233	6.000	16.000	9.498	10.574	12.000	11.211	3.762	14.839	62.529	13.281	13.500	23.381	24.992	22.793	9.209	20.463	12.036	15.200	12.409	22.697	12.801	18.122	19.560	22.955	36.368	34.322	4.500	39.875	26.837	19.474	12.700	21.890	8.058	10.229	7.824	17.033	14.666	31.087	9.138	17.300	24.279	20.097	9.540	26.359	26.887	11.122	11.169	19.521	39.630	10.994	21.624	63.267	8.452	17.355	23.877	21.300	7.973	12.222	9.124	14.600	7.948	19.100	44.646	7.299	7.473	7.416	9.520	29.183	38.603	13.860	50.200	36.896	32.738	10.000	0.756	8.397	16.355	9.193	3.004	29.945	20.230	1.979	11.294	7.939	5.700	5.268	8.445	6.536	18.175	7.537	20.037	5.198	16.891	8.400	11.864	14.230	10.800	12.709	60.544	26.298	4.220	5.051	21.127	4.043	8.689	6.996	4.832	15.466	2.717	6.711	34.400	8.369	27.600	24.993	17.588	15.385	12.458	11.900	11.526	24.900	13.315	9.900	6.127	18.183	9.551	14.028	11.711	21.400	24.863	6.529	27.972	20.800	13.528	7.022	6.400	9.345	41.269	4.900	11.000	55.270	9.863	21.233	6.456	24.685	4.799	1.254	0.000	7.751
17	0.512	12.351	3.794	2.552	3.030	25.671	1.886	1.133	3.830	7.890	0.000	1.258	3.150	2.737	6.447	3.639	5.359	8.957	0.000	0.810	2.147	2.232	11.600	10.199	7.963	0.475	3.710	24.409	2.527	14.521	1.912	15.836	50.738	0.000	11.297	1.742	40.159	4.392	18.660	3.409	2.347	0.730	2.808	4.155	0.865	1.745	16.313	17.096	38.192	3.844	12.522	3.555	1.051	10.726	19.746	1.342	1.596	0.000	5.485	13.900	4.350	9.072	2.081	4.200	5.068	9.916	5.573	4.425	18.826	1.615	44.489	30.846	23.008	0.000	30.426	40.931	27.304	0.000	7.645	30.743	38.500	45.041	7.356	35.693	8.138	6.320	4.146	17.100	40.282	2.484	33.434	24.500	33.637	24.428	27.770	20.183	1.594	3.308	29.924	1.944	32.312	3.500	7.118	13.464	11.366	6.620	7.000	19.424	20.600	8.734	9.256	15.140	6.551	17.495	12.063	22.339	6.332	5.888	13.027	0.000	0.000	32.155	12.016	8.797	0.000	19.001	21.576	3.505	13.300	4.241	2.612	0.000	9.558	0.442	10.847	53.426	0.396	8.100	12.977	25.696	22.222	1.572	17.605	7.620	0.000	12.844	16.051	1.786	22.439	14.306	13.804	22.924	39.219	0.000	41.389	21.414	18.916	7.900	18.335	6.343	7.043	6.011	10.191	8.725	34.436	2.813	2.400	0.644	17.766	3.996	26.903	19.543	8.572	1.214	10.861	28.601	8.022	12.188	52.868	2.113	11.218	22.735	21.100	2.542	2.872	5.916	14.700	3.070	0.000	27.221	1.941	5.041	3.502	4.919	27.165	31.807	10.003	34.816	31.492	27.041	9.600	0.104	7.580	13.271	3.278	0.850	18.245	6.664	0.421	10.115	9.094	0.000	4.472	4.508	5.771	10.811	5.318	11.379	2.528	4.132	5.000	3.718	7.715	10.100	7.439	59.052	14.694	0.959	2.256	12.658	1.348	6.110	3.720	3.081	5.208	0.000	4.854	34.700	7.409	0.000	18.856	4.350	7.222	9.077	6.200	6.432	20.400	8.786	0.000	3.076	13.621	5.407	5.852	5.380	18.800	13.397	3.790	25.927	6.600	12.109	2.634	3.500	3.943	37.412	0.000	5.400	36.116	4.878	10.258	2.564	13.543	0.576	0.000	0.000	4.643
18	0.542	5.973	0.582	1.128	1.056	28.799	0.320	0.102	1.409	2.815	0.000	0.301	0.293	1.292	1.993	1.081	1.201	3.497	0.000	0.032	0.254	0.017	0.000	3.843	3.879	0.022	0.966	24.654	0.281	12.952	0.000	5.545	36.092	0.000	6.070	0.360	27.345	0.779	12.424	1.927	0.000	0.000	0.851	1.352	0.000	0.387	8.098	6.848	53.728	2.128	10.138	2.135	0.044	4.926	16.275	0.000	0.204	1.000	2.983	0.000	0.180	3.413	0.000	0.713	1.086	5.939	0.000	1.967	19.641	0.000	24.825	14.789	16.585	0.000	25.419	37.067	15.072	0.000	6.379	29.477	37.700	41.588	0.000	35.540	4.234	0.000	0.474	17.100	38.119	0.000	8.807	0.000	24.887	23.795	28.710	20.191	9.099	0.374	13.475	0.000	31.209	0.000	1.452	6.209	9.960	0.734	0.000	6.578	20.300	4.859	0.874	15.045	8.084	10.241	7.300	18.891	1.094	1.120	2.203	0.000	0.000	22.199	15.142	8.065	0.000	18.250	8.644	0.767	16.400	4.142	0.000	0.000	8.410	0.000	5.591	38.849	0.000	12.900	5.947	26.792	20.579	0.000	15.252	4.780	0.000	7.942	9.654	0.000	24.530	12.133	6.069	11.348	46.505	0.000	41.248	15.690	20.822	8.700	15.084	3.535	3.764	3.032	1.806	2.702	24.301	0.000	0.800	0.000	15.488	1.001	26.285	12.070	3.168	0.000	3.152	12.576	7.701	2.428	43.393	0.009	6.801	18.945	22.100	0.608	0.000	2.240	15.900	0.000	0.000	11.720	0.000	2.333	0.000	1.421	1.793	22.948	7.118	18.364	22.684	16.262	0.000	0.000	4.232	10.497	0.393	0.064	8.131	0.000	0.015	10.000	9.874	0.000	4.043	1.303	4.908	5.439	3.143	5.560	0.230	0.000	0.000	0.000	3.490	7.400	3.456	55.216	1.104	0.000	0.448	6.317	0.046	4.027	1.449	0.489	0.692	0.000	2.796	41.000	4.567	0.000	7.744	0.016	1.634	4.447	0.000	3.199	17.700	6.164	0.000	0.271	5.025	0.171	1.392	2.207	16.800	4.752	2.461	22.866	7.800	4.954	0.600	0.000	1.239	31.273	0.000	0.000	19.105	0.167	3.927	0.531	7.563	0.000	0.000	0.000	1.579
19	0.572	2.448	0.000	0.424	0.000	29.735	0.000	0.000	0.167	0.657	0.000	0.014	0.000	0.427	0.101	0.119	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.093	0.000	0.000	5.353	0.000	9.839	0.000	0.032	20.687	0.000	1.143	0.009	12.785	0.000	8.044	0.083	0.000	0.000	0.000	0.070	0.000	0.027	3.621	0.379	62.684	0.000	7.082	0.000	0.000	1.093	12.229	0.000	0.000	6.400	1.813	0.000	0.000	0.255	0.000	0.000	0.000	1.589	0.000	0.547	20.568	0.000	11.167	0.198	3.577	0.000	25.392	33.372	9.832	0.000	4.871	17.378	35.800	32.600	0.631	35.551	13.541	0.000	0.000	18.400	26.393	0.000	0.000	0.000	10.445	23.144	16.472	20.876	16.667	0.000	0.212	0.268	28.314	0.000	0.000	2.027	8.760	0.000	0.000	0.000	19.600	1.285	0.000	15.745	11.889	1.791	9.973	19.538	0.227	0.000	0.000	0.000	0.000	13.327	15.608	8.008	0.000	16.995	2.686	0.000	16.600	8.872	0.000	0.000	13.395	0.000	0.803	23.951	0.000	13.600	2.234	21.300	18.067	0.000	12.950	0.884	0.000	0.901	7.526	0.000	27.455	10.572	1.170	2.900	54.140	0.000	40.055	16.152	26.419	9.400	12.417	0.785	1.255	0.592	0.000	0.000	19.931	0.000	0.000	0.000	12.599	0.000	28.016	4.951	0.000	0.000	0.003	0.636	7.052	0.000	29.689	0.000	2.335	3.840	23.000	0.054	0.000	0.000	15.300	0.000	26.200	2.607	0.000	0.000	0.000	0.000	1.084	9.398	4.468	14.764	14.144	3.937	13.100	0.000	0.827	5.427	0.000	0.000	0.287	0.000	0.000	10.508	1.021	0.000	1.742	0.035	0.609	3.102	2.208	2.621	0.000	0.000	0.000	0.000	0.934	5.300	0.146	49.232	0.000	0.000	0.029	2.220	0.000	1.359	0.000	0.000	0.000	0.000	0.312	44.700	0.681	0.000	1.957	0.000	0.000	0.241	0.000	1.161	10.100	3.877	0.000	0.000	0.553	0.000	0.648	0.083	25.500	0.266	0.837	24.641	9.400	0.000	0.000	0.000	0.000	24.361	0.000	0.000	8.503	0.000	0.000	0.000	3.736	0.000	0.000	0.000	0.000
20	0.602	0.528	0.000	0.083	0.000	28.295	0.000	0.000	0.000	0.000	0.000	0.000	0.032	0.022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.100	0.000	0.000	0.000	0.000	0.000	0.000	0.328	0.000	0.000	4.141	0.000	0.000	0.000	0.000	0.000	5.460	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.187	0.000	66.308	0.000	5.176	0.000	0.000	0.000	8.894	0.000	0.000	8.000	3.301	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.218	0.000	20.317	0.000	4.016	0.000	0.000	0.000	13.568	15.320	14.688	30.000	0.838	3.646	33.600	38.757	7.382	38.319	15.267	0.000	0.000	19.500	18.832	0.000	0.000	0.000	3.906	22.038	17.063	21.379	17.136	0.000	0.000	0.000	27.348	0.000	0.000	0.368	7.504	0.000	0.000	0.000	18.700	1.247	0.000	16.390	15.068	0.000	13.105	21.954	0.000	0.000	0.000	0.000	0.000	3.173	15.807	6.580	0.000	13.557	0.229	0.000	17.400	11.849	0.000	0.000	15.868	0.000	0.353	12.553	0.000	14.100	0.315	13.192	15.894	0.000	16.095	0.000	0.000	0.000	5.536	0.000	30.261	10.710	0.000	0.000	59.209	0.000	39.800	22.592	26.706	9.700	1.794	0.000	0.000	0.000	0.000	0.000	35.075	0.000	0.000	0.000	9.627	0.000	33.344	0.281	0.000	0.000	0.000	0.000	0.063	0.000	8.623	0.000	0.000	0.000	22.800	0.000	0.000	0.000	14.500	0.000	27.700	0.000	0.000	0.000	0.000	0.000	16.399	0.000	1.309	14.182	5.205	0.000	16.000	0.000	0.000	0.840	0.000	0.000	0.000	0.000	0.000	11.009	0.000	0.000	1.679	0.000	0.000	0.645	0.293	0.407	0.000	0.000	0.000	0.000	0.000	0.000	0.000	39.892	0.000	0.200	0.000	0.339	0.000	0.000	0.000	0.000	0.000	0.000	0.000	47.500	0.000	0.000	0.260	0.000	0.000	0.000	0.000	0.024	7.700	0.662	0.000	0.000	0.000	2.229	2.888	0.000	30.500	0.000	0.158	27.413	10.800	0.000	0.000	0.000	0.000	17.955	0.000	0.000	5.002	0.000	0.000	0.000	0.371	0.000	0.000	0.000	0.000
21	0.632	0.000	0.000	0.000	0.000	19.479	0.000	0.000	0.000	0.000	0.000	0.000	0.408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.900	0.000	0.000	0.000	0.000	2.362	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.432	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	65.416	0.000	1.521	0.129	0.000	0.000	6.426	0.000	0.000	9.900	6.410	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.725	0.000	17.009	4.098	0.230	0.000	0.000	0.000	3.592	23.640	26.848	38.300	0.015	0.000	31.200	43.053	10.578	45.129	19.937	0.000	0.000	19.900	7.381	0.000	0.000	0.000	0.000	20.656	0.834	21.881	16.970	0.000	0.000	0.013	27.596	0.800	0.000	0.000	2.759	0.000	0.000	0.000	18.200	3.325	0.000	17.293	15.494	0.000	15.768	22.412	0.000	0.000	0.000	0.000	0.000	0.560	14.166	7.146	0.000	9.966	0.000	0.000	17.300	15.058	0.000	0.000	18.217	0.000	2.463	4.395	0.000	14.600	0.000	5.484	16.232	0.000	26.963	0.040	0.000	0.000	1.469	0.000	31.772	8.146	0.000	0.000	60.169	0.000	40.504	28.892	26.625	13.000	0.000	0.000	0.000	0.000	0.000	0.000	37.161	0.000	0.000	0.000	7.435	0.000	33.250	0.000	0.000	0.139	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	21.500	0.000	0.000	0.000	13.200	0.000	29.700	0.000	0.000	0.000	0.000	0.000	16.087	0.000	0.146	15.230	0.000	0.000	17.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.059	0.000	0.000	1.762	0.000	0.000	0.000	0.000	0.000	0.530	0.000	0.000	0.000	0.000	0.000	0.000	26.992	0.000	3.863	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	47.900	0.000	1.900	0.000	0.000	0.000	0.000	0.000	0.000	3.200	0.000	0.000	0.000	0.000	8.018	7.744	0.000	36.400	0.000	0.000	30.910	14.000	0.000	0.000	0.000	0.000	12.524	0.000	0.000	0.560	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
22	0.662	0.000	0.000	0.000	0.000	8.674	0.000	0.000	0.000	0.000	0.000	0.000	0.989	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.900	0.000	0.000	0.000	0.000	6.072	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	55.568	0.000	0.000	5.930	0.000	1.388	3.380	0.000	0.000	11.700	9.131	0.000	0.000	0.000	0.957	0.000	0.000	0.000	10.910	0.000	13.553	15.514	0.000	0.000	0.000	0.000	0.000	24.991	39.212	47.900	0.174	0.000	29.000	46.872	16.093	48.112	22.061	0.000	0.000	19.000	6.818	0.000	8.597	0.000	0.000	23.653	0.681	21.798	15.690	0.000	0.000	0.000	26.453	6.000	0.000	0.000	0.000	0.000	0.000	1.352	17.600	4.654	0.000	17.814	13.193	0.000	16.107	21.837	0.000	0.000	0.000	0.000	0.000	0.000	12.863	7.670	0.000	6.700	0.000	0.000	17.800	16.561	0.000	0.000	20.795	0.000	12.034	0.190	0.004	14.400	0.000	1.792	17.940	0.000	30.080	5.264	0.000	0.000	0.000	16.097	32.706	11.132	0.000	1.452	56.808	0.000	42.482	29.478	20.955	13.200	0.000	0.000	0.000	0.000	0.000	0.000	38.259	0.000	0.000	0.000	0.000	0.000	33.552	0.000	0.000	3.753	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.289	20.700	0.000	0.000	0.000	12.600	0.000	32.600	0.000	0.000	0.000	0.000	1.181	15.283	17.193	0.000	16.809	0.000	0.000	19.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.458	0.034	0.000	1.644	0.000	0.000	0.000	0.000	0.000	2.256	0.000	0.000	0.000	0.000	0.000	0.000	15.568	0.000	7.524	0.000	0.000	0.000	0.708	0.000	0.000	0.000	0.000	0.000	46.600	0.000	12.600	0.000	0.000	0.000	0.000	0.000	0.000	1.600	0.000	0.000	0.000	0.000	12.208	9.972	0.000	42.500	0.000	0.000	33.338	17.200	0.281	0.000	0.000	0.000	7.138	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
