3.517	3.102	129.13	0.206	1.296	0.202	1.076	0.21404	0.37799	0	0	0	0	0	0	0	0.62459	0.53448	0.85574	0	0	0	0	0	0	0	0	1	0	1	0.13369	0.1144	0	0	0	0	0.4163	0.42579	0	1	1	0.21404	0.37799	0.9802	0.064248	0.36185	0.93338	0.36	0.36	0	0	0	0	0	1	1	0.13369	0.4163	0.99896	0.074505	0.41955	0.9833	0.42	0.42	0	0	0	0	0	1	1	0.1144	0.42579	0.99974	0.061254	0.42535	0.98908	0.42	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.472	4.72	102.82	0.017	0.166	0.131	0.157	0	0	0	0	0	0	0	0	0	0	0	0.68917	1	0	0	0	0	0	0	0	1	0	0	0.13533	0.19636	0	0	0	0	0.40271	0.31123	0	1	1	0.13937	0.38362	0.97578	0.06975	0.3837	0.95507	0.39	0.39	0	0	0	0	0	1	1	0.13533	0.40271	0.99901	0.069354	0.40306	0.99128	0.42	0.42	0	0	0	0	0	1	2	0.33188	0.30382	0.79517	0.19636	0.31123	0.99426	0.21	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.289	4.962	34.895	0.034	0.28	0.155	0.157	0.14099	0.38367	0	0	0	0	0	0	0	1.2295	0.80546	0.65509	1	0	0	0	0	0	0	0	1	0	1	0.17335	0.11356	0	0	0	0	0.37553	0.38073	0	1	1	0.14099	0.38367	0.99765	0.07504	0.38678	0.95983	0.39	0.39	0	0	0	0	0	1	1	0.17335	0.37553	0.99549	0.093156	0.37557	0.95791	0.39	0.39	0	0	0	0	0	1	1	0.11356	0.38073	0.99962	0.061444	0.38161	0.99042	0.39	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27.283	5.708	48.456	0.364	1.74	0.267	1.595	0.12005	0.39183	0	0	0	0	0	0	0	1.0152	1.2182	0.83335	0	0	0	0	0	0	0	0	2	1	0	0.12187	0.14624	0	0	0	0	0.43144	0.3288	0	1	2	0.20377	0.40172	0.96774	0.12005	0.39183	0.99967	0.36	0.45	0	0	0	0	0	1	1	0.12187	0.43144	0.99989	0.064452	0.43129	0.99357	0.42	0.42	0	0	0	0	0	1	1	0.14624	0.3288	0.99894	0.078413	0.32902	0.98982	0.33	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28.747	6.616	56.205	0.198	1.036	0.243	0.924	0.19892	0.34277	0	0	0	0	0	0	0	0.71082	0.72371	0.98218	0	0	0	0	0	0	0	0	1	0	1	0.1414	0.14396	0	0	0	0	0.44173	0.44473	0	1	1	0.19892	0.34277	0.98949	0.011066	0.34654	0.91142	0.36	0.36	0	0	0	0	0	1	1	0.1414	0.44173	0.99928	0.076747	0.44502	0.99455	0.45	0.45	0	0	0	0	0	1	1	0.14396	0.44473	0.99776	0.077409	0.44585	0.98941	0.45	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27.7	7.814	16.869	0.059	0.429	0.176	0.235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.13606	0	0	0	0	0	0.38857	0	1	1	0.19829	0.37255	0.96234	0.10613	0.37845	-Inf	0.39	0.39	0	0	0	0	0	1	1	0.14921	0.37399	0.93807	0.081906	0.37011	0.90651	0.36	0.36	0	0	0	0	0	1	1	0.13606	0.38857	0.99883	0.070565	0.3861	0.99294	0.39	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28.177	8.11	5.181	0.044	0.356	0.158	0.18	0.1427	0.38815	0	0	0	0	0	0	0	0.93844	0.89403	0.95268	1	0	0	0	0	0	0	0	1	0	1	0.13392	0.12758	0	0	0	0	0.40191	0.40345	0	1	1	0.1427	0.38815	0.99927	0.077055	0.38762	0.98883	0.39	0.39	0	0	0	0	0	1	1	0.13392	0.40191	0.99852	0.069813	0.40163	0.99249	0.39	0.39	0	0	0	0	0	1	1	0.12758	0.40345	0.99862	0.06621	0.40363	0.9905	0.42	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25.162	9.735	39.824	0.724	4.015	0.23	3.948	0.18203	0.39076	0	0	0	0	0	0	0	0.89834	0.44082	0.4907	0	0	0	0	0	0	0	0	1	0	1	0.16353	0.080242	0	0	0	0	0.36501	0.53747	0	1	1	0.18203	0.39076	0.98822	0.10036	0.39063	0.9998	0.39	0.39	0	0	0	0	0	1	1	0.16353	0.36501	0.99938	0.090018	0.36675	0.98248	0.36	0.36	0	0	0	0	0	1	1	0.080242	0.53747	0.99601	0.040835	0.5355	0.99723	0.54	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26.74	9.242	41.803	0.326	1.271	0.326	1.298	0.20164	0.35147	0	0	0	0	0	0	0	0.70086	0.76452	0.91674	0	0	0	0	0	0	0	0	2	1	0	0.14132	0.15415	0	0	0	0	0.49629	0.39289	0	1	2	0.34637	0.37455	0.86775	0.20164	0.35147	0.97657	0.21	0.45	0	0	0	0	0	1	1	0.14132	0.49629	0.99818	0.073467	0.49683	0.99441	0.51	0.51	0	0	0	0	0	1	1	0.15415	0.39289	0.99877	0.084241	0.39231	0.99448	0.39	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24.694	10.736	36.358	0.028	0.252	0.141	0.115	0.11815	0.37839	0	0	0	0	0	0	0	1.011	0.92619	0.91613	1	0	0	0	0	0	0	0	1	0	1	0.11945	0.10943	0	0	0	0	0.37339	0.38623	0	1	1	0.11815	0.37839	0.9993	0.063155	0.37922	0.98657	0.39	0.39	0	0	0	0	0	1	1	0.11945	0.37339	0.99973	0.064276	0.37338	0.99446	0.36	0.36	0	0	0	0	0	1	1	0.10943	0.38623	0.99913	0.055869	0.38798	0.98862	0.39	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
