 	x	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274
11	0.331	36.005	14.049	14.341	9.509	43.742	3.405	17.155	44.846	15.984	10.261	10.923	12.258	11.941	17.793	4.943	10.740	9.825	12.967	16.440	23.899	17.800	19.000	39.376	15.084	15.266	10.957	12.734	22.698	4.900	49.782	30.767	32.372	19.100	28.696	25.473	68.131	47.523	15.176	6.559	47.781	28.571	9.988	21.082	32.745	20.974	28.300	8.838	16.208	9.906	9.213	9.380	32.018	37.033	8.400	11.708	28.385	9.100	28.759	19.500	11.006	14.466	4.845	7.055	11.463	18.335	28.313	37.867	10.152	18.413	47.961	36.343	42.231	16.600	48.377	40.435	38.060	43.400	7.938	35.038	39.200	21.828	40.587	19.699	18.961	27.319	8.747	25.000	35.426	20.846	13.697	22.400	67.495	26.713	26.099	10.004	28.636	9.721	16.600	37.891	24.303	7.400	15.477	20.264	11.983	10.566	32.600	35.673	22.200	17.066	12.576	13.240	11.100	18.884	10.562	19.766	12.665	14.643	12.422	12.200	13.700	65.149	13.746	11.268	13.100	16.361	14.296	11.102	15.000	14.613	15.847	15.300	16.694	22.726	17.205	3.215	16.754	14.800	12.564	35.580	3.862	27.782	54.252	13.688	19.500	21.410	30.540	21.586	24.822	27.790	30.214	31.415	34.888	10.800	17.860	24.980	41.533	17.300	23.597	0.000	29.739	7.527	38.561	19.214	31.278	25.691	34.500	33.448	66.375	5.645	42.090	23.900	4.007	12.702	61.684	29.118	14.589	6.943	58.436	31.527	16.555	15.751	22.800	38.057	7.047	21.760	16.400	8.980	31.600	55.228	16.603	8.479	21.300	32.983	37.905	31.078	16.285	8.466	46.496	42.423	9.500	20.496	10.754	11.298	22.530	24.147	40.633	21.273	12.649	5.619	10.513	11.400	8.448	8.888	9.365	66.430	10.830	13.356	7.403	43.102	15.300	43.370	15.227	7.200	19.876	13.268	21.009	11.438	49.183	19.365	17.400	17.129	5.880	15.227	37.944	28.864	7.719	34.700	5.635	49.300	10.266	19.502	46.709	51.808	21.000	29.036	27.500	23.244	32.800	14.344	7.173	10.136	53.528	21.711	48.900	17.063	12.276	35.356	17.300	11.533	26.663	6.400	35.673	48.653	25.300	29.700	98.702	25.485	43.120	44.435	4.089	17.226	9.978	12.400	0.000
12	0.361	44.056	12.571	30.023	16.559	67.865	7.752	24.682	33.695	27.031	12.952	12.363	22.100	13.955	35.167	9.420	20.952	10.234	15.383	24.525	40.507	26.700	26.000	43.242	22.641	22.869	18.387	18.250	40.117	9.900	52.637	46.492	56.369	30.300	38.580	35.242	77.644	41.704	19.940	8.798	41.736	35.844	10.459	28.667	43.492	33.512	43.600	18.322	26.816	10.546	21.499	10.498	37.532	46.697	7.935	19.640	39.926	11.600	33.185	21.100	11.041	15.558	11.318	8.004	15.205	28.076	29.768	45.023	10.196	19.843	66.432	39.629	49.614	16.900	50.427	41.958	39.108	45.400	14.414	31.800	40.100	21.221	45.338	21.753	24.467	36.252	11.401	26.900	39.878	32.480	17.698	22.400	70.609	23.727	32.565	9.618	26.850	11.116	19.900	39.354	25.477	9.200	15.591	25.117	11.903	13.723	32.200	38.787	22.700	18.641	18.056	15.004	13.999	19.083	12.608	19.613	17.223	15.274	12.838	11.800	14.600	68.931	13.300	12.331	13.000	16.526	21.175	20.799	16.000	15.603	16.581	15.900	17.299	29.996	16.060	8.352	17.301	15.800	20.815	35.321	3.852	37.547	55.405	21.774	20.400	21.762	29.472	21.544	25.430	35.530	30.584	38.563	39.161	12.400	42.430	26.974	40.764	18.200	26.044	0.000	28.708	10.021	38.855	21.686	30.796	43.681	36.000	33.380	61.022	11.493	46.541	32.365	7.338	14.168	79.926	34.314	13.212	12.797	47.336	40.099	23.332	21.846	23.600	46.839	8.894	21.652	17.400	10.135	29.900	60.580	25.432	9.265	30.532	38.007	39.083	40.322	17.624	17.327	49.516	51.215	9.400	30.176	11.305	13.196	32.025	33.909	53.886	25.814	21.739	6.427	11.543	12.300	10.205	13.237	9.392	55.992	11.490	20.428	10.214	53.332	18.100	50.598	20.986	8.800	24.910	22.872	30.465	12.895	38.702	28.581	26.517	23.117	11.418	16.725	44.365	28.190	7.906	39.200	11.276	54.500	18.660	26.125	51.293	57.831	26.200	32.310	38.400	24.222	43.400	18.099	10.614	13.004	57.040	35.911	54.900	24.123	15.206	38.845	22.400	11.273	37.685	8.500	41.839	56.636	29.300	40.600	101.252	36.959	49.396	57.158	8.187	30.085	26.634	27.200	5.329
13	0.391	45.309	11.186	48.927	23.920	87.416	13.378	27.841	22.624	31.421	12.303	11.056	29.424	13.999	48.277	15.074	29.220	10.322	14.123	30.229	50.732	28.800	33.800	47.474	28.107	23.849	23.572	23.190	45.933	16.100	52.505	62.428	76.050	34.900	43.572	36.473	75.923	34.919	24.232	10.244	37.078	33.888	10.547	27.036	44.122	40.775	53.900	27.736	38.860	10.919	28.679	11.732	35.816	51.672	7.013	27.411	43.125	13.600	31.843	21.900	10.814	15.935	16.260	8.783	17.669	38.184	29.918	48.172	10.028	20.315	78.053	42.393	52.939	17.900	50.888	41.440	36.809	46.000	21.846	32.379	39.000	21.662	44.753	26.023	23.280	41.846	12.352	28.000	40.491	40.841	22.892	30.800	70.809	20.865	37.131	9.241	25.217	11.861	20.400	38.859	26.007	9.900	13.460	27.693	11.518	15.227	29.800	42.857	22.700	19.273	19.538	15.431	15.027	18.746	14.625	19.234	15.981	14.806	12.840	12.000	14.100	67.969	13.820	13.178	13.400	17.741	25.818	28.607	16.100	15.971	16.881	16.300	18.440	30.056	16.632	15.693	18.449	15.700	28.099	35.145	3.989	38.665	58.983	26.199	21.700	21.713	27.903	20.395	25.114	41.329	30.495	43.273	40.755	13.000	46.930	26.823	38.806	18.700	28.304	0.000	28.761	11.023	37.874	21.182	29.612	56.539	36.800	31.858	53.587	18.935	46.886	38.801	10.682	14.964	85.508	39.443	10.985	18.468	34.921	33.809	25.519	25.996	23.800	48.332	10.089	22.365	15.200	10.644	28.000	65.717	28.479	9.033	35.304	38.690	39.550	44.448	16.450	27.501	50.324	56.987	9.300	32.369	11.052	14.613	31.735	32.138	59.387	27.226	25.041	7.346	11.217	12.100	11.375	15.400	10.201	40.604	11.613	28.145	10.858	48.916	19.400	47.101	22.660	10.000	25.947	32.568	37.145	12.724	27.273	34.214	30.841	27.623	18.322	17.063	46.761	24.559	9.037	43.500	13.433	54.800	22.241	40.041	49.630	54.472	28.200	35.341	46.800	20.417	43.800	21.640	12.330	17.519	59.356	41.943	57.200	26.850	18.093	40.155	24.900	10.353	43.373	9.800	41.729	60.886	27.100	45.900	102.612	40.110	51.507	57.110	14.956	34.820	34.347	49.800	10.534
14	0.421	40.533	9.620	62.603	28.978	98.774	15.110	25.279	14.210	27.643	9.128	7.973	26.512	12.590	48.116	18.070	28.156	9.615	11.104	28.751	46.496	22.000	39.000	46.455	28.384	18.598	21.639	27.441	34.647	25.000	46.911	73.762	82.669	27.600	41.947	29.976	64.026	26.898	26.384	10.343	31.268	22.688	10.470	19.751	36.963	34.199	56.100	32.180	47.872	10.678	33.105	12.188	28.375	50.410	6.501	28.462	36.178	13.100	27.227	22.000	10.093	16.424	15.432	8.747	17.292	43.131	30.641	44.231	4.576	19.812	80.351	43.171	50.220	18.800	50.167	39.465	34.108	44.800	25.743	29.759	37.000	22.452	38.229	28.232	21.500	43.919	10.842	27.700	39.666	41.943	26.071	26.900	67.424	19.920	38.230	7.974	23.983	11.571	17.700	37.036	25.798	9.700	11.635	28.480	11.156	14.615	27.600	46.822	21.700	18.543	17.321	15.012	15.482	16.617	16.025	19.563	14.500	13.996	12.192	12.200	13.300	64.412	17.393	13.182	13.500	18.716	25.375	27.884	15.700	14.380	17.281	17.200	19.372	22.610	17.579	23.899	19.199	14.700	31.773	35.507	5.197	30.285	64.304	22.058	22.300	21.816	27.141	19.192	24.767	42.257	30.560	44.412	38.843	11.400	35.363	26.331	35.174	18.800	30.394	0.000	29.768	10.056	35.743	18.734	28.485	56.530	35.300	30.239	46.491	22.364	43.716	40.683	12.963	18.035	78.286	38.645	8.560	19.546	16.473	19.121	24.304	26.071	23.600	41.739	10.809	22.330	13.900	10.426	26.500	68.499	23.686	8.299	31.427	34.792	39.562	45.239	17.820	33.833	47.700	56.961	8.600	24.745	9.689	15.149	21.533	20.296	54.912	26.336	19.273	7.836	9.934	10.600	11.409	14.445	11.676	25.716	10.759	33.033	8.369	35.555	17.100	36.984	18.944	11.000	23.214	40.376	37.404	10.200	18.309	34.781	24.303	28.368	20.612	15.790	39.577	18.085	9.461	44.100	14.460	48.300	20.749	50.838	43.705	45.830	27.000	34.982	46.400	14.074	31.700	27.037	10.913	19.850	58.216	35.458	54.300	24.997	20.951	36.738	23.000	9.465	39.233	10.500	34.545	58.630	20.800	43.700	102.558	34.074	46.462	46.085	19.929	28.672	15.944	52.500	20.345
15	0.451	32.055	7.476	66.410	29.466	100.119	11.758	18.632	7.722	16.825	5.883	4.467	16.760	10.697	36.009	16.196	19.045	8.718	8.115	20.178	31.384	11.800	40.400	38.381	23.837	9.892	13.299	30.426	18.265	31.400	34.238	77.506	78.658	15.000	33.555	21.807	45.684	18.100	25.648	9.858	23.394	11.075	10.282	11.334	26.900	18.648	50.600	29.916	49.296	9.941	35.140	12.113	15.894	43.115	9.905	21.171	23.578	11.100	19.134	20.500	7.938	16.480	12.857	7.371	14.265	41.210	31.840	36.443	0.044	19.208	76.623	42.640	43.559	19.600	47.955	37.346	30.921	41.900	24.883	24.454	34.800	22.791	30.366	29.564	19.849	42.700	7.864	26.800	37.940	35.071	26.891	21.800	60.623	21.391	36.123	4.779	23.083	9.886	13.000	31.295	25.316	9.900	10.303	26.807	10.636	10.975	25.800	48.447	20.500	16.408	12.969	14.373	14.849	13.718	17.684	18.953	13.130	11.296	10.885	12.200	13.000	56.951	17.811	12.946	14.400	19.291	20.791	19.854	15.400	11.519	16.288	17.100	19.954	13.492	17.766	36.067	19.303	13.800	30.163	34.654	6.482	18.028	68.934	13.904	21.600	23.163	24.682	18.350	24.452	41.099	27.931	42.064	34.070	9.200	24.360	25.035	26.104	18.800	30.164	0.000	30.411	7.768	31.733	15.944	27.551	42.598	28.700	29.288	37.525	18.646	39.065	40.589	11.147	17.533	62.619	33.963	6.613	18.833	8.247	8.189	18.434	22.533	22.700	28.547	11.257	21.338	13.400	9.239	25.800	65.275	15.132	6.817	22.192	28.759	38.985	45.620	18.013	31.050	40.760	53.675	8.300	12.735	7.911	13.944	10.731	9.374	44.052	24.324	9.042	7.603	9.669	9.000	10.464	10.460	12.051	15.334	9.794	31.421	4.635	21.576	12.200	25.152	11.658	10.800	18.500	44.448	32.726	6.516	12.342	29.800	12.690	28.115	15.934	13.758	25.663	10.998	8.418	41.100	13.783	36.800	16.155	49.803	31.722	36.419	20.600	29.739	37.200	8.013	16.900	34.173	8.711	16.665	51.916	20.900	46.200	20.266	22.154	27.879	18.600	9.073	27.270	10.800	22.206	46.867	14.000	34.700	98.424	23.051	35.000	30.728	26.560	17.227	11.448	20.900	17.860
16	0.481	21.583	5.262	59.766	23.827	87.328	6.403	10.101	4.248	7.190	3.355	1.906	8.173	8.616	20.214	11.009	9.866	7.699	5.050	10.760	15.779	5.500	42.400	25.706	15.811	3.867	4.594	30.997	7.400	30.600	18.923	73.296	71.403	5.900	19.977	14.993	27.153	10.535	22.940	8.427	14.307	4.620	8.296	5.522	20.070	5.815	38.800	23.235	41.272	8.920	34.660	10.032	6.651	29.626	11.168	11.614	11.288	10.100	10.154	19.200	6.201	16.010	11.436	5.018	11.286	34.639	32.671	27.313	0.000	18.697	69.804	39.359	35.854	19.300	47.135	36.327	23.688	38.900	21.893	18.600	32.900	21.985	24.861	28.808	17.754	36.227	5.296	25.500	35.375	22.024	25.852	19.400	48.375	23.616	32.742	4.601	23.350	8.294	7.300	25.226	24.467	10.300	8.594	21.088	9.493	7.835	24.600	45.366	18.900	12.908	9.475	13.937	14.255	11.736	17.466	18.253	12.267	6.829	9.854	12.100	13.600	48.385	18.127	13.256	13.700	19.000	14.045	10.951	14.700	9.221	14.216	17.400	19.590	5.924	16.999	48.250	18.685	13.100	22.534	32.485	7.723	7.495	70.429	6.519	20.800	21.261	20.783	17.939	24.119	37.284	21.171	35.051	29.525	7.900	19.844	23.391	17.498	18.400	27.931	0.000	30.583	5.916	24.036	12.317	26.793	23.972	18.600	29.226	31.162	11.213	32.343	33.027	7.961	15.861	43.278	30.851	4.512	17.312	5.476	3.543	12.053	18.862	22.200	14.630	11.518	18.564	12.900	8.043	25.500	58.656	8.604	5.568	12.180	20.462	38.227	38.733	16.696	21.247	31.396	48.624	8.400	4.056	6.926	11.534	4.863	3.539	31.224	22.598	2.866	7.348	9.502	8.400	9.869	6.187	11.085	6.963	9.588	24.033	2.383	12.198	7.400	15.465	5.813	9.200	12.564	46.580	25.814	3.725	2.571	21.757	5.000	27.181	7.748	5.417	12.541	5.408	6.231	37.500	12.436	24.800	11.355	38.106	19.165	21.155	12.700	22.351	26.400	6.269	7.100	34.665	6.602	8.305	35.160	8.423	34.600	13.716	14.875	17.114	15.200	9.727	13.410	9.600	11.758	29.630	9.500	21.600	87.044	13.701	21.077	16.187	28.198	8.452	0.000	0.000	8.493
17	0.512	11.688	3.147	42.125	14.589	60.655	2.446	4.611	1.679	2.311	1.368	0.692	3.014	5.650	9.442	4.618	3.926	7.254	1.982	4.432	4.725	0.000	38.700	14.610	8.537	1.135	0.565	27.573	1.720	21.800	8.048	61.941	61.997	0.000	5.177	7.747	13.809	4.514	19.512	4.158	8.036	1.787	3.759	2.485	18.321	1.292	24.700	15.655	27.456	5.052	33.159	3.939	2.450	17.202	8.913	5.449	4.120	0.000	3.173	19.000	5.423	14.657	5.675	2.446	9.253	27.351	32.385	17.428	0.000	15.608	60.879	7.453	23.484	0.000	46.748	35.847	17.305	19.500	18.111	14.778	15.900	19.928	18.721	28.166	15.480	28.859	3.983	25.200	26.607	10.518	23.394	15.300	37.613	23.673	35.776	5.837	23.401	6.422	3.200	19.400	23.006	9.500	7.017	12.459	8.834	5.042	0.000	39.009	12.100	8.938	5.931	13.916	14.055	9.635	18.248	18.144	11.225	1.330	9.617	0.000	0.000	36.799	17.708	11.268	4.100	17.814	7.830	3.983	13.000	3.430	12.266	0.000	12.898	1.896	15.830	56.520	14.683	0.000	13.256	29.138	11.886	2.050	66.948	2.559	0.000	10.246	16.112	5.446	24.063	32.916	15.358	26.532	16.383	0.000	11.804	19.893	9.807	0.000	16.254	0.000	30.189	4.597	15.967	8.982	22.942	11.312	0.000	28.501	21.819	4.218	23.239	23.242	6.014	3.281	26.312	35.801	2.700	15.506	7.844	0.970	7.630	16.215	22.200	5.611	5.319	12.499	11.200	8.379	0.000	50.530	4.865	2.956	6.084	13.403	35.431	28.439	14.626	11.110	23.036	44.562	7.800	0.873	6.350	9.072	2.691	1.309	18.131	21.079	0.870	8.174	9.902	0.000	8.814	2.852	3.308	2.121	4.484	14.320	1.227	6.359	4.200	8.311	2.585	7.500	6.742	47.300	19.585	1.660	2.419	11.528	2.018	27.219	2.795	0.113	5.467	1.518	3.385	28.600	10.710	1.900	6.763	22.024	9.165	6.597	5.900	15.314	18.800	5.837	0.000	22.767	4.798	3.106	22.473	1.813	22.900	7.968	5.698	9.396	0.000	11.341	5.128	5.000	5.756	16.182	0.000	11.100	69.126	1.359	9.876	5.556	32.880	3.769	0.000	0.000	3.707
18	0.542	4.475	1.480	21.672	7.040	31.322	0.049	2.111	0.000	0.550	0.000	0.078	0.126	2.993	4.119	0.967	0.089	6.477	0.241	0.471	0.066	0.000	38.300	6.749	3.927	0.117	0.000	21.226	0.056	11.900	2.687	45.075	46.724	0.000	0.000	0.377	5.762	1.801	16.888	0.494	9.025	0.055	0.487	0.944	20.691	0.105	15.700	9.434	15.864	0.902	28.626	0.084	0.233	9.213	7.189	0.962	1.203	0.000	0.000	0.000	1.889	13.455	0.000	0.387	5.493	19.251	1.385	8.528	0.000	10.569	51.866	0.000	3.185	0.000	45.435	29.153	11.569	0.000	13.110	10.722	14.800	17.042	1.645	24.600	13.063	17.733	2.618	26.700	13.932	3.753	19.988	6.800	18.286	21.142	35.572	7.991	22.685	1.454	1.300	15.344	12.734	0.000	2.451	5.220	7.977	0.584	0.000	19.290	11.500	5.832	0.661	13.317	15.057	7.237	19.777	19.090	9.940	0.000	8.886	0.000	0.000	23.452	16.393	12.056	3.800	16.568	3.118	0.074	14.900	3.570	5.401	0.000	1.700	0.342	14.505	59.640	0.756	8.000	6.336	26.051	21.709	0.410	59.983	0.689	0.000	0.448	10.233	0.000	13.683	22.437	10.594	19.243	9.403	0.000	0.122	15.462	1.050	0.000	3.777	0.000	27.695	3.908	8.198	4.012	19.628	4.503	0.000	2.989	14.358	0.083	15.430	13.670	4.067	0.000	4.823	37.405	1.844	13.020	8.380	0.000	4.309	14.856	22.400	1.473	0.000	6.355	14.700	5.927	0.000	41.775	2.460	0.944	2.412	7.557	2.380	14.267	9.892	5.494	17.096	42.223	0.000	0.068	8.768	5.299	0.502	0.136	5.666	9.843	0.078	8.615	8.405	0.000	7.807	0.861	0.000	0.815	0.000	6.343	0.117	2.022	0.000	2.910	0.826	6.300	1.979	46.084	11.021	0.006	2.442	2.985	0.235	28.317	0.658	0.000	2.456	0.094	0.499	21.200	8.059	0.000	3.959	10.094	3.156	0.000	0.000	8.365	13.600	5.640	0.000	10.641	3.090	0.507	13.951	0.000	2.100	4.107	0.673	3.663	13.800	12.649	1.489	0.000	0.831	9.071	0.000	0.000	48.928	0.000	2.993	0.572	29.805	1.423	0.000	0.000	1.895
19	0.572	0.772	0.716	7.808	1.987	12.162	0.000	0.252	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.005	0.000	0.000	0.000	0.000	43.300	0.531	1.321	0.000	0.000	2.001	0.000	5.800	0.418	26.691	27.327	0.000	0.000	0.000	1.554	0.000	11.828	0.000	14.333	0.000	0.000	0.024	22.599	0.000	13.900	5.009	9.288	0.000	21.895	0.000	0.000	2.951	8.194	0.000	0.034	0.000	0.000	0.000	0.000	13.000	2.241	0.000	1.958	10.839	0.000	1.686	0.000	10.095	42.704	0.000	0.000	0.000	43.634	28.394	5.716	0.000	9.816	7.549	14.200	14.370	0.153	20.373	10.242	0.808	0.081	29.900	2.736	0.424	17.358	12.200	1.337	17.262	37.133	9.904	21.434	0.000	0.400	8.395	0.641	0.000	0.524	1.439	8.736	0.000	0.000	0.478	17.400	3.459	0.000	0.259	16.709	4.663	20.906	18.965	1.937	0.000	0.776	0.000	0.000	9.670	15.178	12.815	3.700	15.990	0.568	0.000	16.500	7.313	0.018	0.000	5.184	0.002	7.379	56.774	0.000	7.800	2.287	21.324	24.205	0.000	51.175	1.333	0.000	0.000	6.834	0.000	0.376	10.947	1.475	13.116	18.157	0.000	0.000	4.752	0.000	0.000	0.000	0.000	21.282	2.531	1.478	4.319	17.523	0.166	0.000	0.000	9.330	0.000	4.272	4.495	0.350	0.000	0.000	41.916	1.263	7.682	5.693	0.000	3.149	10.591	23.200	0.000	0.000	1.393	14.400	6.884	7.900	27.137	6.266E-4	0.008	0.048	2.180	0.000	0.000	5.460	2.145	2.909	40.025	0.000	0.000	9.364	2.246	0.000	0.000	0.000	8.628	0.000	9.193	6.253	0.000	6.617	0.000	0.000	0.000	0.000	1.219	0.000	0.019	0.000	0.028	0.020	2.600	0.000	44.180	0.072	0.000	2.153	0.000	0.000	31.261	0.000	0.000	0.247	0.000	0.000	35.400	1.872	0.000	0.536	1.394	0.181	4.770	0.000	3.062	0.000	2.957	0.000	16.752	1.285	0.000	3.488	0.000	3.400	0.938	0.000	0.000	18.900	6.729	0.000	0.000	2.220	2.550	0.000	0.000	31.631	0.000	0.058	0.000	13.168	3.109E-4	0.000	0.000	0.153
20	0.602	0.000	0.067	2.233	0.000	3.084	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.034	0.000	0.000	0.000	0.000	53.900	0.000	0.003	0.000	0.000	0.752	0.000	0.000	0.000	12.286	10.852	0.000	0.000	0.000	0.000	0.000	6.128	0.000	23.007	0.000	0.000	0.000	25.890	0.000	16.200	0.310	4.336	0.000	13.650	0.695	0.000	0.000	7.935	0.000	0.000	0.000	0.000	0.000	0.000	13.276	10.282	0.000	3.859	1.210	0.000	0.000	0.000	9.694	33.424	0.000	0.000	0.000	42.255	27.966	0.692	32.600	0.392	1.226	16.400	3.380	15.141	15.903	16.846	0.083	0.000	32.900	0.000	0.000	11.437	17.700	0.000	5.658	39.753	10.692	20.585	0.000	0.000	0.332	12.738	0.000	0.000	0.065	7.370	0.000	0.000	0.000	17.900	0.735	0.000	0.000	17.679	0.901	21.660	14.566	0.000	0.000	0.240	0.000	0.000	0.708	14.325	13.606	3.700	16.029	0.000	0.000	17.600	10.821	0.000	0.000	12.468	0.000	15.643	48.056	0.000	7.400	0.371	13.136	25.841	0.000	39.833	7.359	0.000	0.000	4.051	0.000	0.000	1.186	1.681	4.292	24.884	0.000	0.178	1.469	0.000	0.000	0.000	0.000	16.792	0.127	0.000	6.791	18.669	0.000	0.000	0.000	3.280	0.000	1.003	12.784	0.000	0.113	0.000	46.878	0.135	2.887	3.025	0.000	7.500	0.305	23.300	0.000	0.000	0.000	12.900	8.661	8.300	23.303	0.000	0.000	0.000	0.000	0.000	0.000	1.442	0.005	0.000	35.506	0.000	0.000	9.683	0.000	0.000	0.000	0.000	7.963	0.000	10.199	4.580	0.000	5.238	0.000	0.000	0.000	0.000	0.000	0.111	0.000	0.000	0.000	0.000	0.000	0.000	41.460	0.000	0.000	1.748	0.000	0.000	35.538	0.000	0.000	0.000	0.000	0.000	36.300	0.009	0.000	0.000	0.000	0.000	16.658	0.000	0.253	0.000	0.000	0.000	28.453	0.000	0.000	9.860	0.000	3.300	0.010	0.000	0.000	23.200	0.000	0.000	0.000	6.160	0.021	0.000	0.000	17.727	0.000	0.000	0.000	1.304	0.000	0.000	0.000	0.000
21	0.632	0.000	0.000	0.064	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.141	0.000	0.000	0.000	0.000	66.400	0.000	0.000	0.000	0.000	14.824	0.000	0.000	0.768	0.219	0.610	0.000	0.000	0.000	0.000	0.000	1.500	0.000	36.054	0.000	0.000	0.000	30.374	0.000	25.000	0.000	0.032	0.000	8.231	7.027	0.000	0.000	5.946	0.000	0.000	0.000	0.000	0.000	0.000	13.503	17.809	0.000	5.635	0.000	0.000	0.000	0.000	7.748	28.225	0.000	0.000	0.000	43.658	38.659	0.000	39.800	0.000	0.000	16.100	0.000	25.831	11.477	18.319	18.843	0.000	34.000	0.000	0.000	3.860	22.600	0.000	0.000	43.361	9.443	20.308	0.000	0.000	0.184	20.182	12.100	0.000	0.000	4.912	0.000	1.800	0.000	17.600	0.000	0.000	0.000	17.986	1.581	22.058	9.552	0.000	0.000	8.667	0.000	0.000	0.000	15.260	14.681	3.700	17.150	0.000	0.000	18.300	11.964	0.000	0.000	16.970	0.000	16.860	34.963	0.000	14.500	0.000	7.761	26.861	0.000	19.144	16.550	0.000	6.192	1.933	0.672	0.374	0.000	12.107	0.000	31.424	0.000	1.218	4.440	0.000	1.700	7.193	0.000	11.708	0.000	0.000	9.506	19.845	0.000	0.000	0.000	0.000	0.000	9.655	39.597	0.000	15.198	0.000	48.654	0.000	0.000	0.288	0.000	13.954	0.000	22.300	0.000	0.000	0.000	12.000	9.853	8.900	19.652	0.000	0.000	0.000	0.000	0.000	16.789	0.000	0.000	0.000	39.984	1.000	0.000	10.658	0.000	0.000	0.000	0.000	6.736	0.000	10.833	0.799	0.000	1.410	0.000	0.000	0.000	0.000	1.055	1.328	0.000	0.000	0.000	0.000	0.000	0.000	36.316	0.000	0.000	1.362	0.000	0.000	40.551	0.000	0.000	0.000	0.000	0.000	37.900	0.000	0.000	0.000	1.364	0.000	23.387	0.000	0.000	0.000	0.000	0.000	38.367	0.000	0.000	22.620	0.000	6.000	0.000	0.000	0.000	28.900	0.000	0.000	0.000	9.914	0.000	0.000	0.000	8.541	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
22	0.662	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	74.800	0.000	0.000	0.000	0.000	23.568	0.000	0.000	6.177	0.000	0.000	0.000	0.000	0.000	0.006	0.000	2.044	0.000	50.935	0.000	0.000	0.000	33.886	0.000	32.100	0.000	0.000	1.411	4.743	17.033	0.000	0.000	3.741	0.000	0.000	9.700	0.000	0.000	0.000	14.257	24.270	0.000	7.798	0.000	0.000	4.311	0.000	7.462	27.101	0.204	0.000	0.000	45.200	42.573	0.000	48.000	0.000	0.000	15.500	0.006	27.438	7.187	20.066	33.538	0.000	33.000	1.781	0.000	7.627	22.100	0.000	0.000	47.556	9.523	20.538	0.000	0.000	6.545	20.440	13.400	0.000	0.000	0.347	0.000	1.800	0.000	17.900	0.000	0.000	0.000	17.829	7.774	22.717	6.750	0.000	0.000	14.151	0.000	0.000	0.000	16.262	13.773	3.600	18.556	0.000	0.000	18.900	16.931	0.000	0.000	20.549	0.000	16.533	21.425	0.000	15.300	0.000	11.200	27.458	0.000	2.275	28.119	0.000	23.610	0.000	3.387	1.626	0.388	18.142	0.000	38.525	0.000	5.153	7.424	0.000	1.700	19.166	0.000	1.234	0.000	0.000	11.773	21.181	0.000	0.000	0.000	0.000	0.000	20.007	53.580	0.000	22.299	0.000	47.601	0.000	0.000	0.000	0.000	15.118	0.000	21.300	0.000	0.000	0.000	12.100	9.183	9.700	16.383	0.000	0.000	0.000	0.558	0.000	50.324	0.000	0.000	0.000	43.874	2.800	0.000	11.285	0.000	0.000	0.000	0.000	4.930	0.000	11.230	0.063	0.000	0.000	0.000	10.311	0.000	0.000	5.832	4.032	0.000	0.000	0.000	0.000	0.000	0.000	27.740	0.000	0.000	0.845	0.000	0.000	43.670	0.000	0.000	0.000	0.000	0.000	39.800	0.000	0.000	0.000	4.993	0.000	24.260	0.000	0.000	21.100	0.000	0.000	42.012	0.000	0.000	29.312	0.000	10.600	0.000	0.000	0.000	38.400	0.000	0.000	0.000	15.738	0.000	0.000	0.000	2.643	0.000	0.000	0.000	0.842	0.000	0.000	0.000	0.000
