1	0.0837159	0.379255	1	0
2	0.0639778	0.377646	1	0
3	0.166979	0.382001	1	0
0	0	0	0	0
5	0.171998	0.426555	1	0
6	0.176263	0.399383	1	0
7	0.151014	0.391408	1	0
8	0.0750058	0.396904	1	0
9	0.120429	0.449892	1	0
10	0.138228	0.399857	1	0
11	0.108718	0.392664	1	0
12	0.135091	0.437947	1	0
0	0	0	1	0
14	0.115438	0.39657	1	0
0	0	0	0	0
0	0	0	1	0
0	0	0	1	0
18	0.174793	0.358844	1	0
19	0.110928	0.400261	1	0
20	0.189393	0.288687	1	0
21	0.266	0.251	2	0
22	0.118767	0.407075	1	0
23	0.12992	0.222345	2	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	0	0
28	0.279618	0.287809	2	0
29	0.176354	0.375011	1	0
30	0.243353	0.493814	2	0
0	0	0	1	0
0	0	0	1	0
33	0.143494	0.386125	2	0
34	0.211246	0.283649	2	0
0	0	0	0	0
36	0.135413	0.396133	1	0
37	0.16997	0.372522	1	0
0	0	0	0	0
39	0.117054	0.403774	1	0
40	0.132796	0.416536	1	0
41	0.206958	0.380375	1	0
42	0.110923	0.391944	1	0
43	0.101615	0.429871	1	0
0	0	0	1	0
45	0.0972635	0.404129	1	0
