1	0.109796	0.421695	1	0
2	0.126902	0.311722	1	0
3	0.164595	0.499062	1	0
0	0	0	1	0
5	0.196457	0.490284	1	0
6	0.113926	0.345259	1	0
7	0.157477	0.403902	1	0
8	0.183284	0.36031	1	0
9	0.168966	0.413466	1	0
10	0.209771	0.333335	1	0
0	0	0	1	0
12	0.204574	0.458092	1	0
13	0.150858	0.403344	1	0
0	0	0	1	0
15	0.137297	0.384775	1	0
0	0	0	0	0
17	0.114879	0.372661	1	0
18	0.131117	0.379423	1	0
19	0.179132	0.407835	1	0
20	0.110725	0.385308	1	0
21	0.141925	0.404582	1	0
22	0.132749	0.407563	1	0
23	0.139293	0.396173	1	0
24	0.127148	0.393529	1	0
0	0	0	1	0
26	0.123219	0.383918	1	0
27	0.143022	0.361319	1	0
28	0.174193	0.396142	1	0
29	0.178803	0.404118	1	0
30	0.122709	0.401865	1	0
31	0.159506	0.368961	1	0
32	0.361	0.3905	2	0
33	0.144239	0.442983	1	0
34	0.123494	0.397101	1	0
35	0.14288	0.384285	1	0
36	0.160137	0.406336	1	0
37	0.145155	0.403912	1	0
38	0.126612	0.395677	1	0
39	0.15198	0.371258	1	0
40	0.135732	0.396347	1	0
41	0.162428	0.473755	2	0
42	0.136646	0.3799	1	0
43	0.124566	0.379143	1	0
44	0.160577	0.412702	1	0
45	0.143208	0.367935	1	0
46	0.116716	0.366435	1	0
47	0.150283	0.388161	1	0
48	0.181152	0.416011	1	0
0	0	0	1	0
50	0.195338	0.342663	1	0
51	0.133243	0.344336	2	0
52	0.154595	0.374437	1	0
53	0.0751657	0.380678	1	0
54	0.110908	0.409358	1	0
0	0	0	1	0
56	0.20047	0.436232	2	0
0	0	0	1	0
58	0.270377	0.495812	2	0
0	0	0	1	0
60	0.131511	0.342	1	0
61	0.155542	0.273925	1	0
62	0.221104	0.465275	1	0
63	0.0400001	0.292283	1	0
0	0	0	1	0
0	0	0	1	0
66	0.148464	0.377193	1	0
