1	2	0.233071	0.37013	0.979439	0.13118	0.379759	0.998547	0.352	0.41	0	0	0	0
1	1	0.248477	0.381729	0.971925	0.083264	0.356818	0.918973	0.352	0.352	0	0	0	0
1	1	0.252337	0.400297	0.983405	0.131725	0.398333	0.992757	0.41	0.41	0	0	0	0
1	1	0.223754	0.415623	0.990158	0.122472	0.415163	0.984668	0.439	0.439	0	0	0	0
1	1	0.321816	0.41266	0.968782	0.0936988	0.444231	-7.56467e+53	0.469	0.469	0	0	0	0
1	1	0.336206	0.435704	0.962746	0.188924	0.427476	0.995174	0.439	0.439	0	0	0	0
1	1	0.247244	0.37969	0.982837	0.124401	0.382476	0.975968	0.381	0.381	0	0	0	0
1	1	0.209237	0.410077	0.990696	0.111934	0.408423	0.993054	0.41	0.41	0	0	0	0
1	1	0.275217	0.364732	0.958992	0.149581	0.369646	0.987081	0.41	0.41	0	0	0	0
1	1	0.22716	0.250191	0.992253	0.0618489	0.232297	0.93722	0.234	0.234	0	0	0	0
1	2	0.240529	0.255412	0.937288	0.310882	0.411229	0.995017	0.264	0.557	0	0	0	0
1	1	0.196743	0.372829	0.995925	0.00598685	0.370003	0.901429	0.41	0.41	0	0	0	0
1	1	0.141111	0.376365	0.998958	0.0759601	0.379747	0.975892	0.381	0.381	0	0	0	0
1	2	0.429823	0.425951	0.849951	0.243826	0.475717	0.993909	0.352	0.557	0	0	0	0
1	1	0.144763	0.373217	0.997753	0.0758092	0.378314	0.986263	0.381	0.381	0	0	0	0
1	1	0.201271	0.374007	0.995928	0.0292538	0.384693	0.92238	0.381	0.381	0	0	0	0
1	2	0.64	0.470303	0.62824	0.334327	0.477836	0.972586	0.381	0.615	0	0	0	0
1	1	0.239175	0.389536	0.968675	0.134075	0.386865	0.99195	0.41	0.41	0	0	0	0
