1	0.135938	0.44761	2	0
0	0	0	1	0
0	0	0	1	0
4	0.199204	0.367638	1	0
5	0.10169	0.332435	2	0
6	0.205604	0.416714	1	0
7	0.113592	0.37454	2	0
0	0	0	0	0
9	0.149852	0.447693	1	0
10	0.264	0.425	2	0
0	0	0	0	0
12	0.236792	0.465943	2	0
0	0	0	0	0
0	0	0	1	0
0	0	0	2	0
16	0.178437	0.407141	1	0
0	0	0	1	0
18	0.238113	0.423877	1	0
0	0	0	1	0
20	0.14942	0.391117	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
25	0.324734	0.308367	2	0
26	0.140081	0.368933	1	0
0	0	0	0	0
28	0.134044	0.388473	2	0
29	0.137589	0.369061	1	0
30	0.160124	0.394609	1	0
31	0.0938749	0.368835	2	0
0	0	0	1	0
33	0.0780023	0.385493	1	0
34	0.152487	0.412478	1	0
0	0	0	0	0
36	0.130957	0.37939	1	0
37	0.114041	0.422328	2	0
0	0	0	2	0
0	0	0	0	0
40	0.15468	0.394824	1	0
41	0.136047	0.394495	2	0
42	0.209237	0.540382	2	0
43	0.100763	0.420809	2	0
44	0.159141	0.401147	2	0
45	0.189251	0.443947	1	0
46	0.264	0.542	2	0
47	0.188771	0.441966	1	0
48	0.195649	0.428458	1	0
49	0.203588	0.340182	1	0
0	0	0	1	0
51	0.135549	0.408447	1	0
52	0.216466	0.371375	1	0
0	0	0	0	0
54	0.205	0.4545	2	0
0	0	0	2	0
