10.877	1.402	41.29	0.22	1.05	0.267	0.809	0.13118	0.37976	0	0	0	0	0	0	0	1.1455	1.2927	0.88613	0	0	0	0	0	0	0	0	2	1	0	0.15027	0.16958	0	0	0	0	0.38798	0.37792	0	1	2	0.23307	0.37013	0.97944	0.13118	0.37976	0.99855	0.352	0.41	0	0	0	0	0	1	1	0.15027	0.38798	0.99931	0.078963	0.38668	0.99527	0.381	0.381	0	0	0	0	0	1	1	0.16958	0.37792	0.99038	0.094212	0.38025	0.99921	0.381	0.381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.891	1	0	0	98.492	0
12.713	2.166	106.98	0.144	0.633	0.29	0.329	0	0	0	0	0	0	0	0	0	0	0	0.72642	0	0	0	0	0	0	0	0	1	0	0	0.19014	0.26176	0	0	0	0	0.39186	0.47403	0	1	1	0.24848	0.38173	0.97193	0.083264	0.35682	0.91897	0.352	0.352	0	0	0	0	0	1	1	0.19014	0.39186	0.9918	0.10118	0.39373	0.98234	0.381	0.381	0	0	0	0	0	1	1	0.26176	0.47403	0.98745	0.13763	0.47031	0.96123	0.498	0.498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.405	1	0	0	70.488	0
13.053	2.666	104.7	0.094	0.444	0.268	0.112	0.25234	0.4003	0	0	0	0	0	0	0	1.1162	0	0	0	0	0	0	0	0	0	0	1	0	1	0.28167	0	0	0	0	0	0.36132	0	0	1	1	0.25234	0.4003	0.9834	0.13173	0.39833	0.99276	0.41	0.41	0	0	0	0	0	1	1	0.28167	0.36132	0.9842	0.14335	0.36798	0.97679	0.352	0.352	0	0	0	0	0	1	1	0.24615	0.41238	0.9789	0.12845	0.41558	0.98686	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.33	1	0	0	118.71	0
13.371	3.059	140.79	0.076	0.399	0.241	0.124	0.22375	0.41562	0	0	0	0	0	0	0	0.76094	0.77591	0.9807	0	0	0	0	0	0	0	0	1	0	1	0.17026	0.17361	0	0	0	0	0.40351	0.39133	0	1	1	0.22375	0.41562	0.99016	0.12247	0.41516	0.98467	0.439	0.439	0	0	0	0	0	1	1	0.17026	0.40351	0.99464	0.096406	0.40709	0.99935	0.41	0.41	0	0	0	0	0	1	1	0.17361	0.39133	0.98968	0.097238	0.39255	0.99181	0.381	0.381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2614	1	0	0	60.636	0
14.448	3.574	149.78	0.12	0.453	0.338	0.124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.32182	0.41266	0.96878	0.093699	0.44423	-7.5647e+53	0.469	0.469	0	0	0	0	0	1	1	0.24274	0.39325	0.96455	0.0045906	0.39605	0.89395	0.381	0.381	0	0	0	0	0	1	1	0.22102	0.40465	0.96951	0.11302	0.39831	0.93581	0.381	0.381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.243	1	0	0	24.729	0
14.711	12.158	114.18	0.505	1.52	0.423	1.237	0	0	0	0	0	0	0	0	0	0	0	0.80175	0	0	0	0	0	0	0	0	1	0	0	0.16918	0.21101	0	0	0	0	0.35675	0.35279	0	1	1	0.33621	0.4357	0.96275	0.18892	0.42748	0.99517	0.439	0.439	0	0	0	0	0	1	1	0.16918	0.35675	0.99688	0.091758	0.35497	0.99138	0.352	0.352	0	0	0	0	0	1	1	0.21101	0.35279	0.99241	0.11351	0.35477	0.9911	0.352	0.352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.985	1	0	0	75.99	0
15.282	13.633	96.082	0.123	0.565	0.276	0.288	0.24724	0.37969	0	0	0	0	0	0	0	0	1.0297	0	0	0	0	0	0	0	0	0	1	0	1	0	0.25459	0	0	0	0	0	0.2733	0	1	1	0.24724	0.37969	0.98284	0.1244	0.38248	0.97597	0.381	0.381	0	0	0	0	0	1	1	0.20123	0.40334	0.97876	0.11124	0.39562	0.96246	0.41	0.41	0	0	0	0	0	1	2	0.46	0.146	0.90026	0.25459	0.2733	0.99569	0.146	0.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8531	1	0	0	43.629	0
14.994	14.416	83.393	0.242	1.103	0.279	0.864	0.20924	0.41008	0	0	0	0	0	0	0	1.0034	0	0	0	0	0	0	0	0	0	0	1	0	1	0.20994	0	0	0	0	0	0.5304	0	0	1	1	0.20924	0.41008	0.9907	0.11193	0.40842	0.99305	0.41	0.41	0	0	0	0	0	1	2	0.38063	0.53539	0.91975	0.20994	0.5304	0.99741	0.439	0.586	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.191	1	0	0	64.926	0
15.419	14.87	71.972	0.199	0.837	0.303	0.471	0	0	0	0	0	0	0	0	0	0	0	0.96862	0	0	0	0	0	0	0	0	1	0	0	0.19157	0.18555	0	0	0	0	0.41779	0.40721	0	1	1	0.27522	0.36473	0.95899	0.14958	0.36965	0.98708	0.41	0.41	0	0	0	0	0	1	1	0.19157	0.41779	0.99509	0.10385	0.41491	0.98742	0.41	0.41	0	0	0	0	0	1	1	0.18555	0.40721	0.99356	0.09822	0.40284	0.9955	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.276	1	0	0	67.379	0
14.387	17.245	59.009	0.434	1.422	0.388	1.388	0.22716	0.25019	0	0	0	0	0	0	0	0.96988	0	0	0	0	0	0	0	0	0	0	1	0	1	0.22032	0	0	0	0	0	0.48555	0	0	1	1	0.22716	0.25019	0.99225	0.061849	0.2323	0.93722	0.234	0.234	0	0	0	0	0	1	1	0.22032	0.48555	0.98675	0.0085101	0.4843	0.90094	0.469	0.469	0	0	0	0	0	1	1	0.25614	0.47123	0.96988	0.14054	0.47484	0.99683	0.527	0.527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.0396	1	0	0	69.168	0
