1	0.142553	0.387059	1	0
2	0.133335	0.457269	2	0
3	0.260493	0.508949	2	0
4	0.15363	0.396871	1	0
5	0.111458	0.354623	2	0
0	0	0	1	0
7	0.125436	0.362698	2	0
0	0	0	1	0
0	0	0	1	0
10	0.203758	0.423137	2	0
0	0	0	2	0
0	0	0	1	0
13	0.100557	0.376184	2	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
18	0.19445	0.414694	1	0
0	0	0	2	0
20	0.162817	0.394997	1	0
0	0	0	1	0
0	0	0	1	0
23	0.179805	0.428723	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
27	0.260223	0.291396	1	0
0	0	0	1	0
29	0.186688	0.378707	1	0
0	0	0	0	0
31	0.171409	0.397031	1	0
32	0.185501	0.376972	1	0
33	0.146913	0.354214	1	0
34	0.153891	0.391083	1	0
35	0.11485	0.456974	2	0
36	0.166674	0.378017	1	0
0	0	0	1	0
0	0	0	1	0
39	0.151689	0.296398	2	0
0	0	0	0	0
0	0	0	1	0
42	0.252991	0.478315	1	0
43	0.143653	0.394033	1	0
44	0.232802	0.405397	1	0
0	0	0	0	0
46	0.149527	0.473528	2	0
47	0.189555	0.259075	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	0	0
0	0	0	1	0
0	0	0	0	0
53	0.193374	0.374112	2	0
54	0.058	0.41	2	0
55	0.128517	0.36021	1	0
