1	0.146568	0.377002	1	0
0	0	0	1	0
0	0	0	0	0
4	0.186981	0.393458	1	0
5	0.206126	0.424717	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	0	0
9	0.246984	0.414568	1	0
0	0	0	0	0
0	0	0	0	0
0	0	0	2	0
13	0.22511	0.397379	1	0
0	0	0	1	0
0	0	0	0	0
16	0.264511	0.4221	1	0
17	0.222978	0.414004	1	0
18	0.293676	0.422114	1	0
19	0.247376	0.444673	1	0
20	0.144933	0.389231	1	0
21	0.235333	0.410828	1	0
0	0	0	1	0
0	0	0	1	0
24	0.142509	0.39833	1	0
0	0	0	0	0
0	0	0	1	0
27	0.277626	0.542041	1	0
0	0	0	1	0
0	0	0	1	0
30	0.147973	0.386991	2	0
0	0	0	1	0
32	0.213999	0.366996	2	0
33	0.199924	0.367988	1	0
34	0.173144	0.391492	1	0
0	0	0	1	0
36	0.179242	0.364621	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	0	0
40	0.161164	0.408557	1	0
0	0	0	0	0
0	0	0	0	0
43	0.173576	0.414171	1	0
0	0	0	1	0
45	0.239913	0.3492	1	0
0	0	0	1	0
0	0	0	1	0
48	0.248176	0.397699	1	0
0	0	0	1	0
0	0	0	1	0
51	0.146533	0.411212	1	0
0	0	0	1	0
0	0	0	0	0
0	0	0	1	0
55	0.149555	0.430305	2	0
