1.223	1.554	120.13	0.432	1.994	0.276	2.388	0.17223	0.45321	0	0	0	0	0	0	0	1.1973	0.99675	0.83247	0	0	0	0	0	0	0	0	1	0	1	0.20622	0.17167	0	0	0	0	0.27499	0.29822	0	1	1	0.17223	0.45321	0.99578	0.018153	0.44997	0.91544	0.439	0.439	0	0	0	0	0	1	1	0.20622	0.27499	0.99161	0.0307	0.27921	0.9183	0.293	0.293	0	0	0	0	0	1	1	0.17167	0.29822	0.99814	0.064579	0.32	0.94461	0.322	0.322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	9.0318	0
14.013	3.283	74.419	0.536	2.105	0.324	1.947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.17443	0	0	0	0	0	0.35823	0	0	1	1	0.31508	0.41833	0.93178	0.040833	0.41157	-1.2069e+54	0.381	0.381	0	0	0	0	0	1	1	0.17443	0.35823	0.98699	0.096427	0.36475	0.96402	0.352	0.352	0	0	0	0	0	1	1	0.20687	0.32122	0.94852	0.11168	0.30925	0.99248	0.293	0.293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.497	1	0	0	13.454	0
15.048	3.195	30.304	0.335	1.593	0.268	1.368	0	0	0	0	0	0	0	0	0	0	0	0.75343	0	0	0	0	0	0	0	0	1	0	0	0.1372	0.1821	0	0	0	0	0.38515	0.23705	0	1	1	0.2075	0.39137	0.97974	0.055751	0.36763	-4.8105e+51	0.352	0.352	0	0	0	0	0	1	1	0.1372	0.38515	0.99901	0.074016	0.38128	0.99379	0.381	0.381	0	0	0	0	0	1	2	0.36899	0.16239	0.89755	0.1821	0.23705	0.96742	0.146	0.293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6795	0	0	0	10.031	0
4.447	5.943	139.17	1.069	4.335	0.314	5.494	0.12292	0.31449	0	0	0	0	0	0	0	1.7333	0	0	0	0	0	0	0	0	0	0	2	1	0	0.21306	0	0	0	0	0	0.54522	0	0	1	2	0.22305	0.31262	0.98475	0.12292	0.31449	0.99498	0.293	0.352	0	0	0	0	0	1	1	0.21306	0.54522	0.98726	0.10983	0.54965	0.99161	0.557	0.557	0	0	0	0	0	1	1	0.19603	0.45055	0.88045	0.10692	0.44904	0.80663	0.469	0.469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1928	0	0	0	10.047	0
3.901	6.103	126.66	0.053	0.303	0.223	0.041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.087	0	0	0	0	0	0.3955	0	1	1	0.23194	0.40773	0.88289	0.1178	0.40496	0.81473	0.41	0.41	0	0	0	0	0	1	1	0.17155	0.39253	0.71242	0.093421	0.39041	0.52728	0.352	0.352	0	0	0	0	0	1	2	0.18098	0.39316	0.67716	0.10458	0.41342	0.86377	0.352	0.439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5	1	0	0	11	0
7.884	9.259	144.69	3.831	7.618	0.64	11.916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14493	0	0	0	0	0	0.56356	0	1	3	0	0	0	0	0	0	0	0	0.117	0.117	0.2345	0.3515	0	1	1	0.25425	0.45141	0.97783	0.13163	0.44665	0.99147	0.439	0.439	0	0	0	0	0	1	2	0.27359	0.58713	0.97747	0.14493	0.56356	0.99588	0.498	0.615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.5509	1	0	0	15.988	0
11.678	11.379	24.199	0.234	0.582	0.511	0.342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21391	0	0	0	0	0	0.3838	0	0	1	3	0	0	0	0	0	0	0	0	0.176	0.117	0.293	0.4395	0	1	1	0.21391	0.3838	0.98344	0.071186	0.40594	0.94478	0.41	0.41	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0.118	0.234	0.205	0.381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4154	1	0	0	10.691	0
13.323	15.513	102.69	0.09	0.414	0.277	0.059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.21523	0	0	0	0	0	0.39907	0	1	1	0.25835	0.39164	0.97062	0.14011	0.3885	0.99315	0.41	0.41	0	0	0	0	0	1	1	0.1969	0.38973	0.97457	0.11005	0.39085	0.99137	0.381	0.381	0	0	0	0	0	1	1	0.21523	0.39907	0.98246	0.11797	0.40223	0.99598	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.819	1	0	0	15.829	0
14.692	16.333	135	0.075	0.4	0.238	0.124	0.22096	0.41686	0	0	0	0	0	0	0	0.78408	0	0	0	0	0	0	0	0	0	0	1	0	1	0.17325	0	0	0	0	0	0.39968	0	0	1	1	0.22096	0.41686	0.98923	0.022389	0.42292	0.90533	0.439	0.439	0	0	0	0	0	1	1	0.17325	0.39968	0.9893	0.097743	0.40079	0.99803	0.381	0.381	0	0	0	0	0	1	1	0.27796	0.31261	0.95017	0.16011	0.33398	0.98977	0.264	0.264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7586	1	0	0	12.253	0
16.654	20.068	116.02	2.866	6.021	0.606	9.512	0	0	0	0	0	0	0	0	0	0	0	0.99334	0	0	0	0	0	0	0	0	1	0	0	0.23628	0.23786	0	0	0	0	0.18562	0.33368	0	1	1	0.33492	0.59018	0.97971	0.17237	0.55882	0.98211	0.586	0.586	0	0	0	0	0	1	1	0.23628	0.18562	0.98724	0.040721	0.18802	0.91795	0.234	0.234	0	0	0	0	0	1	1	0.23786	0.33368	0.98698	0.065541	0.34836	0.92223	0.352	0.352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7787	1	0	0	15.028	0
