0	0	0	1	0
0	0	0	1	0
3	0.162106	0.385874	1	0
4	0.19573	0.38579	1	0
5	0.167022	0.39861	1	0
0	0	0	1	0
0	0	0	1	0
8	0.237292	0.37582	1	0
9	0.0962169	0.290168	2	0
0	0	0	1	0
11	0.265956	0.237478	1	0
12	0.182141	0.366706	1	0
13	0.230208	0.288846	2	0
14	0.163604	0.349202	2	0
0	0	0	2	0
0	0	0	1	0
17	0.117	0.3515	2	0
0	0	0	0	0
0	0	0	1	0
20	0.17522	0.395136	1	0
0	0	0	0	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
27	0.111995	0.398086	2	0
28	0.105275	0.405884	1	0
0	0	0	1	0
30	0.186772	0.243652	2	0
0	0	0	0	0
0	0	0	0	0
0	0	0	1	0
34	0.147	0.5125	2	0
35	0.14452	0.419509	1	0
36	0.153492	0.367983	1	0
37	0.15954	0.428899	1	0
38	0.18294	0.47262	1	0
0	0	0	1	0
40	0.161223	0.395267	2	0
41	0.25885	0.412397	2	0
42	0.251774	0.271887	2	0
0	0	0	2	0
0	0	0	0	0
0	0	0	1	0
0	0	0	2	0
47	0.12383	0.220571	2	0
48	0.156148	0.308944	2	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
53	0.181844	0.440455	1	0
0	0	0	1	0
55	0.251828	0.224938	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	0	0
0	0	0	1	0
61	0.361825	0.451251	2	0
0	0	0	0	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	2	0
0	0	0	0	0
0	0	0	5	0
0	0	0	0	0
0	0	0	0	0
0	0	0	2	0
0	0	0	1	0
0	0	0	1	0
0	0	0	2	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	0	0
81	0.151659	0.385799	1	0
82	0.088	0.366	2	0
0	0	0	2	0
0	0	0	1	0
85	0.088	0.542	2	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	0	0
90	0.351	0.5275	2	0
0	0	0	1	0
0	0	0	0	0
0	0	0	5	0
94	0.147	0.3955	2	0
0	0	0	0	0
96	0.126372	0.333348	2	0
0	0	0	6	0
0	0	0	1	0
0	0	0	0	0
0	0	0	5	0
101	0.246469	0.521765	2	0
0	0	0	0	0
0	0	0	0	0
0	0	0	1	0
0	0	0	1	0
0	0	0	2	0
107	0.110932	0.358749	2	0
0	0	0	2	0
109	0.180352	0.353114	2	0
0	0	0	1	0
111	0.109932	0.353631	2	0
0	0	0	1	0
0	0	0	1	0
114	0.209304	0.540348	2	0
0	0	0	0	0
0	0	0	5	0
117	0.256347	0.516827	2	0
0	0	0	6	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	1	0
0	0	0	0	0
0	0	0	1	0
0	0	0	2	0
126	0.189245	0.302674	2	0
0	0	0	0	0
0	0	0	1	0
129	0.088	0.366	2	0
0	0	0	1	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
134	0.206	0.249	2	0
0	0	0	1	0
136	0.216175	0.254087	2	0
0	0	0	1	0
138	0.224382	0.38314	1	0
0	0	0	1	0
140	0.0739863	0.363243	2	0
141	0.207466	0.426902	1	0
0	0	0	0	0
0	0	0	1	0
144	0.146	0.337	2	0
145	0.106487	0.337964	2	0
0	0	0	1	0
147	0.166065	0.369825	1	0
0	0	0	0	0
149	0.175626	0.375699	1	0
150	0.146887	0.355829	1	0
0	0	0	0	0
152	0.126381	0.371174	1	0
153	0.123632	0.426222	1	0
0	0	0	1	0
155	0.179366	0.555317	2	0
0	0	0	1	0
157	0.160777	0.441429	1	0
0	0	0	1	0
0	0	0	1	0
160	0.271727	0.504093	2	0
0	0	0	0	0
162	0.04	0.202324	1	0
0	0	0	1	0
164	0.128568	0.389286	1	0
0	0	0	1	0
166	0.158176	0.374424	1	0
167	0.112578	0.404195	2	0
168	0.165033	0.376485	1	0
169	0.158125	0.408349	1	0
0	0	0	1	0
171	0.119145	0.372615	1	0
0	0	0	1	0
0	0	0	0	0
0	0	0	0	0
0	0	0	1	0
176	0.0469004	0.243307	2	0
0	0	0	1	0
178	0.235	0.3515	2	0
0	0	0	0	0
0	0	0	1	0
181	0.117	0.3515	2	0
0	0	0	1	0
183	0.170172	0.43716	1	0
0	0	0	2	0
0	0	0	1	0
186	0.196039	0.244019	2	0
187	0.164666	0.367106	1	0
188	0.163794	0.34739	1	0
0	0	0	0	0
190	0.200523	0.373476	1	0
0	0	0	2	0
0	0	0	2	0
0	0	0	1	0
194	0.174514	0.375963	1	0
0	0	0	1	0
0	0	0	0	0
197	0.127057	0.400312	2	0
0	0	0	0	0
0	0	0	1	0
200	0.0878861	0.334398	2	0
0	0	0	0	0
202	0.176503	0.455494	1	0
203	0.199096	0.397561	1	0
204	0.130991	0.363106	1	0
205	0.127938	0.378434	1	0
0	0	0	2	0
0	0	0	0	0
208	0.0773896	0.356721	2	0
0	0	0	0	0
0	0	0	0	0
211	0.234	0.293	2	0
