1	0.159364	0.385587	2	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
6	0.157109	0.387682	2	0
7	0.158371	0.247617	2	0
8	0.210308	0.405217	2	0
0	0	0	1	0
10	0.222731	0.364029	2	0
0	0	0	0	0
12	0.175767	0.451919	2	0
0	0	0	1	0
0	0	0	1	0
0	0	0	2	0
0	0	0	1	0
17	0.117	0.3515	2	0
18	0.149887	0.444109	2	0
19	0.142281	0.383857	2	0
0	0	0	1	0
0	0	0	0	0
0	0	0	1	0
0	0	0	0	0
0	0	0	1	0
0	0	0	0	0
26	0.231832	0.431135	2	0
0	0	0	1	0
28	0.132164	0.419161	1	0
29	0.252725	0.445985	2	0
30	0.288528	0.500736	2	0
0	0	0	0	0
32	0.234	0.293	2	0
33	0.088	0.454	2	0
0	0	0	2	0
35	0.168768	0.392216	1	0
0	0	0	1	0
37	0.184518	0.367348	1	0
38	0.150463	0.339389	2	0
0	0	0	1	0
0	0	0	1	0
0	0	0	0	0
42	0.241176	0.272866	2	0
0	0	0	0	0
44	0.085271	0.374325	2	0
0	0	0	2	0
46	0.238644	0.401807	2	0
47	0.29263	0.498062	2	0
0	0	0	0	0
49	0.138639	0.376448	2	0
0	0	0	1	0
51	0.162822	0.35039	2	0
52	0.254249	0.468687	2	0
53	0.185933	0.333797	1	0
0	0	0	1	0
0	0	0	0	0
0	0	0	0	0
0	0	0	2	0
0	0	0	1	0
0	0	0	2	0
60	0.184598	0.360239	2	0
0	0	0	1	0
0	0	0	0	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
66	0.185891	0.417899	1	0
0	0	0	2	0
0	0	0	0	0
69	0.148695	0.430959	2	0
0	0	0	2	0
0	0	0	0	0
72	0.211922	0.5343	2	0
0	0	0	0	0
74	0.248337	0.48	2	0
75	0.224924	0.496728	2	0
0	0	0	1	0
77	0.114654	0.370578	2	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
81	0.206518	0.443936	1	0
82	0.410563	0.363921	2	0
83	0.148106	0.336426	2	0
0	0	0	1	0
0	0	0	1	0
0	0	0	0	0
0	0	0	1	0
0	0	0	1	0
89	0.119417	0.405494	2	0
0	0	0	5	0
0	0	0	1	0
92	0.322	0.542	2	0
0	0	0	5	0
94	0.26434	0.51283	2	0
95	0.240062	0.269422	2	0
0	0	0	0	0
0	0	0	6	0
0	0	0	1	0
0	0	0	0	0
0	0	0	0	0
101	0.146	0.542	2	0
0	0	0	1	0
0	0	0	0	0
0	0	0	1	0
0	0	0	0	0
0	0	0	1	0
107	0.114256	0.369444	2	0
0	0	0	2	0
109	0.169107	0.37632	2	0
0	0	0	1	0
111	0.108108	0.354051	2	0
112	0.184712	0.38947	1	0
113	0.058	0.293	2	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
117	0.183346	0.352286	2	0
118	0.144686	0.324686	2	0
119	0.180184	0.394232	2	0
0	0	0	0	0
121	0.259169	0.280355	2	0
122	0.24628	0.26914	2	0
0	0	0	1	0
0	0	0	2	0
125	0.147	0.5125	2	0
126	0.228994	0.27211	2	0
0	0	0	1	0
128	0.225932	0.394404	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	0	0
0	0	0	0	0
0	0	0	2	0
0	0	0	0	0
135	0.20788	0.396468	1	0
136	0.152193	0.389114	2	0
137	0.151604	0.39024	2	0
0	0	0	1	0
0	0	0	1	0
0	0	0	0	0
141	0.201758	0.334741	2	0
142	0.219987	0.244984	1	0
0	0	0	0	0
0	0	0	1	0
145	0.152542	0.388403	1	0
0	0	0	1	0
147	0.13037	0.41469	2	0
0	0	0	0	0
0	0	0	1	0
150	0.102837	0.394434	2	0
0	0	0	0	0
152	0.169461	0.363193	1	0
153	0.150606	0.393396	1	0
0	0	0	1	0
155	0.228214	0.275607	2	0
0	0	0	1	0
157	0.191968	0.389668	1	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	1	0
163	0.225326	0.397365	1	0
164	0.158826	0.395718	1	0
165	0.205	0.2195	2	0
166	0.164675	0.379051	1	0
167	0.144229	0.437403	2	0
168	0.155457	0.409629	2	0
169	0.220908	0.419876	1	0
0	0	0	2	0
171	0.169033	0.371463	1	0
0	0	0	0	0
0	0	0	1	0
0	0	0	1	0
0	0	0	0	0
176	0.241756	0.424858	2	0
177	0.182793	0.371642	1	0
178	0.088	0.425	2	0
0	0	0	0	0
0	0	0	1	0
181	0.11553	0.347934	2	0
182	0.252427	0.314825	2	0
0	0	0	0	0
0	0	0	0	0
185	0.144101	0.395299	2	0
0	0	0	0	0
0	0	0	1	0
188	0.117	0.3805	2	0
0	0	0	1	0
190	0.231488	0.40349	1	0
191	0.241594	0.372555	2	0
0	0	0	1	0
193	0.366258	0.409369	2	0
194	0.183869	0.375754	1	0
0	0	0	1	0
196	0.235	0.2345	2	0
197	0.179243	0.414491	2	0
0	0	0	1	0
0	0	0	1	0
200	0.137814	0.420275	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
204	0.162044	0.371553	1	0
205	0.135317	0.385345	1	0
0	0	0	1	0
207	0.205	0.3365	2	0
0	0	0	1	0
209	0.205	0.2785	2	0
0	0	0	1	0
0	0	0	1	0
