 	x	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211
11	0.322	8.177	7.398	5.459	5.855	1.588	5.800	0.000	5.348	2.487	5.188	15.744	8.843	13.529	4.652	10.200	7.600	9.800	5.696	3.700	4.666	4.200	3.749	2.337	4.392	1.826	12.389	2.621	1.118	7.713	11.417	1.600	8.000	2.583	12.996	0.845	2.653	2.299	0.544	7.219	2.016	21.190	11.600	17.000	14.200	12.414	6.653	9.129	2.866	2.514	3.840	9.979	5.175	3.749	9.900	6.877	3.533	6.340	4.789	3.900	10.642	10.899	2.900	6.693	7.993	3.200	8.573	2.671	1.925	2.070	2.300	3.779	2.500	6.952	7.649	10.900	0.449	15.291	2.300	1.122	7.170	4.058	19.578	5.029	6.474	1.948	10.705	15.311	3.387	10.871	3.460	2.407	2.059	3.300	4.400	8.488	2.249	3.600	4.561	7.082	5.010	6.418	2.770	2.400	21.673	3.555	3.833	2.030	2.400	1.028	12.977	2.300	1.590	6.130	3.218	11.379	3.914	6.003	7.152	4.751	6.249	4.680	8.242	12.462	9.052	9.100	12.900	6.588	3.291	11.672	0.068	5.033	1.563	9.073	2.041	9.900	6.827	5.102	4.485	15.320	13.700	3.977	0.000	0.000	10.600	0.836	3.622	3.197	7.848	4.810	6.776	2.100	1.281	0.607	2.239	0.117	2.367	1.591	2.810	8.744	11.654	16.956	0.000	1.566	1.382	8.304	4.183	3.700	8.235	2.018	3.400	1.589	8.241	3.500	0.458	10.727	0.566	2.923	3.300	4.040	8.193	4.575	12.323	2.399	5.466	8.805	9.853	6.751	7.111	10.352	11.995	2.419	1.910	8.573	2.423	2.900	5.200	6.812	1.439	11.599	1.914	12.357	2.068	5.120	3.343	2.610	9.677	3.100	7.200	14.200	9.300	9.400
12	0.352	8.987	10.604	6.248	7.059	2.578	6.543	0.000	5.510	2.128	7.121	12.648	10.957	12.671	5.354	10.600	8.500	10.300	7.043	4.956	6.101	3.800	4.484	2.090	4.425	2.717	7.476	3.144	2.023	8.454	10.718	3.100	8.100	4.006	15.065	1.108	2.837	2.914	1.116	8.817	2.092	22.151	10.800	16.400	10.800	14.135	6.781	5.910	2.782	4.007	4.474	10.036	5.801	5.762	11.600	4.534	3.799	8.318	5.281	3.800	11.024	9.896	3.000	7.602	11.276	3.600	7.215	3.305	1.656	2.099	3.300	3.337	2.743	7.004	8.621	10.096	0.886	18.119	2.500	1.987	7.966	5.193	18.810	5.377	7.003	8.575	10.693	19.638	3.466	10.795	3.520	2.670	2.512	4.800	4.100	9.259	2.197	3.900	5.725	7.949	4.583	8.840	2.676	2.900	21.139	3.927	3.929	2.303	2.300	1.477	12.508	1.800	2.083	5.930	3.849	11.499	4.897	7.044	6.943	5.932	7.007	5.018	7.955	12.597	10.071	9.500	13.100	10.874	4.787	11.668	0.822	4.825	2.242	12.308	2.421	10.576	6.770	6.577	5.171	16.376	13.200	5.765	0.000	0.113	10.400	0.695	4.065	3.854	7.831	5.778	7.294	2.200	1.651	1.099	3.723	0.149	3.794	2.393	3.741	10.685	12.166	14.947	0.000	2.548	2.465	9.888	4.644	4.500	10.405	3.418	3.300	2.897	7.485	3.100	1.405	12.955	0.361	5.970	3.400	6.588	8.348	5.020	10.983	4.694	4.827	9.406	9.144	8.038	7.536	11.114	12.509	2.570	2.496	8.932	2.541	2.500	5.500	7.065	1.876	13.219	1.861	10.327	2.902	6.509	3.774	3.573	9.558	2.900	8.200	14.900	11.000	9.600
13	0.381	9.189	13.649	6.665	7.665	3.054	7.072	0.647	5.818	1.342	8.306	9.701	11.652	12.559	5.870	11.200	13.900	10.700	9.074	5.271	8.116	3.600	4.991	2.088	4.585	2.931	2.200	3.053	3.275	10.253	9.581	4.100	7.900	5.028	16.027	1.943	2.902	4.026	1.791	9.486	1.544	22.890	18.200	15.100	10.600	15.037	6.373	4.138	2.759	5.360	4.905	9.170	6.403	7.809	12.300	3.389	4.064	9.193	5.818	4.000	10.640	9.250	3.000	8.223	7.675	3.100	5.235	2.957	2.028	2.406	3.600	2.929	3.257	7.183	9.586	9.708	1.705	28.719	1.900	2.629	8.443	5.234	19.291	6.807	7.315	13.617	8.803	20.146	3.699	11.276	3.404	2.382	2.778	6.300	4.500	9.513	2.412	4.500	6.160	7.819	3.606	11.078	2.956	2.800	21.733	4.011	4.554	2.269	2.100	2.403	10.667	3.300	2.327	5.192	4.494	10.758	6.315	8.713	7.185	5.604	7.571	5.766	7.991	11.856	10.885	10.400	19.900	13.130	5.686	11.326	1.360	4.237	2.191	14.294	2.153	10.675	6.122	7.404	5.455	17.588	24.100	7.455	0.000	3.419	10.900	0.723	3.592	3.965	8.193	6.227	6.680	3.300	1.615	1.819	4.802	0.357	4.633	3.834	4.948	12.976	13.148	13.743	0.000	3.614	2.933	10.788	4.377	4.100	10.181	4.664	3.300	2.820	6.361	2.700	2.508	15.112	0.128	7.101	5.500	8.897	9.118	5.859	9.570	7.300	3.554	10.017	7.476	8.271	6.776	10.793	11.250	2.662	3.270	9.617	2.907	2.700	5.200	6.764	2.245	12.998	1.995	8.993	3.885	7.088	3.226	3.023	8.778	2.600	8.800	22.300	15.900	15.000
14	0.410	10.343	15.501	6.946	7.433	2.693	7.923	1.677	5.823	1.039	9.387	7.054	9.652	11.729	6.404	11.100	15.600	11.400	11.674	4.296	7.987	3.900	4.099	1.913	5.702	3.456	0.036	2.426	4.165	11.325	7.217	3.000	10.500	5.986	16.754	2.236	2.743	4.958	2.589	10.337	1.516	21.733	20.100	16.400	13.200	15.069	7.021	1.634	2.602	5.155	5.204	8.897	6.988	9.324	19.700	2.335	4.796	10.340	6.412	3.800	9.714	7.365	2.600	7.263	5.324	2.200	4.003	2.767	2.583	2.488	3.500	2.600	3.592	6.215	9.690	9.534	3.124	26.568	1.600	2.751	8.567	5.015	20.073	7.870	7.815	15.586	6.653	20.286	3.598	11.746	3.217	2.059	2.533	4.000	4.500	9.196	2.297	3.800	6.857	7.898	2.946	12.629	2.787	2.400	20.631	4.057	4.522	2.157	2.300	2.926	10.195	5.200	2.076	4.971	5.071	11.085	6.805	10.043	6.971	5.419	8.422	5.866	7.476	12.091	11.483	9.900	20.500	13.781	5.880	12.138	3.911	3.780	2.639	14.450	1.845	9.600	5.445	8.356	5.292	18.492	29.900	7.986	0.005	4.072	14.200	0.699	3.169	3.434	8.063	5.601	5.012	3.300	1.260	2.846	5.213	1.075	4.802	4.951	4.544	14.623	12.051	12.528	0.000	4.171	2.426	12.288	4.048	5.000	9.234	4.908	3.200	2.176	6.038	1.300	3.057	18.150	0.000	6.322	6.500	11.556	9.756	5.971	7.404	8.857	2.657	9.957	5.745	6.804	5.069	12.087	10.753	2.851	3.166	9.259	2.713	2.900	4.500	7.395	2.385	12.459	1.182	9.375	4.471	6.820	2.693	2.585	8.744	3.000	6.700	21.400	11.200	16.500
15	0.439	9.599	15.316	6.042	6.975	2.504	7.925	3.274	5.264	0.000	9.560	3.505	6.494	10.709	6.781	10.000	0.000	9.800	11.266	3.451	6.435	4.500	3.164	1.780	6.998	4.000	0.000	2.738	3.633	10.956	4.744	3.700	8.400	6.397	17.473	2.248	1.929	5.488	2.907	10.609	2.440	21.069	0.000	17.600	9.000	14.214	7.342	0.019	2.298	4.336	5.455	7.894	7.393	9.824	23.600	1.593	4.544	11.605	6.739	3.500	8.728	8.230	2.200	5.692	2.805	1.500	2.735	2.578	2.999	2.459	3.400	2.573	3.489	5.680	8.142	9.590	4.466	10.564	1.200	2.454	7.392	4.577	19.211	7.713	7.494	18.377	4.364	18.545	2.460	11.629	2.704	1.544	2.294	3.000	5.300	8.038	1.691	3.200	7.130	7.360	2.724	13.848	4.789	2.600	18.674	3.924	4.593	2.100	2.500	2.623	10.071	3.700	1.929	4.851	5.704	11.947	7.446	9.778	8.136	5.433	10.076	5.175	6.196	11.017	11.512	8.900	0.000	14.445	5.961	11.630	5.588	3.340	3.000	14.231	1.499	7.061	4.270	8.970	4.646	18.500	0.000	8.197	0.000	5.346	12.300	0.553	2.904	2.487	7.039	4.348	3.117	2.800	0.739	3.201	5.473	3.097	3.135	5.196	3.272	16.534	11.197	10.743	0.000	3.604	1.913	12.703	2.934	5.000	7.688	4.551	3.200	1.192	6.009	1.000	2.929	20.903	0.000	4.564	7.600	13.447	8.645	3.591	5.840	8.700	1.929	9.614	4.040	4.870	3.140	13.222	9.658	3.170	3.881	8.486	2.497	2.600	3.700	7.682	2.340	11.895	0.567	8.154	5.958	6.474	1.593	1.998	4.664	3.100	0.000	0.000	0.000	0.000
16	0.469	7.124	14.304	4.032	5.530	1.994	7.096	5.025	4.117	0.000	9.539	0.722	4.166	8.006	5.507	9.200	0.000	7.500	12.530	2.982	5.189	3.700	2.315	1.645	4.388	3.934	0.000	2.646	1.544	9.047	2.997	4.400	0.000	6.560	17.465	1.708	0.956	5.236	3.480	7.488	2.752	19.844	0.000	17.800	0.000	13.552	6.155	0.000	1.771	3.652	5.309	5.622	4.986	9.810	0.000	0.971	4.191	11.670	6.144	3.300	7.053	8.972	2.200	4.670	1.564	1.800	1.684	2.600	2.757	2.674	3.600	2.603	3.526	5.048	6.080	9.890	3.583	0.000	0.800	2.213	4.957	2.699	16.240	7.033	7.246	20.368	2.708	15.897	1.838	10.325	2.612	1.281	2.008	5.100	5.500	7.684	1.181	2.900	6.580	7.379	2.910	13.449	5.724	2.900	17.827	3.234	4.520	1.650	3.000	2.482	10.015	2.000	1.475	4.167	6.246	11.210	7.431	8.542	8.955	5.000	10.120	3.415	3.986	9.724	10.427	7.700	0.000	14.439	5.548	10.036	7.714	3.358	3.286	15.474	1.335	4.733	3.414	8.982	4.319	16.236	0.000	7.719	0.000	6.665	0.000	0.514	2.382	1.563	7.288	3.291	1.441	3.300	0.578	2.142	4.523	4.873	1.266	5.653	2.604	17.915	9.102	7.209	0.000	2.412	1.164	12.533	1.762	4.400	5.271	3.265	2.600	0.697	5.762	0.700	2.049	22.295	0.002	2.484	9.400	14.436	6.876	2.531	4.986	7.987	0.000	8.668	3.195	3.238	2.087	12.915	6.883	3.625	4.386	7.769	2.008	2.400	3.200	6.763	2.510	11.795	0.369	5.936	6.935	5.345	0.651	1.175	2.557	0.000	0.000	0.000	0.000	0.000
17	0.498	5.510	13.659	1.887	3.471	1.398	5.892	6.753	2.942	0.000	9.231	0.000	2.797	6.081	3.452	3.300	0.000	0.000	13.791	2.179	3.643	0.000	1.537	1.173	2.494	1.749	0.000	1.482	0.296	7.018	1.480	3.100	0.000	4.549	17.096	1.050	0.370	3.428	3.610	2.783	2.128	18.969	0.000	16.300	0.000	12.430	4.613	0.000	1.764	2.668	4.714	3.743	2.914	9.781	0.000	0.924	4.036	9.588	4.634	0.000	4.516	10.618	0.000	3.773	2.976	0.000	0.818	1.898	0.774	2.439	1.900	2.266	3.621	4.278	3.796	11.138	1.640	0.000	0.800	1.696	3.284	1.170	14.042	5.995	6.297	20.937	1.668	14.762	1.314	8.641	1.960	1.110	2.453	6.000	5.300	7.192	0.755	3.100	5.166	7.784	2.812	7.705	7.627	1.500	17.691	2.817	4.110	1.197	0.200	2.368	8.673	0.000	0.797	2.314	5.534	9.760	7.729	8.420	8.583	5.002	9.695	1.727	2.191	9.437	8.578	3.800	0.000	13.620	3.672	8.850	9.680	2.554	2.974	17.166	1.243	1.881	1.842	8.107	4.156	14.284	0.000	5.975	0.000	6.959	0.000	0.474	2.051	0.727	7.570	1.891	0.594	0.000	0.354	0.750	3.239	5.676	0.472	4.879	2.705	16.614	6.003	5.785	0.000	1.722	0.601	11.508	1.101	4.000	2.392	1.651	0.000	0.467	4.716	0.000	1.290	22.418	0.010	1.037	0.000	15.146	4.884	1.716	4.533	7.356	0.000	7.704	2.719	1.637	1.049	11.717	4.494	4.174	3.978	5.913	0.777	0.000	3.000	5.450	1.718	11.298	0.000	5.432	6.177	3.441	0.225	0.293	0.706	0.000	0.000	0.000	0.000	0.000
18	0.527	4.341	12.079	0.465	1.547	0.593	3.901	8.204	2.030	0.000	7.431	0.000	1.467	4.857	2.205	3.600	0.000	0.000	14.553	1.510	1.291	0.000	0.870	0.055	0.000	1.059	0.019	1.279	0.007	5.528	0.341	3.200	0.000	1.185	15.123	0.384	0.169	1.488	2.861	0.315	1.848	20.870	0.000	13.400	0.000	9.440	3.918	0.000	0.533	1.989	4.246	1.331	2.084	7.298	0.000	0.829	3.302	7.943	2.863	0.000	2.763	11.559	0.000	2.289	3.359	0.000	0.099	1.016	0.000	1.890	3.100	1.878	3.834	4.148	0.962	12.136	0.694	0.000	0.000	1.081	2.005	0.533	12.623	4.666	5.211	20.293	0.170	12.015	0.423	1.990	0.686	0.861	3.083	4.000	6.600	5.756	0.099	3.000	3.581	7.425	2.229	5.917	7.291	0.000	15.519	2.258	3.306	0.778	0.200	1.640	3.016	0.000	0.338	2.072	5.466	8.428	1.205	8.477	7.760	4.810	8.490	0.751	0.227	9.407	7.763	7.900	0.000	12.494	1.461	3.610	10.874	1.765	2.874	18.004	0.605	0.056	0.551	6.435	1.631	12.840	0.000	4.237	0.000	9.006	0.000	0.069	0.522	0.029	6.544	0.756	0.102	0.600	0.139	0.325	1.628	6.305	0.251	2.574	3.873	14.547	4.793	4.569	0.000	1.287	0.244	9.543	0.680	2.200	1.102	1.270	0.000	0.250	3.687	0.000	0.694	20.454	0.000	0.488	0.000	16.181	2.861	0.890	4.461	5.070	0.034	5.715	2.227	0.821	0.722	11.927	2.660	4.530	3.543	3.388	0.122	0.000	3.200	4.753	0.024	9.776	0.000	5.666	4.071	2.262	0.008	0.009	2.981	0.000	0.000	0.000	0.000	0.000
19	0.557	3.509	9.778	0.059	0.173	0.139	0.978	9.351	1.493	0.000	5.226	0.000	0.546	4.159	1.438	0.000	0.000	0.000	9.094	0.746	0.196	4.300	0.402	0.000	0.000	0.271	1.301	1.215	0.000	5.309	0.014	3.900	0.000	0.000	12.628	0.142	0.075	0.024	1.911	0.000	1.176	18.434	0.000	12.100	0.000	7.580	2.834	0.000	0.195	1.616	4.733	0.000	0.242	3.208	0.000	0.706	2.477	4.613	1.667	0.000	1.726	12.239	0.000	1.187	0.000	0.000	0.000	0.186	0.000	1.018	3.400	1.308	4.151	3.282	0.000	12.533	0.140	0.000	0.000	0.396	0.000	0.133	9.436	3.550	3.604	20.247	1.520	5.142	0.066	0.000	0.038	0.513	2.474	3.000	7.200	5.326	0.000	2.800	1.712	8.344	2.787	13.838	7.067	0.000	7.369	2.121	0.747	0.027	0.200	0.987	0.000	0.000	0.089	1.849	6.434	6.559	3.102	8.849	6.526	4.637	8.726	0.231	0.000	9.263	6.832	8.200	0.000	12.589	0.189	0.430	9.903	1.056	3.471	16.938	0.439	0.000	0.069	4.080	0.043	10.680	0.000	2.938	0.157	10.163	0.000	0.000	0.018	0.000	4.639	0.102	0.000	1.900	0.000	0.152	0.245	8.672	0.014	1.129	5.840	14.423	5.341	6.829	0.000	1.208	0.010	8.176	0.038	1.000	0.185	0.496	0.000	0.014	2.817	0.000	0.096	17.015	0.000	0.084	0.000	18.058	0.986	0.000	3.476	2.347	2.072	3.886	1.534	0.183	0.473	13.205	1.113	4.620	1.577	2.124	0.069	0.000	3.000	2.638	0.000	5.860	0.000	4.655	2.565	1.425	0.000	0.000	4.667	0.000	0.000	0.000	0.000	0.000
20	0.586	0.172	6.362	8.555E-4	0.000	0.025	0.000	11.283	0.667	0.000	2.268	0.000	0.214	2.057	0.773	0.500	0.000	0.000	6.951	0.035	0.000	7.400	0.194	0.000	0.000	0.000	3.771	0.000	0.000	4.338	0.000	4.500	0.000	0.000	13.309	0.004	0.000	0.000	1.481	0.000	0.576	16.657	0.000	11.300	0.000	8.068	1.637	0.000	0.000	1.083	6.054	0.000	0.000	0.979	0.000	0.439	0.486	7.736	1.023	5.500	0.208	12.565	0.000	0.461	0.000	0.000	0.000	0.000	0.000	0.093	6.000	1.726	4.598	2.311	0.000	11.956	0.042	0.000	0.000	0.000	0.000	0.000	3.513	4.070	2.987	20.646	2.675	2.663	0.000	0.000	0.000	0.005	3.182	4.800	7.800	4.681	0.000	2.900	0.495	8.967	3.895	15.974	7.265	0.000	0.210	1.507	0.000	0.000	0.300	0.302	0.000	0.000	0.000	2.189	7.033	3.601	7.308	8.182	5.805	3.159	8.247	1.655	0.000	8.709	5.066	9.000	0.000	13.693	0.000	0.002	8.221	0.557	2.674	15.843	0.000	1.200	0.000	1.740	0.000	7.940	0.000	1.733	0.390	10.719	0.000	0.000	0.000	0.000	4.483	0.000	0.000	3.200	0.000	0.024	0.000	11.356	0.000	0.347	8.771	13.807	6.248	9.555	0.000	0.757	0.000	4.553	0.000	0.900	0.000	0.000	0.000	0.000	2.520	1.100	0.000	14.357	0.000	0.000	0.000	19.232	0.000	0.000	2.968	0.788	3.859	1.562	1.022	0.000	0.016	12.047	0.323	4.847	0.931	1.444	0.000	0.000	2.600	1.025	0.000	4.722	0.000	2.732	1.363	0.533	0.000	0.000	5.314	0.000	0.000	0.000	0.000	0.000
21	0.615	0.000	2.505	0.000	0.000	0.000	0.000	13.003	0.164	0.000	0.319	0.000	0.000	0.460	0.462	2.800	0.000	0.000	7.844	0.000	0.000	9.600	0.110	0.000	0.000	0.102	7.006	0.000	0.000	2.287	0.000	3.500	0.000	2.402	8.157	0.000	0.000	0.000	0.668	0.000	0.112	14.956	0.000	3.800	0.000	9.089	0.389	0.000	0.000	1.121	7.229	2.681	0.000	0.216	0.000	0.363	4.654	12.550	0.348	7.500	0.000	13.415	1.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.300	2.106	5.190	0.321	0.285	12.213	0.877	0.000	0.000	0.000	0.000	0.000	1.166	5.329	6.571	19.118	2.588	1.097	0.000	0.000	0.000	0.000	3.314	7.400	9.200	4.197	0.000	2.900	0.000	7.122	4.699	17.516	7.108	0.000	0.000	1.071	0.602	0.000	1.600	0.051	0.000	0.000	0.000	3.465	6.869	4.791	9.519	9.196	5.406	1.638	8.177	2.456	0.000	8.783	3.540	9.400	0.000	13.542	0.000	0.000	7.017	0.221	1.127	17.345	0.000	1.970	0.000	0.674	0.000	1.628	0.000	0.795	0.809	11.522	0.000	0.000	0.000	0.000	5.246	0.000	0.000	6.300	0.000	0.000	0.000	12.803	0.000	0.000	10.606	12.256	6.730	10.564	0.000	0.791	0.000	0.906	0.000	0.000	0.000	0.000	0.000	0.000	3.324	2.900	0.000	11.714	0.000	0.000	0.000	20.226	0.000	0.000	3.772	0.336	5.352	0.201	0.516	0.000	0.000	12.388	0.034	3.864	0.433	0.402	0.000	0.000	2.600	0.144	0.019	2.726	0.000	1.648	0.311	0.258	0.000	0.000	8.308	0.000	0.000	0.000	0.000	0.000
22	0.645	0.000	0.289	0.000	0.000	0.000	0.000	13.320	0.008	0.000	0.000	0.000	0.000	0.000	0.000	5.500	0.000	0.000	7.456	0.000	0.000	9.800	0.008	0.000	0.000	1.462	7.863	0.000	0.000	0.969	0.000	2.700	0.000	9.349	4.240	0.000	0.000	0.000	0.036	0.000	0.000	14.668	0.000	3.600	0.000	11.894	0.000	0.000	0.000	2.612	7.758	6.794	0.000	0.000	0.000	0.000	7.001	13.285	0.031	9.100	0.000	13.909	2.200	0.000	0.000	0.000	0.000	0.000	0.187	0.000	8.100	2.253	5.266	0.211	1.833	12.571	1.723	0.000	0.000	0.520	0.000	0.000	2.643	7.291	7.793	16.140	1.952	0.272	0.000	0.000	0.000	0.000	3.337	4.700	10.400	4.170	0.000	2.200	0.057	4.326	4.373	17.806	5.874	0.000	1.222	1.320	5.518	0.000	3.500	0.000	0.000	0.000	0.000	4.679	6.279	5.793	9.349	9.431	5.853	1.043	9.002	2.591	0.000	8.439	1.703	9.400	0.000	12.122	0.000	0.000	6.125	0.058	0.000	22.403	0.000	3.205	0.000	0.318	0.000	0.840	0.000	0.298	0.829	12.324	0.000	0.000	0.025	0.000	5.643	0.000	0.000	7.900	0.000	0.000	0.000	12.483	0.000	0.000	11.156	10.248	6.875	10.340	0.000	0.715	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.755	4.200	0.000	8.395	0.000	0.000	0.000	20.629	0.000	0.000	4.359	0.062	6.503	0.141	0.180	0.000	0.000	12.732	0.000	3.603	3.161	0.000	0.000	0.000	0.000	0.000	1.940	2.034	0.000	0.704	0.000	0.008	0.000	0.000	11.310	0.000	0.000	0.000	0.000	0.000
23	0.674	0.000	0.000	0.000	0.000	0.000	0.000	13.131	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.700	0.000	0.000	6.069	0.000	0.000	10.000	0.000	1.393	0.000	3.094	8.057	0.000	0.000	0.070	0.000	2.700	0.000	11.266	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.327	0.000	11.900	0.000	13.633	0.000	0.000	0.000	3.792	8.898	9.452	0.000	0.000	0.000	0.000	7.625	15.443	0.000	10.600	0.000	13.060	2.300	0.000	0.000	0.000	0.000	0.000	4.931	0.000	8.900	1.865	5.594	1.335	3.924	13.886	3.176	0.000	0.000	1.322	0.000	0.000	3.212	8.458	9.152	13.834	1.575	0.000	0.141	0.000	0.998	0.000	3.395	2.600	11.000	3.594	0.000	2.600	1.260	1.299	3.818	17.564	4.400	0.000	4.380	1.387	8.232	0.000	3.800	0.000	0.000	0.000	0.000	6.122	5.943	6.196	8.959	10.026	6.249	0.000	8.215	2.530	0.000	7.618	0.278	9.200	0.000	11.886	0.000	0.000	5.113	0.000	0.000	23.932	0.000	3.775	0.000	0.178	0.000	0.000	0.000	0.033	1.065	12.842	0.000	0.000	0.557	0.000	6.151	0.000	0.000	10.600	0.000	0.000	0.000	11.342	0.000	0.000	11.249	6.630	6.216	10.397	0.000	0.781	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.335	6.200	1.160	4.482	0.000	0.000	0.000	20.864	0.000	0.000	4.937	0.000	7.165	0.449	0.066	0.000	0.000	14.242	0.000	0.318	3.986	0.000	0.000	0.000	0.000	0.000	3.848	2.448	0.000	0.151	0.000	0.000	0.000	0.000	12.318	0.000	0.000	0.000	0.000	0.000
24	0.703	0.000	0.000	0.000	0.000	0.000	0.000	12.172	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.100	0.000	0.000	0.000	0.000	0.000	12.300	0.000	4.938	0.000	5.130	8.440	0.000	0.000	0.000	0.000	0.000	0.000	14.021	0.000	0.000	0.000	0.000	0.000	0.000	0.016	7.902	0.000	13.600	0.000	15.248	0.000	0.000	0.000	5.907	10.138	11.661	0.000	0.000	0.000	0.000	8.578	19.935	0.000	12.500	0.000	11.885	2.000	0.000	0.000	0.000	0.000	0.000	8.227	0.000	9.400	1.369	6.233	1.790	6.063	14.866	5.271	0.000	0.000	2.175	0.000	0.000	4.056	8.212	11.241	8.052	1.267	0.000	2.555	0.000	1.278	0.000	2.919	3.100	11.300	2.616	0.000	2.500	2.616	0.000	3.241	16.613	2.858	0.000	5.785	1.475	9.951	0.000	4.400	0.000	0.000	0.000	1.286	7.598	5.713	7.195	10.134	10.535	5.580	0.000	7.706	3.309	0.000	7.259	0.000	8.000	0.000	12.583	0.000	0.000	4.033	0.000	0.000	15.296	0.000	5.170	0.000	0.038	0.000	0.024	0.000	0.000	1.195	12.516	0.000	0.000	2.378	0.000	5.971	0.000	0.000	11.400	0.000	0.000	0.000	11.867	0.000	0.000	12.295	3.987	4.465	11.092	0.000	0.877	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.040	10.000	5.599	0.749	0.000	0.000	0.000	21.989	0.024	0.203	5.489	0.000	7.610	1.204	0.000	0.000	0.000	14.590	0.000	0.000	5.305	0.000	0.000	11.700	0.000	0.000	6.636	3.075	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
25	0.732	0.000	0.000	0.000	0.000	0.000	0.000	12.019	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.700	0.000	0.000	0.000	0.000	0.000	11.400	0.000	6.730	0.000	7.487	8.993	0.000	0.000	0.000	0.000	0.000	0.000	15.192	0.000	0.000	0.000	0.000	0.000	0.000	1.124	4.991	0.000	14.500	0.000	16.719	0.000	0.000	0.000	8.619	10.695	13.261	0.000	0.000	0.000	0.000	10.408	24.662	0.000	12.700	0.000	10.895	2.300	0.000	0.000	0.000	0.000	0.000	11.310	0.000	8.600	0.435	6.555	1.963	8.742	14.889	8.545	0.000	0.000	3.241	0.668	0.000	5.446	7.361	12.226	0.755	0.870	0.000	5.867	0.000	1.078	0.000	3.235	0.000	11.300	1.907	0.000	0.900	3.126	0.000	4.958	16.921	0.104	0.000	6.827	2.198	11.781	0.000	5.300	0.000	0.000	0.000	3.242	8.341	4.078	6.963	10.443	10.903	7.296	0.000	6.086	3.588	0.000	7.545	0.000	7.100	0.000	12.512	0.000	0.025	3.115	0.000	1.371	0.000	0.000	6.272	0.000	0.000	0.000	2.864	0.000	0.000	0.723	12.008	0.000	0.000	2.999	0.000	6.075	0.000	0.000	13.000	0.000	0.000	0.000	11.618	0.000	0.000	13.223	1.255	5.314	11.843	0.000	0.862	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.233	12.700	9.400	0.089	0.000	0.000	0.000	22.656	0.000	0.178	5.560	0.000	7.746	2.751	0.000	0.000	0.000	16.710	0.000	0.000	6.303	0.000	0.000	15.100	0.000	0.000	9.287	4.525	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
