 	x	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211
11	0.322	14.883	13.429	11.390	15.821	4.646	14.962	10.084	13.026	5.285	13.542	10.032	12.772	21.389	8.791	9.700	9.700	12.400	11.603	13.773	10.222	5.400	10.896	2.421	8.591	3.024	22.890	11.153	1.208	17.847	9.306	3.000	8.700	3.922	12.903	2.485	10.608	10.027	5.343	9.717	4.774	17.503	14.200	14.000	10.000	19.267	11.228	10.172	2.608	12.574	11.101	8.586	18.846	12.047	13.500	8.104	2.057	9.730	8.170	6.000	26.153	11.600	3.400	13.716	13.910	3.400	4.214	3.771	2.194	2.688	2.900	2.188	5.121	10.660	9.600	7.512	1.565	17.562	4.100	2.027	7.268	3.022	7.690	12.729	7.885	19.901	7.519	26.337	6.588	10.463	3.352	2.943	5.880	6.200	5.300	7.529	3.676	4.400	8.139	5.739	2.729	8.322	17.025	2.300	23.376	2.307	6.339	2.077	2.400	7.315	12.638	3.100	4.663	7.036	3.830	15.632	5.930	11.777	12.770	12.673	6.860	5.544	9.411	5.966	15.241	8.100	15.000	20.612	10.386	18.574	19.184	3.036	3.596	11.384	4.285	9.286	13.018	9.230	8.298	15.071	17.800	10.533	12.815	0.000	8.700	1.785	3.100	5.297	6.704	7.221	7.890	2.700	4.039	2.429	10.409	11.936	3.560	8.042	9.971	0	14.551	16.270	7.029	6.998	2.667	6.676	9.150	7.313	24.989	6.457	5.200	2.429	5.567	5.000	2.538	8.636	9.259	6.657	7.400	0	12.767	13.200	21.906	11.491	5.444	13.086	7.712	12.749	9.401	6.056	8.880	9.025	3.413	7.250	9.858	3.100	4.430	8.941	1.950	13.978	2.359	13.910	11.171	11.892	5.356	3.841	9.745	5.300	7.200	15.300	14.700	13.900
12	0.352	16.529	14.185	13.282	15.331	8.710	14.429	9.624	12.887	5.680	14.134	7.352	15.890	22.242	9.667	10.400	10.800	13.800	12.970	14.161	12.595	5.000	11.360	2.658	10.350	3.919	22.800	11.436	2.365	18.112	10.815	4.800	9.500	4.987	10.023	3.163	12.162	11.533	5.434	10.441	5.465	17.065	14.500	12.400	9.800	21.067	11.108	10.723	2.518	11.560	11.901	9.698	19.600	11.004	15.300	9.096	2.483	11.169	9.000	5.700	26.525	8.800	3.800	14.345	16.546	3.600	5.886	3.879	2.613	2.829	4.200	2.203	5.766	12.524	9.764	9.184	2.385	17.528	4.500	2.975	7.821	3.803	6.522	12.240	8.366	21.069	7.946	27.924	10.367	10.524	3.589	3.545	8.095	8.400	5.700	8.315	2.911	4.900	9.304	6.576	2.937	11.133	16.663	3.000	22.741	2.760	6.489	2.815	2.400	7.620	11.836	2.600	6.004	6.951	3.866	15.229	7.222	13.683	13.145	12.355	9.193	7.561	9.366	6.364	15.649	8.900	17.900	23.056	12.145	22.846	20.539	3.272	3.598	14.861	3.903	11.229	12.096	9.756	8.383	16.996	16.500	11.071	8.892	0.000	8.800	2.149	3.295	5.953	8.344	7.854	10.192	3.000	4.260	3.695	10.904	12.076	5.251	9.988	10.453	0	15.883	16.455	9.536	8.191	3.924	6.115	10.329	8.966	24.366	8.914	5.000	3.431	4.945	4.900	3.817	9.628	9.654	8.170	9.300	0	12.745	12.600	22.741	10.394	7.411	13.470	8.588	13.084	8.372	7.971	9.686	8.794	3.474	8.574	10.745	3.000	4.762	10.059	2.763	16.564	3.047	13.301	11.318	11.299	6.268	5.469	10.606	5.400	8.200	18.100	16.900	14.100
13	0.381	18.577	13.750	12.978	14.386	12.131	13.407	7.339	12.404	6.273	16.324	4.879	15.976	23.320	10.698	11.000	17.300	15.000	13.220	13.473	12.789	4.700	11.464	3.417	11.395	4.515	22.543	10.616	3.395	17.480	12.546	6.000	10.000	6.627	4.484	3.700	11.623	11.586	5.856	10.917	5.795	17.507	22.300	12.200	10.500	20.871	10.992	11.343	2.971	10.806	12.227	9.203	20.170	9.799	16.700	9.382	2.838	12.490	9.316	5.800	28.216	7.500	3.800	13.917	17.438	3.200	7.440	3.805	3.181	2.805	4.700	2.135	6.948	13.055	9.432	10.268	4.102	17.065	3.800	4.130	8.453	4.481	4.129	12.259	9.404	21.362	8.532	29.213	11.423	10.087	4.119	4.140	8.930	9.600	6.100	8.618	2.738	4.600	10.235	7.945	2.749	12.661	14.872	2.800	22.411	3.770	7.103	3.000	2.300	7.560	10.578	4.300	6.502	6.287	3.624	14.682	8.838	14.591	13.366	11.854	10.097	9.434	9.282	8.857	16.421	9.300	27.400	22.892	12.460	22.575	20.610	3.449	3.469	16.073	3.687	11.683	11.101	9.096	7.957	19.073	30.100	11.423	4.352	0.000	9.100	2.999	3.430	6.234	8.745	8.605	10.836	4.200	3.873	4.445	11.298	11.658	6.342	10.578	9.761	0	16.345	16.084	9.724	8.928	4.911	5.168	10.016	9.170	23.224	10.252	5.100	3.596	4.955	4.300	4.816	9.609	9.974	8.085	10.300	0	12.055	13.500	23.320	7.984	7.598	13.248	8.494	12.738	7.995	9.646	10.234	7.855	3.484	9.316	10.932	3.200	3.616	9.972	3.580	18.258	4.388	13.222	10.895	10.840	6.216	5.481	10.646	5.400	12.700	26.700	27.000	22.000
14	0.410	17.958	13.182	12.397	13.354	12.763	13.118	4.641	11.914	6.871	16.640	4.525	13.470	24.053	10.675	10.600	18.300	15.600	12.439	13.376	11.200	4.800	11.636	3.869	14.980	4.495	23.021	10.259	4.720	16.349	11.453	4.500	11.700	7.464	0.993	3.951	10.851	10.644	5.688	11.726	5.442	18.402	20.500	9.700	15.200	18.552	9.732	10.468	3.175	10.863	11.967	8.243	18.260	8.347	25.400	9.996	3.102	12.888	10.603	5.400	27.956	4.400	3.400	13.317	16.378	2.300	8.851	3.083	3.093	2.799	4.400	2.607	8.462	12.547	9.076	10.680	5.482	24.570	3.100	4.546	8.390	5.198	7.640	11.997	10.215	21.333	8.624	30.918	12.012	9.688	3.795	4.502	8.783	6.900	6.100	7.861	2.813	3.700	9.991	8.159	2.429	12.762	12.489	2.500	20.343	4.871	7.678	2.903	2.500	7.741	9.735	6.500	6.373	6.202	3.126	15.617	9.464	14.758	11.653	11.731	10.418	9.990	8.215	11.377	17.331	9.300	21.700	21.564	12.255	21.150	21.814	3.674	3.334	14.893	3.137	11.440	11.246	8.861	7.121	20.387	32.400	11.141	2.549	0.000	12.300	2.935	3.873	6.190	8.804	8.812	10.360	4.200	3.352	3.839	12.350	10.160	6.465	10.319	10.135	0	16.725	16.251	10.774	9.124	4.739	3.315	9.954	9.223	21.944	10.369	4.800	3.140	4.732	2.400	5.000	10.284	10.742	7.003	9.300	0	11.835	13.700	22.731	6.845	6.996	13.044	9.593	12.232	8.662	10.313	11.042	7.991	3.484	9.907	10.131	3.000	3.410	9.637	4.776	18.087	5.925	12.875	10.744	10.282	5.584	5.216	11.944	7.300	13.500	22.800	21.300	23.300
15	0.439	16.117	12.413	12.232	12.352	13.213	13.503	2.954	12.519	6.118	16.220	6.331	11.846	25.523	9.729	9.400	0.000	13.500	12.597	13.507	10.567	5.400	11.469	3.955	12.566	4.218	24.732	10.087	5.719	15.524	8.633	5.300	8.100	7.193	0.000	3.459	10.583	8.304	4.498	13.338	5.088	18.471	0.000	6.200	11.400	15.437	9.664	8.094	2.878	10.159	11.347	7.354	15.387	5.671	25.400	10.024	2.922	12.782	10.983	4.700	26.997	2.200	3.000	12.552	15.197	1.600	9.021	2.536	2.597	2.233	4.100	2.489	9.614	10.976	8.920	10.848	5.916	23.765	2.600	4.604	7.200	5.499	11.627	10.616	9.852	19.954	8.299	32.277	12.397	9.040	3.965	4.799	7.537	5.800	6.500	6.249	2.671	3.200	9.541	6.429	2.559	13.064	11.615	2.600	19.165	4.922	7.961	2.427	2.700	7.181	9.216	4.800	5.710	6.150	2.517	15.362	9.228	14.760	8.741	12.196	10.861	8.810	6.831	12.900	17.493	9.500	0.000	19.352	12.018	20.920	22.600	4.450	3.653	13.704	2.425	11.195	12.383	9.020	6.457	21.247	0.000	10.432	1.146	0.000	10.800	2.095	4.136	6.140	9.027	8.151	10.556	3.600	2.690	3.051	12.628	9.443	4.480	9.325	11.613	0	16.322	16.529	11.588	8.695	3.715	0.747	8.721	9.800	23.143	10.137	4.700	1.992	4.087	1.400	5.090	11.803	11.331	5.364	9.000	0	11.208	11.500	21.867	6.717	7.370	13.119	10.283	11.531	8.740	11.294	11.205	8.889	3.535	12.330	8.356	2.600	3.392	10.255	5.163	16.319	6.374	12.224	10.690	9.638	4.008	3.764	13.213	8.200	0.000	0.000	0.000	0.000
16	0.469	13.952	10.757	11.651	12.060	13.812	13.174	1.855	12.292	4.718	15.781	9.236	12.127	26.136	8.943	8.400	0.000	10.700	13.193	11.824	10.318	4.600	10.668	4.150	9.481	4.099	25.969	8.060	4.355	14.896	6.064	6.200	0.000	6.850	0.000	2.237	10.131	5.107	3.435	8.765	4.379	19.630	0.000	5.700	0.000	13.198	10.364	6.176	2.266	8.336	10.134	6.402	13.754	2.785	0.000	9.657	2.461	11.750	9.891	4.500	25.588	2.300	3.000	12.509	13.364	2.000	7.102	2.547	2.056	2.314	3.800	2.592	10.127	9.617	8.888	10.312	4.997	14.354	1.800	3.953	5.842	5.565	15.369	8.850	9.251	18.840	9.408	30.808	12.569	9.182	4.424	4.184	5.148	7.800	5.900	5.123	2.518	3.200	8.543	6.603	2.554	13.124	10.198	3.100	18.772	5.080	7.542	2.256	3.300	6.524	8.953	2.800	4.388	5.668	1.353	14.814	7.582	14.600	5.938	11.892	10.892	7.077	5.553	14.688	17.054	9.200	0.000	16.524	11.217	19.819	21.709	5.324	3.850	12.915	2.606	9.526	12.574	8.134	6.347	21.716	0.000	9.951	0.065	0.000	0.000	1.392	3.823	6.144	8.985	6.548	9.058	4.200	1.463	2.335	11.429	7.877	1.851	7.658	11.542	0	15.102	15.915	12.040	7.234	2.689	0.000	5.552	9.386	25.442	9.702	4.100	1.254	3.717	1.000	4.056	12.760	12.689	3.709	10.100	0	10.143	6.800	20.959	6.828	8.713	12.418	9.919	10.317	6.663	12.523	10.420	8.949	3.608	15.490	6.479	2.600	2.853	10.009	4.597	14.373	4.461	11.440	9.264	9.474	2.608	1.982	11.569	0.000	0.000	0.000	0.000	0.000
17	0.498	13.113	7.496	10.175	11.379	15.095	11.447	0.427	10.926	3.340	14.658	11.504	12.374	23.759	7.991	1.100	0.000	0.000	13.681	10.068	9.235	0.000	9.598	3.652	0.000	2.809	26.167	4.942	1.791	13.544	4.764	4.900	0.000	7.015	0.000	1.107	7.467	3.061	2.758	3.743	3.437	18.381	0.000	2.200	0.000	10.581	10.512	7.068	2.003	5.841	9.060	5.410	12.566	1.412	0.000	8.901	2.478	9.036	8.894	0.000	24.264	2.300	0.000	12.240	12.188	0.100	5.216	2.646	0.571	2.468	0.600	3.076	9.873	8.692	8.884	9.700	3.789	0.000	1.500	2.868	4.576	4.873	16.728	7.591	8.966	18.783	11.550	26.916	11.729	6.966	4.946	3.104	3.335	8.900	5.300	4.044	2.328	3.300	7.015	7.345	2.568	12.757	5.352	0.900	16.935	5.089	7.472	2.070	0.000	5.533	8.897	0.000	2.584	4.669	0.139	15.838	7.815	12.971	4.261	11.638	10.355	5.203	4.416	17.313	16.316	8.200	0.000	14.064	9.062	17.741	20.178	5.351	4.675	10.319	2.596	7.217	10.505	7.098	5.454	20.893	0.000	8.946	0.000	0.000	0.000	1.018	3.357	5.588	8.465	3.804	5.226	0.000	0.983	1.245	8.922	5.920	0.830	4.612	9.364	0	14.756	14.620	9.658	5.489	1.190	0.000	2.585	8.586	24.307	8.338	0.000	0.967	3.737	0.000	2.827	10.941	12.659	2.691	0.000	0	7.780	4.600	19.238	5.843	8.191	11.008	10.055	9.432	3.362	12.813	8.347	8.194	4.016	18.380	3.304	0.000	2.225	9.099	3.428	13.274	2.491	10.315	6.701	9.195	1.716	0.869	8.315	0.000	0.000	0.000	0.000	0.000
18	0.527	11.812	3.614	6.367	9.127	15.005	8.319	0.000	10.004	2.060	12.230	12.634	12.516	19.703	7.289	1.800	0.000	0.000	15.048	9.119	5.618	0.000	8.740	0.265	0.000	0.177	25.064	2.616	0.484	12.371	5.532	5.300	0.000	6.259	0.000	1.000	3.709	1.440	1.497	1.130	2.880	15.524	0.000	0.700	0.000	8.224	9.960	10.378	2.415	3.045	7.317	4.258	12.932	0.243	0.000	7.421	3.105	4.958	7.572	0.000	21.448	2.300	0.000	10.480	11.469	0.100	3.513	1.916	0.000	2.099	1.700	3.015	9.421	9.187	8.756	9.812	2.746	0.000	0.000	1.799	0.625	3.888	17.634	5.652	8.427	18.163	13.145	22.415	10.414	0.261	4.520	2.322	2.555	7.100	5.300	1.802	2.034	3.000	6.412	4.099	3.012	3.939	3.477	0.000	13.947	4.508	5.726	1.357	0.000	4.477	5.371	0.000	1.297	3.707	0.002	16.527	0.733	11.551	3.592	10.983	10.905	3.835	3.261	19.733	14.668	7.900	0.000	11.672	5.719	15.204	18.551	4.523	4.923	8.130	2.681	5.615	6.225	5.550	4.537	18.960	0.000	7.702	0.000	0.000	0.000	0.428	2.455	3.816	8.412	1.761	2.309	0.000	0.431	0.511	5.669	4.158	0.513	2.444	6.188	0	15.257	13.537	5.085	3.965	0.736	0.000	1.194	8.862	17.852	6.129	0.000	0.341	5.055	0.000	2.054	7.818	12.440	1.929	0.000	0	5.590	2.600	16.356	5.025	7.886	8.843	10.098	7.614	1.569	12.755	5.739	7.477	3.676	20.075	2.004	0.000	1.118	8.626	0.132	12.607	1.040	9.638	4.200	9.120	0.456	0.519	5.900	0.000	0.000	0.000	0.000	0.000
19	0.557	11.389	0.961	3.067	6.006	13.798	4.926	0.000	9.630	0.920	9.285	12.609	11.361	16.532	7.206	0.500	0.000	0.000	9.776	7.089	2.465	4.600	7.121	0.000	0.000	0.000	23.410	0.244	0.014	12.230	7.594	6.200	0.000	1.158	0.268	0.662	1.262	0.059	1.069	0.000	2.650	12.170	0.000	0.000	0.000	6.647	9.756	14.789	2.928	1.544	4.814	3.636	12.838	0.000	0.000	6.391	3.318	1.584	5.652	0.000	15.203	2.400	0.000	8.227	10.054	0.200	2.492	0.539	0.000	0.559	1.900	2.773	8.837	9.561	8.692	10.236	1.627	0.000	0.000	0.620	0.000	2.251	19.434	1.712	7.657	14.478	13.267	19.504	8.218	0.000	0.711	0.981	1.202	5.700	5.600	1.116	2.246	2.700	5.917	2.343	3.612	6.044	3.648	0.000	7.300	4.511	1.411	0.160	0.300	3.351	0.061	0.000	0.580	3.107	0.000	16.040	8.958	9.706	1.643	8.395	11.295	2.569	1.886	20.595	9.934	8.800	0.000	9.332	3.185	13.130	14.245	4.974	3.813	7.992	2.735	2.405	3.759	4.313	3.862	17.777	0.000	6.322	0.000	0.000	0.000	0.000	0.306	2.034	8.232	1.120	0.952	0.600	0.172	0.126	3.060	2.700	0.014	0.892	3.867	0	15.432	13.402	2.154	2.276	0.283	0.000	0.035	7.275	8.819	3.793	0.000	0.014	5.819	0.000	0.671	5.569	12.402	0.948	0.000	0	3.024	0.600	13.308	4.138	7.037	6.447	9.129	4.477	0.506	12.996	3.519	6.340	3.023	20.677	0.000	0.000	0.952	7.987	0.000	12.494	0.043	8.487	2.307	7.113	0.000	0.029	0.897	0.000	0.000	0.000	0.000	0.000
20	0.586	10.023	0.078	1.360	2.901	12.067	2.010	0.000	9.526	0.078	6.500	13.093	7.062	14.235	6.219	1.300	0.000	0.000	1.398	3.077	1.491	7.000	4.158	0.000	0.000	0.000	21.661	0.000	0.000	12.360	10.206	7.100	0.000	0.000	6.740	0.078	0.439	0.000	0.043	0.000	2.036	11.151	0.000	0.000	0.000	7.878	8.316	17.522	3.417	0.441	2.428	2.727	12.097	0.000	0.000	5.957	3.489	3.786	3.307	5.600	8.751	4.000	0.000	5.654	6.313	0.300	0.913	0.000	0.000	0.000	4.600	2.743	9.001	9.321	8.860	10.204	1.419	0.000	0.000	1.212	0.000	1.561	20.090	0.138	5.276	10.718	12.067	18.013	4.782	0.000	0.000	0.345	3.172	7.000	5.800	0.896	1.222	2.700	5.104	3.247	3.320	7.936	3.729	0.000	1.235	4.738	1.983	0.000	0.300	2.920	0.000	0.000	0.000	2.258	0.000	14.110	10.127	8.660	0.051	5.628	11.817	0.830	0.184	20.836	6.607	9.300	0.000	6.768	1.363	10.393	10.755	5.879	3.452	7.980	2.703	0.099	2.864	3.483	1.850	17.377	0.000	4.829	0.000	0.000	0.000	0.000	0.000	1.361	8.347	0.322	0.306	1.800	0.000	0.000	1.545	1.643	0.000	0.016	3.273	0	15.037	11.884	1.728	0.810	0.000	0.000	0.000	4.143	3.887	2.377	0.000	0.000	6.652	0.200	0.010	6.147	12.367	0.093	0.000	0	0.526	0.000	11.696	3.264	6.109	4.581	8.580	1.801	0.000	14.607	1.683	5.484	2.228	21.191	0.000	0.000	0.955	6.152	0.036	11.938	0.000	5.915	0.748	3.726	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
21	0.615	6.203	0.000	0.134	0.267	9.098	0.188	0.000	7.678	0.000	2.662	13.428	3.393	12.554	4.045	3.800	0.000	0.000	0.000	0.372	0.386	9.100	2.220	0.000	0.000	0.728	20.384	0.000	0.000	10.738	10.896	5.600	0.000	0.000	8.206	0.000	0.005	0.000	0.000	0.000	2.006	11.177	0.000	0.000	0.000	10.407	6.508	18.195	3.043	0.005	0.938	0.575	11.469	0.000	0.000	6.283	2.338	4.629	1.297	7.000	4.375	4.200	0.500	3.527	0.657	0.300	0.000	0.000	0.000	0.000	5.700	2.653	8.561	9.707	8.992	9.324	2.453	0.000	0.000	2.286	0.000	0.756	18.812	0.000	1.838	7.260	12.273	10.177	7.304	0.000	0.000	0.388	3.285	9.900	6.900	0.599	0.471	2.700	2.850	1.418	2.810	8.747	3.395	0.000	4.030	2.714	5.793	0.000	2.000	1.458	0.000	0.000	0.000	1.172	0.000	12.418	10.434	1.378	0.000	4.482	11.574	0.088	0.000	21.798	9.394	8.500	0.000	2.836	0.067	9.020	7.172	5.998	3.468	11.184	0.799	0.000	1.216	2.302	0.116	15.541	0.000	3.234	0.000	0.000	0.000	0.000	1.038	0.251	2.591	0.001	0.010	4.600	0.000	0.000	0.512	0.468	0.000	0.000	3.897	0	14.061	10.304	0.309	0.004	0.000	0.000	0.000	1.928	0.297	0.933	0.000	0.000	9.162	1.600	0.000	7.641	10.448	0.000	0.000	0	0.000	0.000	7.084	2.006	7.370	2.326	7.677	0.341	0.000	17.041	0.146	4.829	1.985	20.971	0.000	0.000	0.979	3.781	2.807	11.049	0.000	3.151	0.000	1.805	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
22	0.645	0.133	0.000	0.000	0.000	5.412	0.000	0.000	5.542	0.000	0.291	12.722	1.590	7.845	2.061	6.200	0.000	0.000	0.000	0.000	0.000	10.200	0.807	2.447	0.000	4.572	15.217	0.000	0.000	8.049	10.948	4.400	0.000	0.000	8.544	0.000	0.000	0.000	0.000	0.000	1.565	8.666	0.000	0.000	0.000	13.142	3.860	18.326	1.004	0.000	0.000	0.000	10.264	0.000	0.000	5.923	1.455	7.071	0.189	8.600	0.209	4.300	0.700	1.543	0.000	0.000	0.000	0.000	2.207	0.000	6.100	2.896	8.218	10.244	7.512	7.348	4.857	0.000	0.000	3.633	0.000	0.008	15.801	0.000	0.601	5.613	13.982	0.482	9.904	0.000	1.344	0.436	3.403	7.100	7.400	0.431	0.375	2.200	0.048	0.000	2.619	7.575	0.727	0.000	4.898	0.182	9.086	0.000	3.800	0.185	0.000	0.000	0.000	0.066	0.000	11.276	11.229	0.000	0.000	2.620	12.320	0.600	0.000	19.362	16.029	8.500	0.000	0.036	0.000	0.507	2.345	5.440	2.702	12.781	0.000	0.000	0.004	0.448	0.000	14.010	0.000	1.273	0.000	0.000	0.000	0.000	3.744	0.000	0.000	0.000	0.000	5.900	0.000	0.000	0.000	0.154	0.000	0.000	5.566	0	13.147	9.988	0.000	0.000	0.000	0.000	0.000	0.026	0.000	0.000	0.000	0.000	11.571	2.500	0.669	8.341	6.679	0.000	0.000	0	0.000	0.000	1.059	0.532	9.189	0.127	5.808	0.000	0.000	20.156	0.000	2.314	1.892	19.768	0.000	0.000	0.090	2.236	4.184	9.853	0.000	2.291	0.000	0.119	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
23	0.674	0.000	0.000	0.000	0.000	2.806	0.000	0.000	3.409	0.000	0.000	10.454	0.314	0.816	0.700	8.000	0.000	0.000	0.000	0.000	0.000	10.400	0.000	7.613	0.000	8.505	5.216	0.000	0.000	5.911	10.643	4.200	0.000	0.000	9.484	0.000	0.000	0.000	0.000	0.000	0.511	1.015	0.000	0.000	0.000	13.524	1.764	17.971	0.000	0.000	0.000	0.000	8.013	0.000	0.000	5.802	0.000	10.331	0.000	10.400	0.000	4.300	0.700	0.125	0.000	0.000	0.000	0.000	6.719	0.000	6.500	3.268	7.805	10.461	5.732	6.440	7.785	0.000	0.000	5.308	0.000	0.000	11.786	0.124	3.766	4.724	12.757	4.844	11.211	0.000	3.847	0.289	3.874	4.700	6.700	0.362	0.183	2.600	0.000	0.000	2.125	7.152	0.000	0.000	5.819	0.000	10.763	0.000	4.400	0.271	0.000	0.000	0.000	0.000	0.000	10.252	13.071	0.000	0.000	0.148	13.067	1.275	0.000	15.348	22.211	8.400	0.000	0.252	0.000	7.544	0.892	3.924	2.698	12.200	0.000	0.000	0.000	0.000	0.000	11.282	0.000	0.103	0.000	0.000	0.000	0.000	6.730	0.000	0.000	0.000	0.000	9.400	0.000	0.000	0.000	0.000	0.000	0.000	7.496	0	11.395	9.616	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.560	3.300	2.801	8.423	3.844	0.000	0.000	0	0.000	0.000	0.000	0.000	9.470	0.000	3.546	0.000	0.000	21.393	0.000	2.160	0.122	18.236	0.000	0.000	0.000	0.561	6.227	8.463	0.000	1.410	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
24	0.703	0.000	0.000	0.000	0.000	0.790	0.000	0.000	1.037	0.000	0.000	7.015	0.000	0.000	0.000	8.500	0.000	0.000	0.000	0.000	0.000	11.300	0.000	11.952	0.000	11.891	0.159	0.000	0.000	3.725	10.467	0.000	0.000	1.201	12.605	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	13.481	0.552	16.064	0.000	0.000	0.000	0.000	5.433	0.000	0.000	4.663	0.000	10.410	0.000	12.400	0.000	4.600	0.600	0.000	0.000	0.000	0.000	0.000	9.432	0.000	7.100	1.650	6.771	9.544	2.248	6.640	10.052	0.000	0.000	6.237	0.000	0.000	8.339	0.183	6.239	4.792	8.338	11.678	12.362	0.000	4.000	0.197	4.041	5.500	6.900	0.000	0.000	2.600	0.000	0.000	1.312	6.964	0.000	0.000	7.247	0.304	12.239	0.000	5.700	0.614	0.000	0.000	0.000	0.000	0.000	8.777	13.497	0.000	0.203	0.000	11.712	2.417	0.000	11.509	14.073	7.600	0.000	0.112	0.000	7.754	0.271	3.229	2.684	0.000	0.000	0.000	0.000	0.000	0.000	7.632	0.000	0.000	0.000	0.000	0.000	0.000	7.784	0.000	0.000	0.000	0.000	10.500	0.000	0.000	0.000	0.000	0.000	0.000	8.998	0	11.240	8.388	0.000	0.000	0.000	0.000	0.000	0.000	0.038	0.000	0.000	0.000	11.374	5.700	5.354	8.505	1.014	0.000	0.000	0	0.000	0.000	0.000	0.000	8.785	0.000	1.413	0.000	0.000	21.589	0.000	2.017	0.000	16.483	0.000	10.400	0.000	0.013	9.368	6.899	0.000	0.376	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
25	0.732	0.000	0.000	0.000	0.000	4.491E-4	0.000	0.000	0.090	0.000	0.000	3.901	0.000	0.000	0.000	9.600	0.000	0.000	0.000	0.000	0.000	10.500	0.000	13.296	0.000	14.590	1.881	0.000	0.000	0.759	9.529	0.000	0.000	7.622	12.057	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.900	0.000	12.925	0.004	13.717	0.000	0.000	0.000	0.000	0.506	0.000	0.000	5.103	0.000	5.187	0.000	12.800	0.000	3.900	0.700	0.000	0.000	0.000	0.000	0.000	13.277	0.000	6.600	0.105	5.187	9.203	0.032	7.452	11.833	0.000	0.000	6.664	0.000	0.000	6.424	0.000	8.765	4.771	4.520	16.651	13.807	0.000	3.926	0.000	3.682	0.000	7.500	0.000	0.000	1.100	0.442	0.000	0.564	8.154	0.000	0.000	10.356	3.676	13.143	0.000	6.700	0.692	0.000	0.000	0.247	0.000	0.000	3.961	14.363	0.000	0.252	0.000	9.996	3.127	0.000	8.275	4.206	6.000	0.000	0.144	0.000	8.712	8.168	2.515	5.226	0.000	1.239	0.000	0.000	0.000	0.000	0.036	0.000	0.000	0.000	0.000	0.000	0.000	8.853	0.000	0.000	0.000	0.000	12.700	0.000	0.000	0.000	0.000	0.000	0.000	8.725	0	9.855	5.230	0.119	0.000	0.000	0.000	0.000	0.000	2.207	5.529E-4	0.000	0.000	11.669	8.100	8.097	7.668	0.000	0.000	0.000	0	0.000	0.000	1.841	0.000	8.735	0.000	0.337	0.000	0.000	22.900	0.000	1.443	0.000	14.741	0.000	13.900	0.000	0.000	11.371	5.632	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
26	0.762	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.633	0.000	0.000	0.000	10.700	0.000	0.000	0.000	0.000	0.000	9.200	0.000	14.057	0.000	15.981	1.403	0.000	0.000	0.000	7.998	0.000	0.000	13.028	10.216	0.000	0.000	0.000	0.000	0.000	0.444	0.000	0.000	10.500	0.000	13.025	0.000	10.638	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.648	2.261	0.000	0.000	12.700	0.107	3.000	1.000	0.000	0.000	0.300	0.000	0.000	16.650	0.000	5.700	0.000	3.591	8.464	0.000	9.672	12.589	0.000	0.000	7.177	0.899	0.000	1.682	0.000	11.349	0.000	2.301	17.919	14.970	0.000	3.867	0.234	3.564	0.000	8.500	0.000	0.077	2.000	1.293	0.000	0.000	8.615	0.000	0.000	12.165	3.789	14.073	0.000	5.900	1.004	0.000	0.000	0.640	0.000	0.000	0.034	14.677	0.000	0.357	0.000	9.002	2.911	0.000	5.693	0.000	4.400	0.000	0.000	0.000	8.939	13.199	2.203	5.632	0.000	2.891	0.000	0.000	0.000	0.000	3.841	0.000	0.000	0.000	0.000	0.000	0.000	10.230	0.000	0.000	0.000	0.000	14.800	0.000	0.000	0.000	0.000	0.000	0.000	6.922	0	7.732	0.000	0.941	0.000	0.000	0.000	0.000	0.008	3.563	0.229	0.000	0.000	10.340	9.200	10.306	5.739	0.186	0.000	0.000	0	0.000	0.000	5.509	0.000	8.736	0.000	0.024	0.000	0.000	23.453	0.000	2.709	0.000	12.172	0.000	16.300	0.000	0.000	11.135	2.421	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
