 	x	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211
11	0.322	7.447	2.074	3.935	7.181	5.137	5.274	5.554	2.143	5.571	8.121	8.323	4.356	16.657	4.696	8.000	8.800	16.700	5.208	7.998	3.517	5.200	5.448	2.036	7.671	3.730	8.232	7.183	1.411	6.159	8.783	5.400	7.900	5.707	7.055	1.002	8.125	1.611	0.746	8.637	3.328	11.126	12.600	11.167	7.000	13.126	5.328	10.829	2.312	0.278	6.266	3.989	4.247	4.269	12.300	7.704	0.554	5.005	4.201	5.200	22.269	5.700	3.100	6.014	8.689	2.500	3.422	3.063	2.222	2.849	2.700	1.682	9.677	6.316	8.679	11.348	0.995	2.909	4.400	1.428	7.393	3.467	11.653	17.433	8.637	17.942	12.098	13.892	1.212	4.652	3.597	1.762	4.719	7.300	3.700	4.935	2.850	4.300	5.863	4.665	3.390	5.356	22.456	2.100	20.700	4.677	3.528	1.084	2.300	5.696	9.799	4.100	4.345	5.476	2.920	10.180	5.758	10.022	7.400	4.682	7.073	4.776	5.611	11.351	16.341	6.700	11.700	10.933	8.512	11.592	2.215	2.487	2.584	6.233	2.700	6.622	6.981	8.648	4.923	6.700	15.700	2.817	13.369	3.283	5.800	2.062	2.331	4.093	7.794	3.135	4.211	2.700	1.838	0.566	0.576	0.303	4.103	0.149	5.357	0.000	2.400	14.650	10.022	2.009	2.146	2.900	2.999	2.861	16.227	4.698	8.500	2.948	5.058	4.200	0.395	12.254	10.665	2.067	3.900	0.000	14.343	5.538	13.109	0.060	11.149	5.246	0.112	5.438	10.072	1.674	3.648	6.056	1.953	7.779	4.971	3.000	2.300	4.434	2.016	7.218	4.226	11.804	4.242	0.000	3.616	2.786	10.877	4.000	6.800	14.600	15.300	12.400
12	0.352	6.555	2.434	5.014	8.275	4.860	7.042	6.863	3.164	8.149	9.417	11.819	4.832	18.789	4.699	9.000	9.900	19.300	7.100	10.617	6.490	5.300	6.562	2.675	6.694	4.885	6.988	7.729	2.525	7.518	10.157	7.900	8.000	7.562	9.174	1.680	8.563	2.428	1.310	11.115	3.478	9.608	12.700	9.882	7.200	14.455	4.776	9.374	2.474	0.629	6.513	4.603	4.433	2.433	12.800	7.889	0.228	7.298	4.618	4.900	24.639	5.800	3.700	7.296	10.061	2.600	4.211	3.764	2.359	2.995	4.100	2.416	9.310	7.464	9.452	12.172	1.659	11.438	4.800	2.608	7.825	4.809	13.584	17.887	11.083	20.002	12.456	12.144	1.431	7.893	4.387	2.562	5.223	8.800	4.800	5.948	3.093	5.100	5.745	5.062	3.162	8.002	21.299	2.700	20.670	5.217	3.818	1.558	2.400	6.197	9.804	4.100	5.059	5.393	2.580	10.232	5.948	10.423	7.728	5.654	10.330	5.447	5.215	10.844	16.315	6.900	14.300	13.069	9.272	13.043	0.143	1.986	2.480	8.369	2.595	6.681	7.843	7.287	4.756	5.572	15.200	2.651	12.664	2.081	6.000	2.853	3.223	4.430	7.602	3.177	5.945	3.300	2.103	1.123	0.884	0.742	4.936	0.772	8.390	0.000	2.579	13.923	10.372	2.447	3.084	4.824	4.134	3.930	17.017	6.591	8.600	3.860	4.707	4.700	1.222	11.832	10.003	2.815	4.300	0.000	13.944	6.465	17.427	1.198	9.833	6.899	0.360	7.796	9.424	4.211	4.041	5.762	2.052	9.193	6.801	2.700	2.900	5.399	3.516	8.299	4.999	12.073	11.160	3.369	4.388	4.472	12.833	4.800	7.500	17.000	16.300	13.000
13	0.381	6.219	2.113	6.011	8.310	3.864	7.136	8.181	4.341	8.754	9.965	13.025	5.508	19.108	5.198	9.900	16.300	20.800	7.640	11.386	8.032	5.100	8.099	2.644	6.534	4.475	3.469	7.396	2.834	8.925	10.213	9.400	8.100	7.667	11.668	1.709	7.921	3.341	2.251	9.404	3.299	8.936	20.100	9.632	7.400	15.344	4.344	7.696	2.871	1.243	6.433	5.197	4.200	2.227	13.100	8.330	1.422	9.179	5.383	5.100	24.789	3.900	3.700	6.574	11.151	2.500	5.582	4.071	2.637	2.651	4.600	3.122	8.712	8.894	10.579	13.484	2.916	11.957	4.300	3.838	8.389	5.028	14.806	17.484	10.700	22.952	10.234	11.808	1.278	8.683	4.168	3.466	5.984	8.900	5.300	5.478	3.739	4.500	6.420	6.126	3.012	9.737	20.557	2.600	20.285	5.499	5.152	1.639	2.600	6.248	9.031	5.500	5.097	5.367	2.576	10.142	6.790	10.215	8.558	5.952	10.879	5.649	5.504	11.520	15.790	7.100	23.300	14.157	10.523	12.779	0.049	1.496	1.989	10.180	2.595	5.935	8.086	6.686	4.020	5.876	23.500	3.005	11.456	1.448	5.900	3.513	3.710	4.826	8.009	3.814	8.080	4.100	1.790	1.796	1.952	0.684	5.172	1.474	10.081	0.000	2.421	13.825	11.201	3.889	2.996	7.283	4.463	4.345	16.322	5.484	8.600	3.624	4.798	4.000	2.286	11.068	10.173	3.543	5.200	0.000	12.881	7.291	18.387	2.887	9.178	8.136	0.206	8.878	8.122	8.515	4.069	5.136	1.682	9.818	8.775	2.600	2.700	6.466	3.315	7.317	5.474	11.335	11.975	3.457	4.292	5.721	13.653	5.800	12.700	28.000	28.300	20.700
14	0.410	4.936	1.496	6.180	7.201	3.204	7.262	9.263	5.151	8.326	10.482	12.737	6.074	18.379	5.945	9.600	17.000	20.900	6.841	10.869	6.675	4.800	9.519	2.785	9.071	3.631	0.110	6.594	3.468	9.541	10.625	7.400	10.000	6.679	13.147	2.113	7.096	3.635	2.901	8.457	2.965	9.565	18.000	5.732	11.200	13.246	4.576	5.353	2.931	2.017	7.238	4.538	4.049	2.527	18.900	9.144	1.986	9.185	5.778	4.900	24.062	0.000	3.600	5.328	11.734	2.600	5.788	3.380	2.209	2.362	4.200	3.608	7.313	9.630	10.400	15.520	4.505	12.557	3.100	4.543	8.135	4.266	14.825	16.803	9.475	23.876	7.494	12.303	1.336	8.279	3.657	4.013	6.725	8.000	5.600	4.666	3.551	3.400	6.920	6.363	3.086	9.739	21.775	2.600	20.353	4.949	6.617	1.727	2.600	5.747	10.094	7.000	4.740	4.456	2.556	10.216	7.284	10.152	9.760	5.301	10.567	4.347	6.599	11.972	17.988	7.000	19.900	13.700	10.738	11.608	3.312	1.141	2.571	10.644	2.442	5.537	7.741	6.190	3.408	8.072	21.600	3.601	9.466	1.472	8.200	3.281	3.605	4.354	8.104	4.570	9.737	4.100	1.784	2.225	2.928	1.022	4.974	2.546	8.932	0.000	1.863	14.954	9.399	4.138	2.471	9.128	4.564	5.794	15.808	3.861	7.600	3.148	4.647	2.600	2.366	9.843	10.424	3.436	6.000	0.000	12.745	7.761	18.040	4.182	7.280	7.755	0.613	9.456	6.738	10.411	4.046	4.581	1.582	10.044	13.954	2.300	2.300	6.381	3.392	5.924	4.073	10.044	7.765	2.905	4.368	5.631	13.085	9.200	17.800	26.300	25.800	22.400
15	0.439	4.037	0.977	5.360	6.132	2.271	8.094	9.686	4.861	7.779	10.801	11.777	6.406	17.947	6.263	8.000	0.000	19.100	5.756	10.210	5.387	4.900	9.248	3.430	7.620	3.400	0.000	5.887	3.008	9.017	11.258	8.100	6.900	5.521	13.476	1.559	5.568	4.644	2.585	5.975	2.383	8.387	0.000	5.017	10.200	10.599	4.452	3.488	2.904	2.811	7.037	3.576	2.808	2.888	19.000	9.824	2.219	8.631	5.088	4.500	23.275	9.800	3.400	4.844	11.319	2.100	5.618	2.900	1.817	2.006	3.600	3.731	5.448	9.561	9.304	16.548	4.788	16.402	2.300	4.525	6.942	3.240	13.288	15.790	8.458	23.361	5.512	12.534	1.600	8.183	4.271	3.310	5.632	7.300	6.300	3.913	3.106	3.100	5.925	1.881	3.393	9.214	22.740	2.800	19.583	4.123	7.324	1.620	3.000	5.938	10.439	5.700	4.634	3.372	2.208	9.970	7.298	9.834	9.468	4.314	10.569	2.763	5.425	12.327	21.544	7.000	0.000	12.500	10.251	12.201	6.300	2.359	2.739	9.766	2.513	3.908	5.778	5.173	3.293	10.892	0.000	4.310	6.707	1.408	6.500	2.330	3.334	2.937	8.535	4.450	9.701	3.700	1.564	1.651	2.755	2.356	3.595	4.397	7.728	0.000	2.153	15.435	5.290	3.434	1.898	10.684	3.152	6.080	15.884	3.198	7.100	2.170	3.387	1.300	2.828	8.316	9.983	3.858	6.600	0.000	12.399	6.885	16.296	6.366	5.279	7.506	1.026	9.203	6.010	9.806	4.381	4.233	1.531	10.241	17.997	2.200	2.100	5.424	2.764	5.732	2.142	11.066	6.730	4.494	2.844	4.074	11.895	10.200	0.000	0.000	0.000	0.000
16	0.469	2.939	0.478	4.184	4.170	1.358	8.103	8.901	4.156	6.537	11.353	11.010	6.983	15.250	5.930	6.600	0.000	16.300	4.924	9.152	4.453	4.100	8.019	3.921	7.484	3.497	2.013	4.779	1.660	8.352	10.418	9.300	0.000	5.155	13.997	0.931	3.792	4.398	2.193	1.826	2.177	6.820	0.000	4.087	0.000	7.569	4.200	1.920	2.905	3.140	5.935	2.871	2.501	2.475	0.000	10.509	2.096	7.474	3.899	4.600	21.299	11.800	3.400	3.886	10.015	2.000	4.800	2.339	1.616	1.922	3.700	3.853	3.848	9.487	9.072	17.276	4.153	14.468	1.700	2.899	5.450	2.571	11.835	15.006	7.913	21.612	4.718	11.846	1.512	7.448	3.495	2.432	3.714	7.200	5.800	2.818	2.690	3.500	4.527	0.947	3.446	9.454	20.503	3.300	18.415	3.461	7.040	1.788	3.600	5.673	9.878	4.300	3.623	2.204	2.420	9.116	6.522	9.370	8.544	4.259	11.288	1.997	4.524	12.245	23.977	8.600	0.000	11.257	10.509	11.537	8.339	3.523	2.645	5.925	2.531	2.479	3.904	4.144	3.076	13.152	0.000	4.232	3.175	1.316	0.000	1.471	3.335	1.548	6.710	3.272	9.062	4.400	0.689	0.987	1.890	2.767	1.451	5.822	6.159	0.000	1.638	14.104	2.337	3.631	1.245	12.682	2.465	5.206	15.006	2.196	6.200	1.306	2.239	0.900	1.913	6.869	7.815	3.918	4.300	0.000	10.537	5.718	14.702	8.767	3.236	6.604	1.367	7.484	4.764	9.461	4.007	3.309	1.095	10.522	14.675	2.300	1.800	4.124	2.294	5.943	0.886	10.594	8.207	5.054	1.612	1.893	9.936	0.000	0.000	0.000	0.000	0.000
17	0.498	1.758	0.202	2.459	2.240	0.737	4.862	7.919	4.297	4.194	11.045	11.124	7.380	9.374	4.889	0.300	0.000	0.000	4.705	7.153	3.781	0.000	6.774	2.935	0.000	3.425	5.417	3.192	0.733	7.488	7.489	8.000	0.000	4.642	14.300	0.550	1.746	2.280	2.114	0.000	2.043	5.114	0.000	4.001	0.000	5.213	3.216	0.553	3.009	3.110	4.538	2.081	2.173	1.977	0.000	9.581	1.732	4.843	2.976	0.000	15.371	12.800	0.000	2.402	6.374	0.800	3.006	1.900	1.402	1.304	0.000	3.500	2.743	8.834	6.991	17.980	3.128	6.648	1.200	1.249	4.477	1.774	11.528	11.341	8.162	19.502	2.699	8.471	0.591	5.279	5.058	2.503	2.968	7.800	5.400	1.563	2.770	3.500	3.241	1.839	3.268	9.390	19.381	0.300	16.345	3.179	6.872	1.483	0.000	4.943	9.012	0.000	1.356	1.695	3.272	7.852	7.458	8.692	6.880	4.233	11.842	1.251	3.819	11.224	15.166	8.400	0.000	9.732	10.782	7.459	9.110	4.038	2.714	0.839	2.286	1.847	2.141	3.259	2.039	13.796	0.000	2.527	0.983	1.156	0.000	0.598	3.240	0.452	6.756	2.185	8.783	0.000	0.306	0.469	1.380	3.752	0.669	5.161	4.512	0.000	0.142	11.640	0.958	3.249	0.695	12.889	1.305	3.821	13.137	1.304	0.000	0.641	1.089	0.000	0.965	4.565	5.607	2.875	0.000	0.000	8.800	3.544	13.880	10.661	1.261	5.164	1.682	5.561	3.534	10.568	1.929	2.540	0.658	10.180	0.000	0.000	1.400	3.226	0.286	5.871	0.472	8.296	10.795	9.153	0.860	0.672	6.194	0.000	0.000	0.000	0.000	0.000
18	0.527	1.199	0.042	0.835	0.853	0.161	2.547	6.853	3.972	0.793	10.104	11.218	6.536	4.998	3.641	2.300	0.000	0.000	4.749	4.432	3.169	0.000	5.648	1.326	0.000	1.600	9.939	1.584	0.081	5.974	3.877	8.900	0.000	1.825	14.555	0.271	0.421	0.957	2.134	0.000	1.420	3.208	0.000	4.342	0.000	3.739	2.016	0.000	3.477	2.291	3.950	1.298	0.932	1.231	0.000	8.610	1.781	1.525	1.636	0.000	8.538	13.800	0.000	1.706	1.742	0.900	1.771	1.281	0.170	0.491	0.000	3.885	1.698	7.027	4.691	18.836	1.571	0.000	0.000	0.998	0.605	1.090	11.149	6.718	6.477	17.196	0.645	5.227	0.398	2.230	4.667	2.920	1.270	8.000	3.100	0.509	3.475	3.200	2.062	0.000	3.135	4.935	18.995	0.900	9.638	2.031	5.274	0.196	0.700	4.301	7.980	0.000	0.230	0.729	3.324	7.184	7.808	7.336	5.466	3.513	12.834	0.938	2.926	10.504	5.734	7.900	0.000	6.369	9.438	4.025	9.682	4.007	2.505	0.000	1.348	0.610	1.034	2.547	1.784	13.392	0.000	1.582	0.124	0.864	0.000	0.081	1.168	0.188	3.359	1.114	8.707	0.000	0.238	0.426	1.021	5.621	0.411	4.032	3.048	0.000	0.000	8.654	0.123	1.861	0.186	12.548	0.703	3.143	12.100	0.757	0.000	0.081	0.239	0.000	0.408	0.231	3.979	1.466	0.000	0.000	6.501	1.565	13.378	11.202	0.334	3.949	1.788	3.980	1.466	11.210	0.358	1.787	0.616	8.718	0.000	0.000	0.000	2.541	0.039	4.074	0.040	1.953	10.893	7.933	0.148	0.407	6.281	0.000	0.000	0.000	0.000	0.000
19	0.557	0.332	0.000	0.165	0.352	0.001	1.335	5.535	2.905	0.000	8.917	9.127	4.798	2.235	2.834	2.000	0.000	0.000	1.764	1.899	2.094	3.100	4.527	0.894	0.000	0.000	14.106	0.110	0.000	5.253	2.104	10.200	0.000	1.216	14.957	0.000	0.000	0.050	2.014	0.000	0.821	0.474	0.000	4.507	0.000	1.913	0.996	0.000	3.696	1.555	2.761	0.952	0.171	0.571	0.000	9.651	2.381	0.000	0.735	0.000	4.584	15.600	0.000	0.625	0.000	1.100	1.069	0.498	0.000	0.014	0.000	3.907	0.106	6.102	2.773	18.968	0.129	0.000	0.000	2.237	0.000	0.347	9.799	3.739	3.850	16.126	0.096	3.156	3.456E-4	1.344	4.586	3.862	0.000	6.900	3.100	0.000	2.293	2.900	1.158	0.000	3.348	0.000	17.250	1.000	9.407	1.651	3.273	0.000	1.600	2.894	4.089	0.000	0.000	0.079	2.596	4.057	10.879	6.637	4.028	2.676	13.594	2.109	2.260	9.574	0.000	8.200	0.000	2.905	7.938	1.239	10.649	4.394	2.012	0.000	0.057	0.330	0.331	2.297	1.551	9.204	0.000	1.296	0.000	0.328	0.000	0.000	0.000	0.000	1.234	0.306	8.096	0.000	0.014	0.206	0.700	7.592	0.018	2.633	1.191	0.000	1.092	5.372	0.000	0.612	0.087	11.590	0.000	1.985	8.458	0.127	0.000	0.000	0.000	0.000	0.179	0.000	1.476	0.688	0.000	0.000	3.145	0.080	9.803	10.306	0.000	2.863	2.356	1.545	0.406	9.049	0.000	1.267	0.929	6.779	0.000	0.000	0.000	1.492	1.610	2.544	0.000	4.757	11.081	5.039	0.004	0.000	1.370	0.000	0.000	0.000	0.000	0.000
20	0.586	0.000	0.000	0.000	0.016	0.000	0.329	4.209	1.279	0.000	6.304	6.193	2.671	0.285	1.929	2.500	0.000	0.000	0.000	0.531	0.887	5.000	2.825	0.200	0.000	0.000	16.233	0.000	0.000	4.462	0.657	11.300	0.000	2.662	16.443	0.000	0.000	0.000	1.761	0.000	0.330	0.001	0.000	4.394	0.000	4.268	0.480	0.000	2.889	0.632	2.002	0.203	0.000	5.840E-5	0.000	10.405	2.506	0.000	0.203	4.000	1.224	16.500	0.000	0.000	0.000	1.500	0.628	0.000	0.000	0.000	2.100	3.587	0.000	4.124	0.287	18.860	0.156	0.000	0.000	3.648	0.000	0.000	8.331	1.787	1.693	15.015	2.305	1.402	0.000	0.000	4.428	4.807	1.461	6.400	3.000	0.000	2.158	2.700	0.233	0.000	3.689	0.000	14.662	1.300	17.532	0.211	5.022	0.000	1.700	1.537	3.316	0.000	0.000	0.000	2.288	1.541	10.392	0.109	3.013	2.111	14.171	3.094	1.272	9.588	0.000	8.200	0.000	1.711	7.202	0.181	11.064	4.466	0.252	0.000	0.000	0.005	0.013	2.219	0.915	4.956	0.000	1.210	0.000	0.176	0.000	0.000	0.586	0.000	0.000	0.087	6.953	0.000	0.000	0.000	0.214	8.770	0.000	1.945	0.014	0.000	1.927	3.106	0.000	0.249	0.010	10.246	0.000	1.238	1.790	0.110	0.000	0.000	0.000	0.000	0.017	0.000	0.000	0.106	0.000	0.000	0.196	0.000	9.749	9.108	0.000	1.425	2.896	0.052	0.000	12.873	0.000	1.113	0.681	4.954	0.000	0.000	0.000	0.548	3.269	1.613	0.000	7.889	9.846	5.006	0.000	0.000	0.127	0.000	0.000	0.000	0.000	0.000
21	0.615	0.000	0.000	0.000	0.000	0.000	9.128E-4	2.714	0.399	0.000	2.452	3.546	1.075	0.000	0.657	5.300	0.000	0.000	0.000	0.000	0.061	7.000	1.043	0.000	0.000	0.000	17.860	0.000	0.000	2.488	0.030	9.600	0.000	4.288	15.454	0.000	0.000	0.000	1.270	0.000	0.000	0.000	0.000	4.914	0.000	8.011	0.140	0.000	0.817	0.021	0.888	0.000	0.000	0.000	0.000	9.890	2.744	0.000	0.000	5.400	0.000	17.400	0.000	0.000	0.825	1.500	0.460	0.000	0.000	0.000	2.500	2.310	0.000	1.836	1.055	17.936	1.131	0.000	0.000	5.178	0.000	0.000	5.982	0.451	0.280	11.822	3.712	0.000	0.000	0.000	4.056	5.291	2.728	6.700	3.400	0.000	0.922	2.700	0.354	0.000	4.067	0.028	13.304	1.800	20.650	0.048	6.562	0.000	3.700	1.839	3.409	0.000	0.000	0.000	2.128	0.000	10.347	0.000	0.155	1.035	14.540	3.877	0.043	8.586	0.000	7.400	0.000	1.128	6.202	3.023	10.830	4.222	0.000	4.405E-6	0.000	0.000	0.000	1.172	0.064	3.836	0.000	0.751	0.000	0.044	0.000	0.000	3.904	0.000	0.000	0.000	7.591	1.800	0.000	0.000	0.000	8.816	0.000	0.639	0.000	0.000	3.185	2.014	0.000	0.059	0.000	7.820	0.000	0.660	1.008	0.212	0.000	0.000	0.000	0.300	0.000	0.000	0.000	0.000	0.000	0.000	0.010	0.000	11.402	7.417	0.000	0.330	4.445	0.000	0.000	13.235	0.000	0.830	0.367	3.347	0.000	0.000	0.000	0.164	5.203	0.936	0.000	8.624	8.797	2.037	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
22	0.645	0.000	0.000	0.000	0.000	0.000	0.000	1.284	0.095	0.000	0.027	1.482	0.201	0.000	0.077	6.600	0.000	0.000	0.000	0.000	0.000	9.000	0.000	0.625	0.000	0.746	18.640	0.000	0.000	0.719	0.000	7.400	0.000	5.357	14.249	0.000	0.000	0.000	0.792	0.000	0.000	0.000	0.000	5.450	0.000	9.694	0.000	0.000	0.000	0.000	0.000	0.472	0.000	0.000	0.000	8.351	2.711	0.000	0.000	7.100	0.000	18.100	0.000	0.000	5.164	0.000	0.251	0.000	0.191	0.000	2.500	0.534	0.000	0.000	2.053	16.604	3.138	0.000	0.000	6.930	0.000	0.000	1.135	0.000	0.000	7.955	3.146	0.000	0.000	0.000	3.626	5.371	3.032	4.600	3.400	0.000	1.162	2.600	0.824	0.000	2.938	0.000	5.919	2.000	22.130	0.431	7.444	0.000	4.400	2.691	4.017	0.000	0.000	0.000	1.824	0.000	11.535	0.000	0.000	0.207	14.677	4.593	0.000	7.019	0.000	6.900	0.000	1.219	5.530	5.145	11.524	3.177	0.000	0.840	0.000	0.000	0.000	1.038	0.000	6.036	0.000	0.093	0.000	0.500	0.000	0.000	5.249	0.000	0.000	0.000	9.600	2.400	0.000	0.000	0.331	8.004	0.000	0.002	0.000	0.000	4.774	1.466	0.000	0.000	0.000	5.013	0.000	0.000	2.562	0.360	0.000	0.000	0.000	1.200	0.000	0.000	0.000	0.000	0.000	0.000	0.293	0.000	10.903	4.656	0.013	0.000	5.786	0.000	0.000	14.585	0.000	0.585	0.000	1.713	0.000	0.000	0.000	0.000	7.937	0.110	0.000	9.186	9.056	0.129	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
23	0.674	0.000	0.000	0.000	0.000	0.000	0.000	0.613	0.000	0.000	0.000	0.328	0.000	0.000	0.000	9.000	0.000	0.000	0.000	0.000	0.000	9.600	0.000	2.978	0.000	6.564	17.989	0.000	0.000	0.000	0.000	7.000	0.000	6.835	13.502	0.000	0.000	0.000	0.140	0.000	0.000	0.000	0.000	5.611	0.000	11.741	0.000	0.000	0.000	0.001	0.764	1.726	0.000	0.000	0.000	7.332	2.547	1.056	0.000	8.300	0.000	16.300	0.000	0.000	7.771	0.000	0.093	0.000	4.617	0.000	3.100	0.000	0.000	0.000	3.207	16.212	5.971	0.000	0.000	9.024	0.000	0.000	0.000	0.000	0.000	2.843	2.831	0.000	0.000	0.000	3.288	5.605	3.774	3.800	2.700	0.000	1.004	2.700	0.363	0.000	1.491	0.000	8.268	2.000	22.921	0.840	8.316	0.000	5.500	3.328	3.821	0.000	0.000	0.000	1.500	0.000	11.136	0.000	0.000	0.784	13.940	4.220	0.000	4.955	0.000	7.100	0.000	0.737	5.247	7.224	11.870	2.406	0.000	0.000	2.924	0.256	0.000	1.215	0.000	8.748	0.000	0.000	0.000	0.784	0.000	0.000	7.416	0.000	0.214	0.000	11.697	7.600	0.000	0.000	0.676	7.288	0.000	0.000	0.000	0.000	5.480	2.184	0.000	0.000	0.000	3.406	0.000	0.000	4.507	0.263	0.000	0.000	0.000	1.200	0.000	0.000	0.000	0.000	0.000	0.000	0.588	0.000	10.757	2.784	2.650	0.000	7.417	0.000	0.000	16.095	0.000	0.277	0.000	0.324	0.000	0.000	0.000	0.000	9.445	0.000	0.000	13.303	9.041	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
24	0.703	0.000	0.000	0.000	0.000	0.000	0.000	0.170	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.200	0.000	0.000	0.000	0.000	0.000	8.800	0.000	4.979	0.000	13.420	15.914	0.000	0.000	0.000	0.000	0.000	0.000	9.892	12.963	0.000	0.000	0.000	0.000	0.000	0.000	0.003	0.000	5.559	0.000	12.758	0.000	0.138	0.000	0.924	1.407	3.619	0.000	0.000	0.000	3.690	2.238	2.730	0.000	9.900	0.000	15.700	0.000	0.000	8.311	0.000	0.021	0.000	8.026	0.000	3.500	0.000	0.000	0.000	4.914	15.360	7.961	0.000	0.000	10.224	0.000	0.000	0.000	0.000	0.000	0.174	2.753	0.000	0.000	0.000	2.859	5.018	3.787	4.300	2.900	0.000	0.759	2.700	0.234	0.000	0.183	0.000	9.865	2.000	24.529	1.116	9.936	0.081	7.100	3.522	3.547	0.000	0.000	0.000	1.040	0.000	10.986	0.000	0.000	1.824	12.074	3.687	0.000	0.456	0.000	6.600	0.000	0.203	5.904	9.336	10.651	1.724	0.804	0.000	6.202	1.726	0.000	1.478	0.000	13.140	0.000	0.000	0.000	1.132	0.000	0.000	8.174	0.000	1.893	0.000	13.032	9.200	0.000	0.000	1.161	6.494	0.000	0.000	0.000	0.000	4.934	2.568	0.102	0.000	0.000	2.239	0.000	0.000	6.328	0.215	0.000	0.000	0.000	2.000	0.496	0.000	0.000	0.000	0.000	0.000	0.658	0.000	10.589	1.455	4.113	0.000	7.404	0.000	0.000	16.919	0.000	0.023	0.000	0.000	0.000	4.300	0.000	0.000	10.950	0.000	0.000	16.843	8.897	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
25	0.732	0.000	0.000	0.000	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.400	0.000	0.000	0.000	0.000	0.000	8.400	0.000	7.415	0.000	17.051	13.387	0.000	0.000	0.000	0.000	0.000	0.000	13.939	10.035	0.000	0.000	0.000	0.000	0.000	0.000	1.894	0.000	5.640	0.000	13.066	0.000	0.308	0.350	2.749	2.616	5.319	0.000	0.000	0.000	3.377	1.633	0.000	0.000	11.100	0.000	14.300	0.000	0.007	9.412	0.000	0.000	0.000	11.033	0.000	3.500	0.000	0.000	0.000	4.974	14.872	8.324	0.000	0.000	10.412	0.000	0.000	0.000	0.000	0.000	0.000	2.988	2.468	0.000	0.000	2.901	4.209	3.383	0.000	3.300	0.000	0.500	1.600	0.154	0.000	0.000	0.000	11.849	0.000	25.911	2.452	11.014	0.000	7.900	3.800	4.402	0.000	0.000	0.000	0.240	0.000	12.730	0.000	0.000	1.807	10.450	3.621	0.000	0.000	0.000	5.300	0.000	0.000	6.380	12.827	10.261	1.354	3.152	0.000	8.981	3.376	0.000	1.271	0.000	17.944	0.000	0.000	0.000	1.933	0.000	0.000	8.276	0.000	3.654	0.000	13.091	12.500	0.000	0.000	1.656	4.742	0.000	0.000	0.000	0.000	4.383	2.633	0.000	0.000	0.000	0.819	0.000	0.156	8.534	0.000	0.000	0.000	0.000	3.000	2.384	0.000	0.000	0.000	0.000	0.000	0.679	0.000	10.754	0.097	5.492	0.000	7.050	0.000	0.000	18.495	0.000	0.000	0.000	0.000	0.000	7.600	0.000	0.000	12.403	0.000	0.000	12.146	9.246	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
