1	1	0.206224	0.274991	0.991611	0.0307005	0.279208	0.918298	0.293	0.293	0	0	0	0
1	1	0.174429	0.358228	0.986989	0.0964272	0.36475	0.964016	0.352	0.352	0	0	0	0
1	1	0.137198	0.38515	0.999013	0.0740156	0.381285	0.993794	0.381	0.381	0	0	0	0
1	1	0.213062	0.545216	0.987256	0.109825	0.549649	0.991606	0.557	0.557	0	0	0	0
1	1	0.171553	0.39253	0.712421	0.0934211	0.390413	0.527276	0.352	0.352	0	0	0	0
1	1	0.254254	0.451405	0.977825	0.131629	0.446651	0.991472	0.439	0.439	0	0	0	0
1	1	0.213908	0.383797	0.983441	0.0711864	0.405943	0.944776	0.41	0.41	0	0	0	0
1	1	0.196905	0.389731	0.974573	0.110049	0.39085	0.991368	0.381	0.381	0	0	0	0
1	1	0.173252	0.39968	0.989298	0.0977427	0.400787	0.998033	0.381	0.381	0	0	0	0
1	1	0.236275	0.185615	0.987243	0.0407211	0.188022	0.917954	0.234	0.234	0	0	0	0
1	1	0.0693968	0.350758	0.99603	0.0329375	0.35124	-7.4625e+39	0.352	0.352	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0.158958	0.426493	0.992052	0.0853555	0.426953	0.985477	0.41	0.41	0	0	0	0
1	2	0.04	0.400452	0.875476	0.0832523	0.361444	0.910047	0.293	0.41	0	0	0	0
