0	0	0	1	0
2	0.15913	0.347867	1	0
3	0.176856	0.394932	1	0
4	0.188867	0.367421	1	0
5	0.199259	0.327043	1	0
6	0.193097	0.403767	1	0
7	0.25043	0.439376	1	0
8	0.123732	0.464889	2	0
9	0.175378	0.396328	1	0
0	0	0	1	0
11	0.146709	0.451842	2	0
0	0	0	1	0
13	0.193765	0.390628	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
17	0.117	0.3515	2	0
18	0.136032	0.452751	2	0
19	0.200441	0.404071	1	0
0	0	0	1	0
0	0	0	0	0
0	0	0	1	0
0	0	0	2	0
0	0	0	2	0
0	0	0	0	0
26	0.441777	0.424112	2	0
27	0.191975	0.377003	1	0
28	0.133974	0.399078	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	0	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
35	0.141415	0.393961	1	0
36	0.178324	0.362541	1	0
37	0.149272	0.423269	1	0
38	0.139107	0.47638	2	0
0	0	0	1	0
0	0	0	1	0
0	0	0	0	0
42	0.240447	0.273722	2	0
0	0	0	0	0
0	0	0	1	0
0	0	0	1	0
46	0.138117	0.377685	2	0
47	0.166832	0.229416	2	0
0	0	0	0	0
49	0.293	0.3225	2	0
50	0.058	0.381	2	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	0	0
0	0	0	2	0
0	0	0	1	0
58	0.199031	0.391875	1	0
0	0	0	0	0
60	0.231301	0.379382	1	0
61	0.499	0.3955	2	0
0	0	0	0	0
63	0.193215	0.376532	1	0
0	0	0	1	0
0	0	0	0	0
66	0.195206	0.404106	1	0
0	0	0	1	0
0	0	0	0	0
0	0	0	1	0
0	0	0	2	0
0	0	0	0	0
72	0.242278	0.329096	1	0
0	0	0	0	0
0	0	0	0	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
84	0.146	0.425	2	0
0	0	0	1	0
86	0.146278	0.274097	2	0
0	0	0	0	0
88	0.106744	0.397316	2	0
89	0.174337	0.409475	1	0
0	0	0	0	0
91	0.258519	0.51574	2	0
0	0	0	2	0
0	0	0	6	0
94	0.23831	0.525845	2	0
95	0.171033	0.370109	1	0
0	0	0	0	0
0	0	0	6	0
98	0.107223	0.379291	2	0
0	0	0	1	0
0	0	0	0	0
101	0.102299	0.441656	2	0
0	0	0	0	0
0	0	0	5	0
0	0	0	2	0
0	0	0	1	0
0	0	0	1	0
0	0	0	0	0
0	0	0	1	0
109	0.058	0.41	2	0
0	0	0	2	0
111	0.106357	0.356151	2	0
112	0.173683	0.375942	1	0
113	0.215331	0.253666	2	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	1	0
118	0.292664	0.292332	2	0
0	0	0	1	0
120	0.264	0.513	2	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	1	0
128	0.088	0.454	2	0
129	0.087	0.3955	2	0
0	0	0	0	0
0	0	0	5	0
0	0	0	0	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
136	0.193316	0.367045	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	2	0
140	0.216806	0.287244	2	0
141	0.142153	0.38284	2	0
142	0.205647	0.3172	1	0
0	0	0	1	0
144	0.0961732	0.373499	2	0
145	0.163254	0.375974	1	0
0	0	0	2	0
0	0	0	1	0
0	0	0	0	0
0	0	0	2	0
0	0	0	1	0
0	0	0	1	0
152	0.155891	0.368571	1	0
0	0	0	0	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
158	0.180785	0.401094	1	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
162	0.109133	0.336704	2	0
163	0.105611	0.436581	2	0
164	0.154866	0.37596	1	0
0	0	0	1	0
166	0.169783	0.383945	1	0
167	0.202486	0.429865	1	0
168	0.144335	0.399353	2	0
0	0	0	1	0
0	0	0	2	0
171	0.153724	0.369829	1	0
172	0.145622	0.333955	2	0
0	0	0	1	0
0	0	0	1	0
175	0.227583	0.259792	2	0
176	0.15877	0.334131	2	0
177	0.106166	0.41682	2	0
0	0	0	1	0
0	0	0	0	0
0	0	0	0	0
0	0	0	1	0
0	0	0	0	0
183	0.202396	0.5305	1	0
0	0	0	1	0
185	0.210178	0.413795	1	0
0	0	0	1	0
187	0.193534	0.410174	1	0
0	0	0	1	0
189	0.117	0.4685	2	0
190	0.105266	0.403491	2	0
191	0.058	0.293	2	0
0	0	0	0	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
196	0.22998	0.26099	2	0
0	0	0	2	0
0	0	0	0	0
199	0.16581	0.412697	2	0
200	0.1276	0.36436	1	0
0	0	0	5	0
0	0	0	0	0
203	0.14469	0.436596	2	0
204	0.08124	0.375185	2	0
205	0.129006	0.39222	1	0
206	0.146	0.454	2	0
0	0	0	1	0
0	0	0	1	0
209	0.235	0.2635	2	0
0	0	0	1	0
0	0	0	1	0
