nan
nan
nan
nan
nan
1.597654090394171389e+00
1.045002190620720306e+00
nan
nan
4.045608571992394542e-01
1.107401178578343082e+00
nan
nan
4.375658621035066531e+00
nan
3.877769214062058101e+00
5.544800716261187645e+00
9.018085130409483341e+00
